"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"220377_at",0.0736791859095243,1.57240270008333,0.610112894846687,0.547133040015562,0.891416634910524,-5.61583640984688
"216728_at",0.0538914006000002,0.631250929333333,0.610093272346261,0.547145837211308,0.891416634910524,-5.61584753112704
"210192_at",0.0594646245952384,0.76467742375,0.610061386975834,0.547166632211092,0.891416634910524,-5.61586560179221
"202691_at",-0.121179251714286,4.12796113725,-0.609938627046054,0.547246697645163,0.89148187813099,-5.61593516602026
"200857_s_at",0.0813814627428551,5.079154659875,0.609739668528515,0.547376473709836,0.891594705574086,-5.61604788080846
"218205_s_at",-0.0825744259047632,8.440124833125,-0.609709728472437,0.547396004315517,0.891594705574086,-5.61606483948653
"217134_at",-0.0846740657047613,0.937458770083333,-0.609534754994837,0.547510150948678,0.891599884485377,-5.61616393201159
"213205_s_at",0.0864892818047638,4.13513347329167,0.609497633402026,0.547534369392577,0.891599884485377,-5.61618495149646
"211270_x_at",0.0782503202380953,7.74842992454167,0.609429462123549,0.547578846377802,0.891599884485377,-5.61622354911917
"215350_at",0.066870900195238,0.754350856125,0.609406951147007,0.547593533629179,0.891599884485377,-5.61623629359996
"218844_at",-0.105284127228571,4.181942089125,-0.60939811226116,0.547599300602816,0.891599884485377,-5.61624129756783
"221248_s_at",-0.0923112666666668,1.3810325305,-0.609286214642104,0.547672311493627,0.8916535908166,-5.61630464020578
"203696_s_at",0.112872868914285,3.81007279316667,0.609054028323296,0.547823824544938,0.891721778911409,-5.61643603951982
"201248_s_at",0.0619903124047632,3.93963219233333,0.609052106593861,0.547825078659964,0.891721778911409,-5.61643712686603
"217121_at",0.0694245141571429,0.875499102958333,0.608952841864139,0.547889860577294,0.891721778911409,-5.61649328796655
"213568_at",0.190488180538096,3.87380397754167,0.608843228649163,0.547961400758268,0.891721778911409,-5.61655529363408
"203866_at",-0.0826684994857145,1.18415696254167,-0.608821581043867,0.547975529866499,0.891721778911409,-5.61656753790614
"212098_at",0.0709478395666654,5.06837923395833,0.608771871156119,0.548007975580406,0.891721778911409,-5.61659565310959
"205136_s_at",0.066106494219047,2.16346269066667,0.608758795558752,0.548016510208302,0.891721778911409,-5.61660304811143
"213435_at",0.108216808252381,2.297369592375,0.608722932531727,0.548039918871892,0.891721778911409,-5.61662332992448
"219413_at",-0.0836066122380954,2.62323722216667,-0.608641084431437,0.548093345063156,0.891721778911409,-5.61666961358993
"206501_x_at",0.0930286782333334,1.66422991583333,0.608608703908708,0.548114482140051,0.891721778911409,-5.61668792254283
