"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"219806_s_at",-0.867014606833334,3.76819729366667,-7.72292333565596,3.62882412240105e-08,6.22799036785271e-07,8.59083670637467
"221979_at",-0.6312352515,3.06101472004167,-7.72217777061443,3.63522695225837e-08,6.23417635222939e-07,8.58905868515322
"218653_at",0.842897962666667,3.880391299375,7.72067953967546,3.64812857482843e-08,6.25148925088099e-07,8.58548549222904
"209826_at",-0.6458401755,4.06267410704167,-7.71973191345022,3.65631299105382e-08,6.26069827069223e-07,8.58322531008512
"212472_at",0.818959789333334,3.731880639875,7.71201632571946,3.72365388189074e-08,6.37110887303226e-07,8.56481857066221
"206458_s_at",-0.703475693333333,1.92773228583333,-7.70982418938816,3.74301719276043e-08,6.39932417522057e-07,8.55958749016358
"209733_at",-0.939502326833334,3.51420925583333,-7.70742774372588,3.76430310410879e-08,6.43078069403616e-07,8.55386816064977
"215228_at",-1.31727774716667,4.034041682,-7.70514020132641,3.78473726069897e-08,6.46073501583073e-07,8.54840804964317
"214683_s_at",-1.1054985135,5.42580493220833,-7.7034204298429,3.80017435087549e-08,6.48211975608372e-07,8.54430270217591
"215945_s_at",-0.666058975166668,3.471387356625,-7.69329204676628,3.89240550298919e-08,6.63436246289902e-07,8.52011705313967
"217972_at",0.7092005385,4.01779535729167,7.69043168294973,3.91886506663033e-08,6.6743545175324e-07,8.51328438132622
"209102_s_at",-0.615621749666667,5.8870127565,-7.69002988494354,3.92259658063882e-08,6.67560611358983e-07,8.51232450533738
"218804_at",-1.56508672283333,4.70203297283333,-7.68613770504861,3.95893213805754e-08,6.72968154575366e-07,8.50302520350261
"200659_s_at",0.606586102000001,4.65284648704167,7.68575519995354,3.96252156076552e-08,6.72968154575366e-07,8.50211120704183
"208642_s_at",0.567634562666666,6.78637694633333,7.68565801009529,3.96343411950837e-08,6.72968154575366e-07,8.50187896874852
"220688_s_at",0.991881833833334,5.07887375770833,7.68440656813564,3.97520369256444e-08,6.74452495500823e-07,8.49888849965798
"212406_s_at",-1.019614126,5.78306533175,-7.68075666802318,4.0097349680838e-08,6.79793499878255e-07,8.49016548277458
"207063_at",-0.797809721833333,3.52940330991667,-7.67544238923824,4.06056234853678e-08,6.87887052763147e-07,8.47746165793034
"202138_x_at",0.5724456145,5.74421955354167,7.66956954209984,4.11749939313047e-08,6.97002537847776e-07,8.46341836064195
"221567_at",-0.743727854499999,5.15711864533333,-7.66604450456534,4.15206615066639e-08,7.0232025541682e-07,8.45498708171761
"205590_at",-1.02363352266667,4.676495324125,-7.66368541559801,4.1753652428431e-08,7.05725428792228e-07,8.44934366089607
"201384_s_at",-0.763320122333335,6.10460176391667,-7.65859529103514,4.22609364611694e-08,7.13758060307407e-07,8.43716462022961
"201335_s_at",-0.91082404,2.67295187083333,-7.65662846531044,4.24586362052587e-08,7.16553817230718e-07,8.43245774696407
"217496_s_at",-0.661575047666666,6.749510092625,-7.65568944183301,4.25533576408367e-08,7.17608741987069e-07,8.4302103654264
"209824_s_at",-1.1647465155,4.291600251625,-7.65448411293914,4.2675258844157e-08,7.18749204394486e-07,8.4273254650935
"212365_at",1.14316221116667,4.92204027408333,7.65438287227419,4.26855140913904e-08,7.18749204394486e-07,8.42708314166891
"220664_at",1.60685307766667,3.15575328820833,7.65303485315018,4.28223032042338e-08,7.2050789160175e-07,8.42385648112134
"201918_at",-0.792255440000001,5.90748633995833,-7.65260169096791,4.28663531136081e-08,7.20704715707055e-07,8.42281960129633
"217712_at",-0.920064312166668,3.448357004625,-7.64364046781165,4.37881276380139e-08,7.35647148862773e-07,8.40136333626996
"210198_s_at",-1.46461474616667,3.931607885,-7.64297955370051,4.38569087594254e-08,7.3624744267801e-07,8.39978047310193
"220488_s_at",-0.957652368000001,2.89291358558333,-7.63919673121653,4.42527181748337e-08,7.41818297791763e-07,8.39071968907172
"214811_at",-0.919746533666667,1.02041806629167,-7.63917165774467,4.42553538521908e-08,7.41818297791763e-07,8.39065962588324
"210250_x_at",0.6625701925,4.9609715535,7.63762901498671,4.44178228987674e-08,7.43727703840268e-07,8.38696409001045
"212279_at",0.979389867000001,3.77525366725,7.63745644168268,4.44360359927906e-08,7.43727703840268e-07,8.38655065664241
"213116_at",-0.880877802833334,2.59334966183333,-7.63416459751363,4.47849182039694e-08,7.48837730276036e-07,8.37866366699368
"209913_x_at",-0.873276034166667,3.715977924125,-7.63394230753243,4.48085781055778e-08,7.48837730276036e-07,8.37813102850016
"202478_at",0.683553800333334,4.57435264558333,7.62886251371387,4.5352755566262e-08,7.57363819902263e-07,8.365957399439
"200072_s_at",0.5279525,7.52396480641667,7.62754278672605,4.54952356974814e-08,7.59174056653777e-07,8.36279416005378
"213154_s_at",-0.739037096333335,7.78346792254167,-7.62642911209246,4.56158262381027e-08,7.60616587654352e-07,8.36012463248506
"205171_at",-0.909628421333332,3.28644902233333,-7.62529741343235,4.57387034301011e-08,7.61995702719505e-07,8.35741173846939
"201906_s_at",-0.817625418333333,6.25852072258333,-7.62503774139558,4.57669457394935e-08,7.61995702719505e-07,8.35678923283853
"220756_s_at",-0.732376913333334,1.61581548091667,-7.62377800858284,4.59042095156869e-08,7.6340271614328e-07,8.35376918312303
"201625_s_at",1.20569532166667,2.52491760166667,7.6236334216308,4.5919991005611e-08,7.6340271614328e-07,8.35342254128958
"222216_s_at",0.682028590166666,5.06704751729167,7.62059973007272,4.62523976961093e-08,7.68355453748118e-07,8.34614876408325
"202264_s_at",0.723464213333334,4.01119055129167,7.61833458118477,4.65021981533404e-08,7.71582122381044e-07,8.34071693001182
"204287_at",-0.737450928833334,4.38913467766667,-7.61821066052936,4.65159038630759e-08,7.71582122381044e-07,8.34041974902899
"201251_at",0.885907595166668,7.250869500125,7.61701423272269,4.66484423244935e-08,7.72662544058569e-07,8.33755042862862
"218168_s_at",-0.805900182333334,4.339731796,-7.61699652168502,4.66504072253344e-08,7.72662544058569e-07,8.33750795194875
"221825_at",-0.674810384833333,5.46616174525,-7.61333244566742,4.70587337351336e-08,7.78846516654956e-07,8.32871947736226
"201291_s_at",-1.474399769,3.898815076125,-7.60903609461438,4.75421812568189e-08,7.86263676212438e-07,8.31841228052058
"218167_at",-0.547169261666667,5.97284347208333,-7.6070134444606,4.77715361721826e-08,7.89470705717888e-07,8.313559011104
"205354_at",-1.20910491166667,4.06998761620833,-7.60448466723061,4.80598753359512e-08,7.93647029547061e-07,8.30749057718598
"214235_at",-1.0174191955,4.02524046754167,-7.60060843297858,4.85053158144501e-08,8.00182278645859e-07,8.29818700324827
"203552_at",-1.0131119025,4.43121847495833,-7.60041667242316,4.85274614378308e-08,8.00182278645859e-07,8.29772669803168
"214924_s_at",-0.728111133166666,6.57971557420833,-7.59818964933163,4.87854097680504e-08,8.03840660800931e-07,8.29238057231075
"202127_at",-0.789411484333332,5.1953179335,-7.59783800496109,4.88262675314273e-08,8.03919262230307e-07,8.2915363675814
"202500_at",-0.593497349166667,5.85274283225,-7.59320740720271,4.93675760747222e-08,8.1223153044061e-07,8.2804180656793
"201600_at",0.506232941999999,7.58735142658333,7.59073660172058,4.9658916289944e-08,8.1616185287584e-07,8.27448442026519
"206877_at",0.912527551833334,1.82536394633333,7.59056060381398,4.96797357139489e-08,8.1616185287584e-07,8.27406173126309
"210827_s_at",1.34325130133333,3.381597570875,7.58821042179963,4.99586042944621e-08,8.20138414051387e-07,8.26841699099609
"211358_s_at",-0.772826261333333,3.57019650958333,-7.58576384769753,5.02506118542502e-08,8.24324654106872e-07,8.26253998781144
"216397_s_at",0.6000720785,3.57897318804167,7.58297986355521,5.05850147990149e-08,8.29199687032858e-07,8.25585155524025
"212486_s_at",-0.875365614,3.44400726933333,-7.57902564393076,5.1063899124716e-08,8.36208554795506e-07,8.24634997815299
"213661_at",-1.3079434725,3.832058358,-7.57883042042338,5.10876618519856e-08,8.36208554795506e-07,8.24588082503039
"218073_s_at",0.788939807833334,2.73329351916667,7.57776781302084,5.12172015463317e-08,8.37713361855823e-07,8.24332712571576
"203133_at",0.532487729833333,7.84075249116667,7.57703755833512,5.13064197082697e-08,8.38556941923056e-07,8.2415720662729
"219970_at",-1.221990441,3.30572019966667,-7.57605357139166,5.14268888131077e-08,8.39909678951319e-07,8.2392070917603
"201465_s_at",0.967977132666667,4.57960876091667,7.57439565628741,5.16305214176012e-08,8.42350931418361e-07,8.23522207918275
"206652_at",-1.20086884416667,3.17905643983333,-7.57422125866481,5.16519895999228e-08,8.42350931418361e-07,8.23480287175826
"214382_at",-0.928889718833333,5.00676672008333,-7.57284376725946,5.18218786497703e-08,8.44503285062862e-07,8.23149159802564
"219737_s_at",-1.09061731166667,1.89503996066667,-7.5718173815845,5.19488365277146e-08,8.45953385473611e-07,8.22902417106053
"210542_s_at",-0.685378158833333,3.61329194558333,-7.56392015360288,5.29363784697088e-08,8.6140518858269e-07,8.21003480033752
"208612_at",0.564417807833332,7.54792873104167,7.5600609878855,5.34259269781377e-08,8.68134061995432e-07,8.20075232438885
"213135_at",-0.528916772999999,7.70304449575,-7.55986472424237,5.34509470680348e-08,8.68134061995432e-07,8.20028019978958
"202107_s_at",1.17982934716667,5.07144792883333,7.55974040825645,5.34668013223384e-08,8.68134061995432e-07,8.1999811473041
"208777_s_at",0.718575229166666,6.667985923125,7.55787621518639,5.37051230285771e-08,8.71368554776119e-07,8.19549644050049
"201826_s_at",-0.850488152166667,3.02447776591667,-7.55150018547452,5.45284896605115e-08,8.84036188787749e-07,8.18015424043995
"207957_s_at",-0.617756023333333,1.734821618375,-7.55121792793985,5.45652358748106e-08,8.84036188787749e-07,8.17947494471126
"203504_s_at",-1.680858181,4.356846185625,-7.55084772328408,5.4613470038081e-08,8.84174616306926e-07,8.1785839755673
"215555_at",-1.36208438683333,3.08815487241667,-7.5503609805973,5.46769543639685e-08,8.84559558726308e-07,8.17741250871624
"203568_s_at",-0.462640225,5.60460511720833,-7.5477185851842,5.50229130138503e-08,8.89510474027244e-07,8.17105240664987
"200968_s_at",0.764737241999998,7.66031706954167,7.5467962131203,5.51442020316822e-08,8.90824792356624e-07,8.16883209933131
"218193_s_at",0.876531105,3.60910124620833,7.54553993821576,5.5309838152795e-08,8.92853090238996e-07,8.16580785772421
"211668_s_at",1.354485718,3.33719205391667,7.54315861377448,5.5625206352563e-08,8.97293788498224e-07,8.16007472692549
"217951_s_at",-0.9959946,3.16023294629167,-7.5420784583896,5.57688612285872e-08,8.98924802067706e-07,8.15747397470788
"204975_at",-0.695494289833333,8.70041704116667,-7.54179201138742,5.58070207505336e-08,8.98924802067706e-07,8.15678425505602
"212169_at",-0.766282875500002,6.57677628691667,-7.5411276256558,5.58956308377593e-08,8.99701566598818e-07,8.15518447804333
"220917_s_at",-0.988532366000001,4.15393667641667,-7.53986012330672,5.60650787406416e-08,9.0177744339731e-07,8.15213229944764
"203724_s_at",-0.992869242333334,2.78027001858333,-7.53841666542462,5.62586893845354e-08,9.0423868933571e-07,8.14865616814855
"213241_at",-0.908461511166667,4.33156566120833,-7.5271877742474,5.77883572663523e-08,9.28155180117182e-07,8.12160579881387
"201189_s_at",-0.561914022666667,7.00370989329167,-7.51982500352246,5.8814383860756e-08,9.43436661712718e-07,8.10386026731544
"41858_at",-0.595649397499999,5.83898885704167,-7.51975302210674,5.88245061327362e-08,9.43436661712718e-07,8.10368674610448
"214179_s_at",-0.500792774333333,6.247296793375,-7.516608476401,5.92684459834616e-08,9.4987278501696e-07,8.09610574406597
"204614_at",0.919032603833333,8.16398397520833,7.5149035994309,5.95105673380378e-08,9.53067511566836e-07,8.09199503459685
"204072_s_at",-0.680785715833333,5.89216711354167,-7.51214926086901,5.99038688359322e-08,9.58677073317573e-07,8.08535314505215
"204060_s_at",-0.739841847833334,5.09849869775,-7.51060750045527,6.01251813348906e-08,9.61528115288843e-07,8.08163488349325
"201321_s_at",-0.634997220833333,5.16800673670833,-7.50597419985881,6.07953146264965e-08,9.71547506409227e-07,8.0704589575163
"204393_s_at",-0.833941310333333,7.33513768404167,-7.50429246752018,6.10404353041846e-08,9.74765431735714e-07,8.06640180381486
"207076_s_at",-1.23072793333333,6.30062852066667,-7.5030062927257,6.1228583306044e-08,9.77069591911706e-07,8.06329868653197
"212297_at",1.21699686333333,4.45043135041667,7.50217876957025,6.13499508648787e-08,9.7830555147953e-07,8.06130203496993
"219069_at",-0.835140191666667,4.70621027441667,-7.49982792166898,6.16960784602435e-08,9.83121273146526e-07,8.05562942876424
"201037_at",1.00301371883333,6.1149442345,7.49498960027197,6.24147468548756e-08,9.93862269968595e-07,8.04395235140205
"202756_s_at",-0.822933615,6.586967342125,-7.49109340114032,6.29996935729696e-08,1.0021442908804e-06,8.03454690642478
"201362_at",-1.16798028833333,5.153763847625,-7.49092679884959,6.30248306110987e-08,1.0021442908804e-06,8.03414468510851
"204511_at",-0.701123745999999,3.71131219691667,-7.48992766171779,6.31757962293502e-08,1.00382825435181e-06,8.03173243472701
"48531_at",0.479871528166667,4.74109455833333,7.48397137720478,6.40834706141683e-08,1.01752492863281e-06,8.01734937555462
"201065_s_at",-0.753560214500001,6.882757687125,-7.48002826076143,6.4691684311081e-08,1.0264506064088e-06,8.00782520518891
"208702_x_at",0.829352624166667,5.420514794875,7.47889478743454,6.48676088295342e-08,1.0285094106018e-06,8.00508706227004
"213383_at",-0.677376824666668,5.5548143335,-7.47404779905118,6.56254369705405e-08,1.03978510625372e-06,7.99337632606097
"216035_x_at",-1.1877118455,4.22936684379167,-7.47367625778676,6.56838997587298e-08,1.03997173768673e-06,7.99247852921942
"202455_at",-0.7100365,5.60551369308333,-7.47308182806008,6.57775452683913e-08,1.04071475564201e-06,7.99104210599364
"214136_at",-0.76458126,1.808341003375,-7.47243380703623,6.5879788979652e-08,1.04159266082307e-06,7.9894761304036
"208741_at",-0.5759415745,3.97009759691667,-7.46865926009937,6.64785687625294e-08,1.05031423852686e-06,7.98035370085651
"204235_s_at",-0.914510235166667,4.598325905125,-7.45852242732051,6.81143240852695e-08,1.07539532079911e-06,7.95584589275502
"204400_at",-0.642572426166666,6.35003720420833,-7.4558506741794,6.85522705628959e-08,1.08154315249974e-06,7.9493842571722
"204294_at",-1.14846784783333,3.92483073370833,-7.45378929588396,6.8892132506925e-08,1.08613590648037e-06,7.94439820317575
"201523_x_at",0.8659791425,6.28917544675,7.45291684655995,6.90364925847654e-08,1.08764211125235e-06,7.9422877660411
"210407_at",-0.945424076833333,3.57976741791667,-7.45051749861976,6.94350980529951e-08,1.09314888998344e-06,7.93648330160836
"200874_s_at",0.730485786666666,4.18921191754167,7.44837252824707,6.97934351244818e-08,1.09729955573352e-06,7.93129361424126
"201888_s_at",1.06189536033333,3.210919258,7.44834971795479,6.97972559354669e-08,1.09729955573352e-06,7.93123842237769
"203354_s_at",-1.17865093783333,3.381695586,-7.44680225764181,7.00569613521183e-08,1.10060573204594e-06,7.92749403016185
"217787_s_at",0.7018628925,2.96220758325,7.44496726785894,7.03662024905532e-08,1.10468491394084e-06,7.92305351476568
"200629_at",0.7900306655,4.85298091554167,7.44459515784113,7.04290822020095e-08,1.10489342550293e-06,7.92215298965672
"213015_at",-0.839695323666668,4.085633225125,-7.44226555092281,7.08240502389891e-08,1.11030778829976e-06,7.91651482984215
"203571_s_at",1.0157245515,4.692176719625,7.43989879872234,7.12276349179141e-08,1.11584952395666e-06,7.91078607647629
"210592_s_at",0.761939754666667,7.31516926779167,7.43718121448495,7.1693944907967e-08,1.12236543268783e-06,7.90420726756467
"204584_at",-0.8322216365,3.546738162375,-7.43434703183129,7.21835869876855e-08,1.12923719615497e-06,7.89734521220746
"219871_at",-0.891317432166667,1.32009055041667,-7.43137745795734,7.27002876080855e-08,1.13652232073356e-06,7.89015427617069
"215470_at",-0.971531945666667,4.524567427625,-7.42881701550703,7.3148834616007e-08,1.14273253067376e-06,7.88395318483553
"209230_s_at",-0.897622801833332,6.407468031875,-7.42718897875351,7.34355097891374e-08,1.14640704384906e-06,7.88000984583206
"200761_s_at",-0.764113115833334,6.64581098745833,-7.42147325614342,7.44510958548913e-08,1.16144752266065e-06,7.86616292972649
"204476_s_at",0.8521396425,1.95864197458333,7.4204771454949,7.46295512279728e-08,1.16341673387372e-06,7.86374933465939
"219474_at",-0.821861572666667,4.21528313454167,-7.41856706816187,7.49729696498824e-08,1.16795303838492e-06,7.85912083542052
"218893_at",0.66005128,4.713279492625,7.41737215645,7.51886272038123e-08,1.17049409379408e-06,7.85622509457957
"201093_x_at",0.527342264833335,6.15157671354167,7.41665285974672,7.53187514092936e-08,1.17170099521287e-06,7.85448187021991
"214012_at",-1.49017257333333,3.06171785320833,-7.41264361520955,7.60482715201871e-08,1.18222424609575e-06,7.84476423784353
"204901_at",0.6967573885,2.94779477404167,7.41064413562042,7.64147907765674e-08,1.18682589890267e-06,7.8399171394403
"204401_at",0.714564501,2.05783928025,7.41044805357094,7.64508311229218e-08,1.18682589890267e-06,7.83944177449777
"218779_x_at",-0.795724819,5.91768400616667,-7.40975361318852,7.65786106898044e-08,1.18798169243508e-06,7.83775819280097
"201457_x_at",0.470700750833333,6.36032488716667,7.40442004737184,7.75673109987149e-08,1.20248224573303e-06,7.82482564829649
"221858_at",-0.757329875166667,3.99603076245833,-7.40332235949345,7.7772406457718e-08,1.20482329531195e-06,7.82216359503806
"204520_x_at",-0.626316003166666,5.43903172091667,-7.40208048098724,7.80051112844016e-08,1.207588508744e-06,7.81915167804891
"205283_at",-0.649160970833333,3.40636391216667,-7.40048489370681,7.8305139392258e-08,1.21139138211204e-06,7.81528163319904
"203328_x_at",-0.684743495000001,6.36461194529167,-7.39778131141975,7.88162055474745e-08,1.2184514996399e-06,7.80872346118536
"212061_at",-0.858241257333333,4.33310995866667,-7.39024436435207,8.02590104340373e-08,1.23784963964956e-06,7.79043604279547
"213030_s_at",-0.863418935666668,5.1277698905,-7.39023135864452,8.02615233201181e-08,1.23784963964956e-06,7.79040448005486
"218833_at",0.718926019166667,3.05998671904167,7.39008334225619,8.02901278388174e-08,1.23784963964956e-06,7.79004526683506
"201064_s_at",0.604087945333333,5.48845606554167,7.39006718986572,8.02932499570682e-08,1.23784963964956e-06,7.79000606728031
"206503_x_at",0.920763714166667,3.51420748725,7.3887368167064,8.05508260688736e-08,1.24067253216331e-06,7.78677732977577
"216264_s_at",-1.06223895916667,5.85914592804167,-7.38854649735969,8.05877431449615e-08,1.24067253216331e-06,7.78631541796472
"206677_at",-1.088248598,3.13930443141667,-7.38297268178381,8.16766236744361e-08,1.25656778010733e-06,7.77278557915925
"208858_s_at",0.611446265333334,5.60958838533333,7.38099346466764,8.20668839299579e-08,1.26123921461443e-06,7.76798031628729
"208967_s_at",0.635891699999999,5.86137998554167,7.38085883968328,8.20934982803305e-08,1.26123921461443e-06,7.76765344799966
"217954_s_at",-0.779328886666667,4.65873863645833,-7.37905090679651,8.24517688490279e-08,1.26587047184686e-06,7.76326358532916
"210904_s_at",1.88260270133333,3.70810119095833,7.37791295736495,8.26780905420127e-08,1.26847095248238e-06,7.76050030973044
"205812_s_at",0.616853969833335,7.54205702104167,7.37121817835914,8.40225000508699e-08,1.28821007132363e-06,7.74424017510683
"202037_s_at",1.5948474105,3.75570232816667,7.36566010787332,8.51556035472311e-08,1.30386561842937e-06,7.73073664325776
"202723_s_at",-0.691524531166667,4.204685677875,-7.36563537598795,8.51606802897486e-08,1.30386561842937e-06,7.73067654772286
"208074_s_at",0.609527175666667,7.320657050375,7.36464421094993,8.53643926452824e-08,1.30608693335093e-06,7.72826807257176
"222315_at",-0.880736597,2.399698525,-7.36402431069668,8.5492052657641e-08,1.30714238644768e-06,7.72676168822912
"202638_s_at",0.95108887,2.16430753920833,7.36066449725069,8.61873623727279e-08,1.31686959641787e-06,7.71859637104722
"221637_s_at",0.60233448,5.14690555804167,7.35895820313055,8.65426878668454e-08,1.32139236299501e-06,7.71444904983155
"208322_s_at",0.845536895666667,3.003961336,7.35805542819473,8.67312904637072e-08,1.32249338866135e-06,7.71225461826773
"212638_s_at",-0.824980357333334,6.38423774125,-7.35781019972458,8.67825946998543e-08,1.32249338866135e-06,7.71165850869871
"213977_s_at",-0.719786431166667,3.5505657395,-7.35749952547116,8.68476353763723e-08,1.32249338866135e-06,7.71090330067421
"211951_at",0.631981446999999,5.98331023708333,7.35726344773502,8.68970923305668e-08,1.32249338866135e-06,7.71032941895426
"221470_s_at",-1.63052014933333,5.32982124975,-7.35701203423823,8.69497936843794e-08,1.32249338866135e-06,7.70971824994921
"204159_at",-1.15862389433333,3.58098637629167,-7.35691094542345,8.69709931493864e-08,1.32249338866135e-06,7.70947250776014
"205644_s_at",0.576947716333331,7.55530327620833,7.3468796722277,8.91011496344062e-08,1.35396064829854e-06,7.68508068340173
"217356_s_at",1.44965629583333,6.894862094,7.34616771075969,8.92543470550086e-08,1.35536406908277e-06,7.68334902207226
"206632_s_at",1.61743773383333,2.09279206175,7.34054603459875,9.04734918791982e-08,1.37294140231124e-06,7.66967356243212
"222237_s_at",-0.944563082166667,2.08917162291667,-7.34013292209142,9.05637498975236e-08,1.37337553197218e-06,7.66866845896152
"214241_at",-0.701477643999999,4.9086367235,-7.33238569248466,9.2273533042122e-08,1.39835203780908e-06,7.64981554612461
"201631_s_at",1.38561598816667,6.53576424458333,7.32536143344427,9.38522609173042e-08,1.4213098684261e-06,7.63271560643961
"220780_at",0.763952827166668,5.49054636629167,7.32096200036103,9.48550784240336e-08,1.43552077585068e-06,7.62200248765222
"213175_s_at",0.621566580166665,7.59993858016667,7.320125861003,9.50469046544374e-08,1.4374473149945e-06,7.61996612474209
"206700_s_at",-0.663287004333333,5.419362362375,-7.3174210299584,9.56701633524096e-08,1.44589160719242e-06,7.61337809739854
"200021_at",0.447341400166668,10.2303695807917,7.31158260217203,9.70297516046191e-08,1.46544527220075e-06,7.59915465984893
"209726_at",-0.894936847666666,2.85234391166667,-7.31042673097667,9.73012503202051e-08,1.46855010391816e-06,7.59633825867119
"212910_at",-0.430435944666667,4.2260753525,-7.30771735453237,9.79406925045086e-08,1.47720027550639e-06,7.58973593773507
"216347_s_at",-0.665795167833334,3.534736948875,-7.30611830838414,9.83200976443507e-08,1.48191936077348e-06,7.58583889378255
"205928_at",-0.6765848065,4.07587450691667,-7.30462708360881,9.8675273058416e-08,1.48613313445641e-06,7.58220433971777
"217593_at",-0.876908040833333,3.55870398245833,-7.30438485615503,9.87330896887144e-08,1.48613313445641e-06,7.58161393435232
"212842_x_at",-0.671812121833332,6.13120167325,-7.30276912094113,9.91196316040905e-08,1.49094397923317e-06,7.57767555646672
"213680_at",5.01742791916667,8.86763323670833,7.30047466350209,9.96712064818006e-08,1.4982290599157e-06,7.57208223434542
"201425_at",-0.6946501355,7.47403866820833,-7.29919652396539,9.99798229913809e-08,1.50185469776062e-06,7.56896616559852
"58696_at",0.638499731166666,5.12038132325,7.29680983244482,1.00558723743829e-07,1.50953280919223e-06,7.56314694290532
"201103_x_at",-0.478523967500001,8.46511239979167,-7.29557820046504,1.0085879887454e-07,1.51301781988426e-06,7.5601437097514
"212606_at",-0.708943637166667,5.085897986125,-7.29490576882549,1.01023016174795e-07,1.51388698479309e-06,7.55850396230683
"218311_at",-1.2795532995,4.65593448725,-7.29478453269743,1.01052652798282e-07,1.51388698479309e-06,7.5582083179999
"219895_at",-0.793357845166667,1.795246089625,-7.29051551181741,1.02101913258168e-07,1.52857817315336e-06,7.54779681286542
"220233_at",-0.878635456833334,3.993643852875,-7.27701716100848,1.05493420456736e-07,1.57829209369691e-06,7.51486170690962
"208447_s_at",0.9200738505,2.29606907829167,7.2738317407958,1.06310416214012e-07,1.58944774630842e-06,7.5070862459404
"218317_x_at",0.600662754666668,4.27178655,7.27085960576473,1.07078536837944e-07,1.59985819258141e-06,7.49983028916612
"215385_at",-1.134246051,4.61829023195833,-7.27016675007096,1.07258412280666e-07,1.60147161553378e-06,7.49813864645153
"202637_s_at",0.976098079666668,3.35586810066667,7.26854429852815,1.07680832918586e-07,1.60670188541683e-06,7.49417711909328
"218959_at",-0.808105076833333,5.421487154875,-7.26749174190752,1.07955784431237e-07,1.60972624482909e-06,7.49160692836504
"202845_s_at",-0.48905833666667,6.44932116904167,-7.26703508500423,1.08075296452888e-07,1.61043035390033e-06,7.49049179644317
"206569_at",1.69656482,1.93610617295833,7.26621467027654,1.08290347401021e-07,1.61255619589073e-06,7.48848832346332
"213703_at",-1.34791682316667,2.44678245616667,-7.2640536218986,1.08858905914539e-07,1.61993977759397e-06,7.48321059807434
"211995_x_at",0.481767661666668,10.6617099704167,7.25803862582815,1.10457521995375e-07,1.64263165386581e-06,7.46851774774284
"201508_at",2.18368500583333,6.29776433766667,7.25719921578169,1.10682512325787e-07,1.64487947103506e-06,7.46646696839357
"203831_at",-0.657747149833335,4.79169003854167,-7.25635117726812,1.10910290715397e-07,1.64716569751127e-06,7.46439502172132
"219147_s_at",-0.781132146000002,5.97755136870833,-7.25569346577827,1.1108727794415e-07,1.647854915926e-06,7.46278802612985
"212426_s_at",0.644949147333333,7.74439571195833,7.25562900031577,1.11104640827798e-07,1.647854915926e-06,7.46263051394465
"219081_at",0.793990859166666,3.00658819141667,7.25019132151538,1.12579227343584e-07,1.66861440288292e-06,7.44934250272192
"201449_at",-0.706676259166667,3.34786589079167,-7.24819385704502,1.13125905237693e-07,1.67560225464102e-06,7.44446041367164
"212936_at",-0.711391829166669,5.33395138479167,-7.24727139360634,1.13379284922536e-07,1.67823942207265e-06,7.44220561758329
"208916_at",0.775345688666667,2.61554003220833,7.24615435626184,1.13686885688612e-07,1.68167513445233e-06,7.43947508236252
"203380_x_at",-0.760072372166666,7.593919865875,-7.24400587873551,1.14280914547455e-07,1.68934036720216e-06,7.43422282392519
"202079_s_at",-0.433491979,3.522829679375,-7.24304815429868,1.14546734718264e-07,1.69214695578167e-06,7.43188135015992
"200800_s_at",-0.532336083166666,7.73741893370833,-7.23916336249414,1.15631465852886e-07,1.70703920795543e-06,7.42238255314764
"221882_s_at",0.736096022833333,2.398489266375,7.23574027692777,1.16595970010513e-07,1.72013802908887e-06,7.41401116967196
"204021_s_at",-0.567335376,6.15629010779167,-7.23049943696682,1.18088599342645e-07,1.74100577601331e-06,7.40119159819341
"212255_s_at",-0.547797583333334,5.08206551783333,-7.22837913354499,1.1869800855236e-07,1.74883302679956e-06,7.39600419880282
"204589_at",-1.23685370383333,5.11787750133333,-7.22708074257762,1.19072771540863e-07,1.7531950638571e-06,7.39282736969232
"203801_at",-0.813776972666667,2.78687260058333,-7.22654864107377,1.19226704309603e-07,1.7543020422094e-06,7.39152539513631
"219622_at",0.6960993265,2.66598867695833,7.22352407089464,1.20105557462748e-07,1.76606699907435e-06,7.38412406409507
"214058_at",-1.170298935,4.9731710655,-7.22077335382132,1.20910580617366e-07,1.77673153325399e-06,7.37739191059738
"218940_at",-0.743938952000001,4.64129833758333,-7.2203439238568,1.21036753678159e-07,1.77741315866074e-06,7.37634083364364
"207877_s_at",-0.658646677333335,4.247583253875,-7.21854084944282,1.21567993586482e-07,1.78277027184637e-06,7.37192736813432
"218516_s_at",0.871716115333334,3.29150230879167,7.21844173242579,1.21597265387616e-07,1.78277027184637e-06,7.37168474361679
"208458_at",0.656207848666667,1.285830208125,7.21829152251706,1.2164163995181e-07,1.78277027184637e-06,7.37131704862553
"214855_s_at",-0.842561749833333,4.588899094,-7.21667810620637,1.22119314625481e-07,1.78859432735821e-06,7.36736743638092
"215440_s_at",-1.0703391095,3.78863427233333,-7.21427887703381,1.22833185042035e-07,1.79786784703115e-06,7.36149358833741
"204170_s_at",0.768365817833332,5.66873396304167,7.21378398909676,1.22980964141321e-07,1.79884894167841e-06,7.3602819058998
