"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","celltype"
"IQSEC1",0.125681407124188,-0.333758229876119,0.203,0.18,1,"IQSEC1","Fibroblast"
"BAG5",0.125736636002471,-0.372255354072933,0.209,0.209,1,"BAG5","Fibroblast"
"MLLT3",0.12585664851282,-0.528539170865345,0.103,0.109,1,"MLLT3","Fibroblast"
"MED30",0.126087894762368,-0.376549619031551,0.192,0.194,1,"MED30","Fibroblast"
"ATN1",0.126268638835147,-0.383291612957293,0.269,0.265,1,"ATN1","Fibroblast"
"DCAF11",0.12634113373574,-0.254953376669063,0.125,0.112,1,"DCAF11","Fibroblast"
"ARHGAP23",0.126846615796289,-0.545849905143236,0.111,0.116,1,"ARHGAP23","Fibroblast"
"ARL6IP6",0.127347583451973,-0.569153551627244,0.112,0.117,1,"ARL6IP6","Fibroblast"
"UBE4B",0.127913758558988,-0.689820031076419,0.124,0.127,1,"UBE4B","Fibroblast"
"SCG2",0.128269570475686,-0.438013607660902,0.129,0.136,1,"SCG2","Fibroblast"
"MCEE",0.12872152592707,-0.292634031530158,0.176,0.158,1,"MCEE","Fibroblast"
"PIP4K2B",0.129919352799128,-0.303806788669456,0.127,0.114,1,"PIP4K2B","Fibroblast"
"AHDC1",0.130628813036707,-0.379228794990665,0.203,0.204,1,"AHDC1","Fibroblast"
"CRYZL1",0.132026925368053,-0.342234642606469,0.192,0.195,1,"CRYZL1","Fibroblast"
"MAVS",0.132428458519593,-0.283362871173241,0.198,0.178,1,"MAVS","Fibroblast"
"CDC40",0.132522789085338,-0.281423397150184,0.301,0.294,1,"CDC40","Fibroblast"
"CRTC1",0.132914881806794,-0.461618349330218,0.101,0.09,1,"CRTC1","Fibroblast"
"SLC5A3",0.133159367837911,-0.34995604894769,0.173,0.176,1,"SLC5A3","Fibroblast"
"LMF1",0.133281907382359,-0.274156510394744,0.12,0.108,1,"LMF1","Fibroblast"
"CSF1",0.13382088019231,-0.289297473876585,0.186,0.19,1,"CSF1","Fibroblast"
"FNIP1",0.133994341086798,-0.333333014252452,0.321,0.311,1,"FNIP1","Fibroblast"
"MAPKAPK5-AS1",0.134390551246944,-0.399013690412791,0.138,0.142,1,"MAPKAPK5-AS1","Fibroblast"
"JMY",0.134613830612863,-0.387216631231797,0.132,0.137,1,"JMY","Fibroblast"
"SGF29",0.135578767423771,-0.293156092171819,0.12,0.126,1,"SGF29","Fibroblast"
"PBX2",0.136914724585326,-0.250607942646563,0.143,0.128,1,"PBX2","Fibroblast"
"SRGAP2",0.137266976989848,-0.334945123208984,0.157,0.141,1,"SRGAP2","Fibroblast"
"SNRK",0.137343148212823,-0.324342304504652,0.133,0.139,1,"SNRK","Fibroblast"
"GMPR2",0.137784890066952,-0.352643970878268,0.215,0.213,1,"GMPR2","Fibroblast"
"R3HDM2",0.138049643932078,-0.34449989186231,0.259,0.253,1,"R3HDM2","Fibroblast"
"CPNE1",0.139370444571043,-0.272473792214611,0.386,0.366,1,"CPNE1","Fibroblast"
"KLHL28",0.139470879880862,-0.458780699407469,0.145,0.148,1,"KLHL28","Fibroblast"
"CES2",0.139515726302702,-0.380070958656066,0.116,0.121,1,"CES2","Fibroblast"
"SLC15A4",0.13958918783297,-0.311439267816924,0.172,0.154,1,"SLC15A4","Fibroblast"
"PIAS2",0.139904495214608,-0.455152009563636,0.153,0.156,1,"PIAS2","Fibroblast"
"HMBOX1",0.140632581821062,-0.359022792326295,0.104,0.11,1,"HMBOX1","Fibroblast"
"ZNF605",0.141008865619034,-0.369230935528229,0.132,0.118,1,"ZNF605","Fibroblast"
"TSC1",0.142148022578625,-0.399742276737477,0.117,0.121,1,"TSC1","Fibroblast"
"SPIDR",0.14237757941623,-0.250581825299712,0.125,0.113,1,"SPIDR","Fibroblast"
"XPC",0.143833012711932,-0.42772542077734,0.225,0.223,1,"XPC","Fibroblast"
"EXOC7",0.14417437501521,-0.337339354962663,0.278,0.272,1,"EXOC7","Fibroblast"
"AC008124.1",0.145875461101463,-0.382471264184197,0.131,0.135,1,"AC008124.1","Fibroblast"
"GRASP",0.14666081689644,-0.419086035776296,0.131,0.135,1,"GRASP","Fibroblast"
"AC100810.1",0.147151149935075,-0.389894747944435,0.233,0.229,1,"AC100810.1","Fibroblast"
"ATG14",0.147930421100317,-0.428644826152972,0.108,0.113,1,"ATG14","Fibroblast"
"ZNF322",0.149243774726365,-0.344993595687771,0.228,0.225,1,"ZNF322","Fibroblast"
"CCP110",0.149253451210405,-0.405823398385989,0.098,0.103,1,"CCP110","Fibroblast"
"NFKBIL1",0.149798069184895,-0.42067833605692,0.19,0.19,1,"NFKBIL1","Fibroblast"
"UBXN2A",0.150594308306711,-0.353023088596315,0.211,0.211,1,"UBXN2A","Fibroblast"
"CWC25",0.150662957165836,-0.291978926924458,0.235,0.233,1,"CWC25","Fibroblast"
"TP53BP1",0.15135827213651,-0.513972663612863,0.18,0.181,1,"TP53BP1","Fibroblast"
"IVD",0.152304055876767,-0.453631345190995,0.127,0.131,1,"IVD","Fibroblast"
"SBF2",0.152317103887966,-0.415041554414115,0.202,0.201,1,"SBF2","Fibroblast"
"NAB2",0.152773881872772,-0.298527000403864,0.161,0.145,1,"NAB2","Fibroblast"
"DOCK1",0.153080320414702,-0.36955910075103,0.23,0.227,1,"DOCK1","Fibroblast"
"DDHD2",0.153337583713924,-0.259021235761087,0.137,0.123,1,"DDHD2","Fibroblast"
"RB1",0.154580811683867,-0.261404139411674,0.146,0.132,1,"RB1","Fibroblast"
"ORC4",0.154888001712658,-0.454909896703962,0.127,0.132,1,"ORC4","Fibroblast"
"NTHL1",0.156830958477127,-0.395706468813381,0.166,0.168,1,"NTHL1","Fibroblast"
"ZSCAN16-AS1",0.156941898403432,-0.256912493003978,0.187,0.169,1,"ZSCAN16-AS1","Fibroblast"
"ENDOG",0.157101591854059,-0.391352585355152,0.212,0.209,1,"ENDOG","Fibroblast"
"ZC3H7B",0.157426270708736,-0.252819599238301,0.148,0.134,1,"ZC3H7B","Fibroblast"
"FBXO34",0.161225837794368,-0.301838612477091,0.105,0.095,1,"FBXO34","Fibroblast"
"CPLANE1",0.162700037631288,-0.467566073333416,0.163,0.165,1,"CPLANE1","Fibroblast"
"DIAPH1",0.163224814351517,-0.290609351826816,0.204,0.183,1,"DIAPH1","Fibroblast"
"TMUB2",0.164079711360743,-0.398633123130578,0.181,0.182,1,"TMUB2","Fibroblast"
"CAMKK2",0.164556315424888,-0.282139731456028,0.198,0.177,1,"CAMKK2","Fibroblast"
"ADNP",0.1655054990693,-0.360965744955164,0.257,0.251,1,"ADNP","Fibroblast"
"LEMD3",0.168695229888996,-0.285412291894635,0.122,0.11,1,"LEMD3","Fibroblast"
"PDPR",0.170233996003378,-0.254069269575057,0.118,0.106,1,"PDPR","Fibroblast"
"CCDC93",0.170569453137566,-0.482075509444531,0.128,0.131,1,"CCDC93","Fibroblast"
"GNB5",0.170918825262576,-0.361542340857749,0.169,0.171,1,"GNB5","Fibroblast"
"NPEPL1",0.17440621593013,-0.408591952994076,0.161,0.163,1,"NPEPL1","Fibroblast"
"VPS54",0.174506545801674,-0.310179885079732,0.102,0.091,1,"VPS54","Fibroblast"
"CCDC66",0.175005404609713,-0.294734031180003,0.261,0.256,1,"CCDC66","Fibroblast"
"HECTD1",0.175420526931653,-0.288634301659997,0.37,0.351,1,"HECTD1","Fibroblast"
"GTF3C4",0.176921047631073,-0.297108259128922,0.101,0.091,1,"GTF3C4","Fibroblast"
"STXBP3",0.177066745073262,-0.348148826084705,0.219,0.215,1,"STXBP3","Fibroblast"
"XAB2",0.177685741799589,-0.399895241962601,0.146,0.149,1,"XAB2","Fibroblast"
"GSTM4",0.178531314090252,-0.260452825152938,0.159,0.143,1,"GSTM4","Fibroblast"
"EFCAB14",0.180339588824898,-0.321021508129699,0.282,0.273,1,"EFCAB14","Fibroblast"
"SLC16A1-AS1",0.180356599522458,-0.430582445801032,0.145,0.131,1,"SLC16A1-AS1","Fibroblast"
"ETNK1",0.18207837734458,-0.363966663028319,0.158,0.161,1,"ETNK1","Fibroblast"
"NKAPD1",0.183598215689005,-0.251185215197012,0.207,0.187,1,"NKAPD1","Fibroblast"
"COQ8B",0.184192034075512,-0.511586736464637,0.101,0.105,1,"COQ8B","Fibroblast"
"LDLRAD4",0.184421517537319,-0.434522904047768,0.135,0.139,1,"LDLRAD4","Fibroblast"
"RSBN1L",0.18445528379718,-0.265925138802625,0.377,0.359,1,"RSBN1L","Fibroblast"
"ITGB3BP",0.188019920567204,-0.618509078861237,0.148,0.148,1,"ITGB3BP","Fibroblast"
"DVL2",0.189073193288654,-0.393958177444506,0.128,0.132,1,"DVL2","Fibroblast"
"GHDC",0.189971766447108,-0.502125041840511,0.103,0.107,1,"GHDC","Fibroblast"
"CEP63",0.190455958860202,-0.331952398266502,0.191,0.19,1,"CEP63","Fibroblast"
"PHC1",0.190678535539937,-0.519934130902022,0.096,0.1,1,"PHC1","Fibroblast"
"DGCR2",0.191709421321106,-0.28102735937219,0.179,0.162,1,"DGCR2","Fibroblast"
"SCAP",0.191757502493437,-0.284652383158845,0.138,0.125,1,"SCAP","Fibroblast"
"CYTH3",0.192746260650773,-0.315819804065914,0.195,0.198,1,"CYTH3","Fibroblast"
"TCTN3",0.197314354590138,-0.38079954024021,0.215,0.212,1,"TCTN3","Fibroblast"
"THAP9-AS1",0.197942876670019,-0.276675162809821,0.138,0.125,1,"THAP9-AS1","Fibroblast"
"IGF2R",0.199237957380443,-0.32704038719792,0.298,0.287,1,"IGF2R","Fibroblast"
"ZBTB11",0.201433527525544,-0.393156850150699,0.135,0.139,1,"ZBTB11","Fibroblast"
"ZDHHC8",0.201748812766228,-0.319385305786221,0.131,0.118,1,"ZDHHC8","Fibroblast"
"INO80E",0.204294167932771,-0.332350760291327,0.182,0.163,1,"INO80E","Fibroblast"
"STAG2",0.204380366178269,-0.329614726526365,0.317,0.302,1,"STAG2","Fibroblast"
"PJA1",0.204509145890293,-0.288642281401952,0.141,0.127,1,"PJA1","Fibroblast"
"EHBP1",0.204585857207654,-0.515398671665389,0.173,0.173,1,"EHBP1","Fibroblast"
"CTIF",0.205570015808176,-0.266432123435617,0.106,0.096,1,"CTIF","Fibroblast"
"MON2",0.205680717469204,-0.450408708030951,0.197,0.196,1,"MON2","Fibroblast"
"ABCC5",0.206310109236046,-0.551707195228221,0.103,0.107,1,"ABCC5","Fibroblast"
"PLXDC1",0.206391452044624,-0.263037167853551,0.496,0.465,1,"PLXDC1","Fibroblast"
"NMRK1",0.207232843630436,-0.424368748236249,0.166,0.149,1,"NMRK1","Fibroblast"
"MICALL2",0.209538860601339,-0.292547807519928,0.114,0.104,1,"MICALL2","Fibroblast"
"SOS1",0.209784311389029,-0.453559787004285,0.196,0.194,1,"SOS1","Fibroblast"
"SP3",0.210691238826314,-0.329985982892946,0.307,0.295,1,"SP3","Fibroblast"
"GGA1",0.213002992201545,-0.402387279763774,0.177,0.178,1,"GGA1","Fibroblast"
"GABPA",0.213442679239687,-0.330260147270197,0.148,0.151,1,"GABPA","Fibroblast"
"WDR73",0.216154199712305,-0.375619714098729,0.172,0.172,1,"WDR73","Fibroblast"
"FAM160B1",0.216893808400714,-0.347755407304636,0.147,0.15,1,"FAM160B1","Fibroblast"
"GPALPP1",0.218805293751854,-0.402866219782386,0.15,0.152,1,"GPALPP1","Fibroblast"
"CHKB",0.219912000026352,-0.40306337081785,0.126,0.129,1,"CHKB","Fibroblast"
"GALK2",0.220617309606219,-0.282137605927357,0.13,0.133,1,"GALK2","Fibroblast"
"ZNF7",0.221183648345897,-0.263325075898761,0.128,0.117,1,"ZNF7","Fibroblast"
"ZNF280D",0.222296065059224,-0.334272113887089,0.241,0.235,1,"ZNF280D","Fibroblast"
"PLA2G12A",0.222746861101947,-0.397840166746129,0.121,0.125,1,"PLA2G12A","Fibroblast"
"CPSF7",0.223282870911913,-0.285937119093763,0.154,0.14,1,"CPSF7","Fibroblast"
"ERLIN1",0.223363564877588,-0.272944916690765,0.139,0.125,1,"ERLIN1","Fibroblast"
"SFT2D2",0.223622766458965,-0.350943984665598,0.263,0.255,1,"SFT2D2","Fibroblast"
"PPIL4",0.224738897488404,-0.280616748272496,0.367,0.349,1,"PPIL4","Fibroblast"
"TMEM216",0.226443928081614,-0.286083730188493,0.115,0.104,1,"TMEM216","Fibroblast"
"TMEM129",0.226787434778159,-0.306710012772101,0.175,0.174,1,"TMEM129","Fibroblast"
"ZNF395",0.226837557292574,-0.382107374059881,0.112,0.101,1,"ZNF395","Fibroblast"
"NIT1",0.227408932477825,-0.406456648726584,0.142,0.144,1,"NIT1","Fibroblast"
"C11orf68",0.228613775320445,-0.330792642156778,0.211,0.207,1,"C11orf68","Fibroblast"
"INTS6",0.228765065304748,-0.303401705101822,0.343,0.329,1,"INTS6","Fibroblast"
"CEP290",0.229287083639992,-0.293457835239167,0.199,0.18,1,"CEP290","Fibroblast"
"NRDE2",0.229969274945342,-0.336802701627402,0.15,0.137,1,"NRDE2","Fibroblast"
"CAMK1D",0.230676149888154,-0.34873983429221,0.216,0.194,1,"CAMK1D","Fibroblast"
"SPATA33",0.230862798000651,-0.430329930367984,0.115,0.119,1,"SPATA33","Fibroblast"
"ARMCX6",0.233561030991464,-0.317930458029608,0.24,0.214,1,"ARMCX6","Fibroblast"
"OMD",0.2339513565482,-0.607618523551156,0.152,0.136,1,"OMD","Fibroblast"
"PRTFDC1",0.234656125904722,-0.326246810683001,0.156,0.158,1,"PRTFDC1","Fibroblast"
"MEG8",0.23475048043807,-0.251033896118235,0.189,0.171,1,"MEG8","Fibroblast"
"PUM2",0.23562087778927,-0.334177039248093,0.217,0.196,1,"PUM2","Fibroblast"
"WDR48",0.23706367939833,-0.33495704739906,0.133,0.136,1,"WDR48","Fibroblast"
"ZNF524",0.237311133267942,-0.291298359468394,0.181,0.182,1,"ZNF524","Fibroblast"
"KIAA0232",0.237747999723302,-0.290370880572693,0.188,0.189,1,"KIAA0232","Fibroblast"
"ABCD4",0.238801184366078,-0.432313716238449,0.221,0.217,1,"ABCD4","Fibroblast"
"IFT74",0.239368567985176,-0.360346433072557,0.138,0.141,1,"IFT74","Fibroblast"
"FAM76B",0.240138997971838,-0.329175850754284,0.125,0.128,1,"FAM76B","Fibroblast"
"MTA1",0.240310811929743,-0.26968456311199,0.191,0.173,1,"MTA1","Fibroblast"
"SNTA1",0.24240938681058,-0.254037329005199,0.141,0.129,1,"SNTA1","Fibroblast"
"TPST1",0.242661435611884,-0.420599813337458,0.296,0.28,1,"TPST1","Fibroblast"
"USP25",0.244667497401097,-0.397043807241425,0.117,0.12,1,"USP25","Fibroblast"
"NELFA",0.244849706499708,-0.289692741889173,0.115,0.105,1,"NELFA","Fibroblast"
"UBTD2",0.246104624564902,-0.429512307835698,0.244,0.235,1,"UBTD2","Fibroblast"
"LDOC1",0.24648012553376,-0.50892555149266,0.11,0.112,1,"LDOC1","Fibroblast"
"COL16A1",0.247943491356076,-0.382558605816604,0.517,0.484,1,"COL16A1","Fibroblast"
"WRNIP1",0.249096762376684,-0.270749913035648,0.1,0.091,1,"WRNIP1","Fibroblast"
"CLCC1",0.249733770107815,-0.376119748823048,0.127,0.129,1,"CLCC1","Fibroblast"
"PHF2",0.25026236770751,-0.42925717593173,0.105,0.108,1,"PHF2","Fibroblast"
"LTA4H",0.252569339390937,-0.387224567221142,0.135,0.137,1,"LTA4H","Fibroblast"
"ATAD2B",0.252862858630371,-0.402353262504741,0.101,0.105,1,"ATAD2B","Fibroblast"
"EHMT1",0.253408351183271,-0.346046792359694,0.198,0.196,1,"EHMT1","Fibroblast"
"MECP2",0.253665098184794,-0.274694329241482,0.247,0.244,1,"MECP2","Fibroblast"
"MYLK",0.254918624528208,0.556835128578122,0.304,0.32,1,"MYLK","Fibroblast"
"PAPSS1",0.256417962877778,-0.398252447289736,0.297,0.262,1,"PAPSS1","Fibroblast"
"LRRC28",0.256839545497374,-0.471389095148673,0.102,0.104,1,"LRRC28","Fibroblast"
"EFNB1",0.25831194586799,-0.253466835145013,0.142,0.129,1,"EFNB1","Fibroblast"
"MAPK3",0.259024517547033,-0.317678129718329,0.25,0.244,1,"MAPK3","Fibroblast"
"RRP8",0.261576960680579,-0.253988457783153,0.118,0.108,1,"RRP8","Fibroblast"
"GSE1",0.261757184011636,-0.3613357353412,0.116,0.104,1,"GSE1","Fibroblast"
"ASF1A",0.263331590125658,-0.395552927055651,0.14,0.141,1,"ASF1A","Fibroblast"
"LRP11",0.265287281463154,-0.316249896493127,0.214,0.209,1,"LRP11","Fibroblast"
"DCP2",0.266123122273313,-0.251135804228743,0.171,0.156,1,"DCP2","Fibroblast"
"PMPCB",0.267363659236463,-0.255904250722826,0.3,0.268,1,"PMPCB","Fibroblast"
"SOS2",0.267474579480422,-0.325560017037442,0.136,0.139,1,"SOS2","Fibroblast"
"ATRN",0.268865913949668,-0.261218957372994,0.138,0.126,1,"ATRN","Fibroblast"
"CHD2",0.269007850932479,-0.305989304255817,0.224,0.205,1,"CHD2","Fibroblast"
"GTDC1",0.269188666641362,-0.369483633742103,0.119,0.109,1,"GTDC1","Fibroblast"
"PYCARD",0.269463565173823,-0.253693457860739,0.262,0.236,1,"PYCARD","Fibroblast"
"UBR3",0.270154502444947,-0.456319928088752,0.143,0.144,1,"UBR3","Fibroblast"
"COQ7",0.272504496944994,-0.451698929581987,0.101,0.104,1,"COQ7","Fibroblast"
"VPS13A",0.273845897941676,-0.299877910232224,0.149,0.151,1,"VPS13A","Fibroblast"
"CTBP2",0.274372426685384,-0.327176873911354,0.232,0.228,1,"CTBP2","Fibroblast"
"HDAC5",0.275607466927542,-0.340355304901083,0.238,0.232,1,"HDAC5","Fibroblast"
"KRIT1",0.275681142351477,-0.339263983861452,0.271,0.261,1,"KRIT1","Fibroblast"
"IDH1",0.2782065144008,-0.483130217494608,0.164,0.149,1,"IDH1","Fibroblast"
"ZNF3",0.279003608466411,-0.45960273326931,0.103,0.106,1,"ZNF3","Fibroblast"
"SMCHD1",0.281266482457691,-0.28281107743428,0.269,0.262,1,"SMCHD1","Fibroblast"
"PARP10",0.28132993854652,-0.555540520407367,0.098,0.101,1,"PARP10","Fibroblast"
"HMGCL",0.281570567474389,-0.297815462858391,0.19,0.173,1,"HMGCL","Fibroblast"
"CHRNB1",0.281997573120973,-0.28697587650979,0.119,0.123,1,"CHRNB1","Fibroblast"
"LAMTOR3",0.282914134161962,-0.316823067464437,0.172,0.157,1,"LAMTOR3","Fibroblast"
"ACBD6",0.28396634201099,-0.31141649746809,0.3,0.286,1,"ACBD6","Fibroblast"
"IFT88",0.286712329568355,-0.431586344785635,0.103,0.106,1,"IFT88","Fibroblast"
"SIAH1",0.289777238278191,-0.27548779836163,0.214,0.195,1,"SIAH1","Fibroblast"
"ARHGAP32",0.291078299452369,-0.445505427652054,0.105,0.096,1,"ARHGAP32","Fibroblast"
"NSMCE3",0.291173375970833,-0.262940342609892,0.276,0.267,1,"NSMCE3","Fibroblast"
"PPARA",0.291718716795789,-0.341507295813897,0.109,0.1,1,"PPARA","Fibroblast"
"STAT5A",0.291940007012314,-0.386190066829618,0.116,0.119,1,"STAT5A","Fibroblast"
"VSTM4",0.292209130046202,-0.304910184039807,0.268,0.261,1,"VSTM4","Fibroblast"
"SECISBP2L",0.292286126551278,-0.357026069307941,0.239,0.234,1,"SECISBP2L","Fibroblast"
"DIP2C",0.29404452343854,-0.250654900502818,0.138,0.127,1,"DIP2C","Fibroblast"
"NCOA3",0.294282353922725,-0.271909235527287,0.155,0.142,1,"NCOA3","Fibroblast"
"LYRM1",0.294530776853488,-0.309124750193562,0.159,0.145,1,"LYRM1","Fibroblast"
"DIP2A",0.296134324186281,-0.408509180838139,0.12,0.122,1,"DIP2A","Fibroblast"
"KDM3B",0.298631700723176,-0.353857705655101,0.114,0.117,1,"KDM3B","Fibroblast"
"NSD1",0.299005840536189,-0.315858902419342,0.306,0.295,1,"NSD1","Fibroblast"
"TRIM4",0.302680582932832,-0.391610771024939,0.147,0.147,1,"TRIM4","Fibroblast"
"TPP2",0.304961824922081,-0.254922749261199,0.18,0.166,1,"TPP2","Fibroblast"
"OBSL1",0.305041513241921,-0.49326524245829,0.163,0.163,1,"OBSL1","Fibroblast"
"OSBPL5",0.305064334994149,-0.282043743976668,0.162,0.149,1,"OSBPL5","Fibroblast"
"THAP12",0.305560070678585,-0.384348001845622,0.191,0.188,1,"THAP12","Fibroblast"
"ZNF830",0.306055798151431,-0.287404437236823,0.151,0.138,1,"ZNF830","Fibroblast"
"NR2C1",0.306073565070631,-0.37401542523493,0.114,0.116,1,"NR2C1","Fibroblast"
"AP2A2",0.308116208159905,-0.310479869100989,0.239,0.217,1,"AP2A2","Fibroblast"
"USP8",0.309385845969221,-0.250812207299316,0.396,0.35,1,"USP8","Fibroblast"
"MBOAT2",0.311942785825723,-0.437471760331286,0.098,0.101,1,"MBOAT2","Fibroblast"
"SNUPN",0.312183008900219,-0.254888056604508,0.205,0.186,1,"SNUPN","Fibroblast"
"TTC28",0.312649657402033,-0.503594057932006,0.185,0.182,1,"TTC28","Fibroblast"
"AARS",0.312864950442726,-0.273696493384122,0.194,0.177,1,"AARS","Fibroblast"
"APBB2",0.313211253268957,-0.505723934804228,0.121,0.122,1,"APBB2","Fibroblast"
"NCOA6",0.315491091402778,-0.443267623806117,0.123,0.125,1,"NCOA6","Fibroblast"
"PRDM2",0.316463628691243,-0.29113373377967,0.286,0.274,1,"PRDM2","Fibroblast"
"ZNF688",0.317212121155024,-0.264750532400775,0.189,0.173,1,"ZNF688","Fibroblast"
"KDM3A",0.32003470450765,-0.38238035226901,0.1,0.103,1,"KDM3A","Fibroblast"
"C11orf54",0.320437283905845,-0.38733051931681,0.137,0.138,1,"C11orf54","Fibroblast"
"ERCC6L2",0.321310857367473,-0.328599518732965,0.125,0.128,1,"ERCC6L2","Fibroblast"
"CCNY",0.321656925074993,-0.257161296723723,0.27,0.245,1,"CCNY","Fibroblast"
"FBXO11",0.323159694744846,-0.260346912540433,0.247,0.226,1,"FBXO11","Fibroblast"
"TTC17",0.324402357662723,-0.270908120245922,0.241,0.235,1,"TTC17","Fibroblast"
"TAZ",0.327392413594071,-0.456481337285652,0.121,0.122,1,"TAZ","Fibroblast"
"RERE",0.328784463620438,-0.38531452942702,0.245,0.241,1,"RERE","Fibroblast"
"PDE4A",0.328845384817465,-0.262188107255308,0.162,0.149,1,"PDE4A","Fibroblast"
"RUFY2",0.330649840237341,-0.340642356184358,0.174,0.173,1,"RUFY2","Fibroblast"
"TEAD1",0.331182479079709,-0.324896602508975,0.302,0.29,1,"TEAD1","Fibroblast"
"SLC4A7",0.331583934673957,-0.311719423327519,0.21,0.192,1,"SLC4A7","Fibroblast"
"TEX41",0.33241634134637,-0.306782099309239,0.112,0.116,1,"TEX41","Fibroblast"
"ANAPC5",0.334291545689043,-0.2659132779354,0.468,0.431,1,"ANAPC5","Fibroblast"
"RXRB",0.335356492500486,-0.264347577181852,0.188,0.172,1,"RXRB","Fibroblast"
"PUS7L",0.336010954427385,-0.422755439401236,0.211,0.205,1,"PUS7L","Fibroblast"
"XRCC1",0.338283745796293,-0.457224168111685,0.112,0.113,1,"XRCC1","Fibroblast"
"SCAF8",0.338982137428202,-0.396035785222923,0.124,0.114,1,"SCAF8","Fibroblast"
"LRCH3",0.339972824561248,-0.416247730171936,0.178,0.177,1,"LRCH3","Fibroblast"
"UVSSA",0.347429404254089,-0.385357323947868,0.111,0.114,1,"UVSSA","Fibroblast"
"SUGP2",0.349624101076324,-0.262434793634228,0.239,0.219,1,"SUGP2","Fibroblast"
"CBR4",0.350537163150488,-0.288917889156529,0.176,0.176,1,"CBR4","Fibroblast"
"CYP20A1",0.351832272971498,-0.256646191866499,0.224,0.219,1,"CYP20A1","Fibroblast"
"C2orf69",0.35469064070163,-0.283981199291894,0.127,0.117,1,"C2orf69","Fibroblast"
"FAM126B",0.355397925500152,-0.384708299964926,0.121,0.123,1,"FAM126B","Fibroblast"
"EEF2K",0.360148500625754,-0.560495496112575,0.107,0.108,1,"EEF2K","Fibroblast"
"SEPHS1",0.363761825386347,-0.272324398004754,0.18,0.165,1,"SEPHS1","Fibroblast"
"PDPK1",0.364774853026772,-0.340344416779444,0.171,0.17,1,"PDPK1","Fibroblast"
"BTBD6",0.365407503237627,-0.309523185141529,0.242,0.235,1,"BTBD6","Fibroblast"
"DCAF5",0.366890661291124,-0.256077592919739,0.247,0.225,1,"DCAF5","Fibroblast"
"BCS1L",0.367861133253274,-0.355729822840155,0.122,0.112,1,"BCS1L","Fibroblast"
"SYNGAP1",0.368656408963922,-0.29762696825553,0.108,0.1,1,"SYNGAP1","Fibroblast"
"ATPAF1",0.371255467722542,-0.319788633520821,0.164,0.152,1,"ATPAF1","Fibroblast"
"ANKRD13D",0.373484371722956,-0.386492107810469,0.216,0.209,1,"ANKRD13D","Fibroblast"
"COG4",0.374091142894525,-0.49823678316607,0.139,0.139,1,"COG4","Fibroblast"
"EPC2",0.374154637888785,-0.265047737409349,0.149,0.15,1,"EPC2","Fibroblast"
"MBD6",0.377421126499064,-0.277165899815859,0.102,0.094,1,"MBD6","Fibroblast"
"IGF1R",0.377539067282122,-0.259098372660126,0.188,0.188,1,"IGF1R","Fibroblast"
"ZNF621",0.378864942171904,-0.445649656276647,0.101,0.103,1,"ZNF621","Fibroblast"
"CUL5",0.380487909497961,-0.321497746438781,0.246,0.238,1,"CUL5","Fibroblast"
"ZNF33A",0.382506905150219,-0.440225007778216,0.158,0.158,1,"ZNF33A","Fibroblast"
"ALAD",0.384506413494706,-0.297336133172377,0.113,0.105,1,"ALAD","Fibroblast"
"THEM4",0.384657855076134,-0.38630519360657,0.128,0.129,1,"THEM4","Fibroblast"
"ZHX2",0.385292794680257,-0.267435513509596,0.108,0.101,1,"ZHX2","Fibroblast"
"ULK1",0.388029528134854,-0.320249145336612,0.132,0.122,1,"ULK1","Fibroblast"
"ASAP2",0.389694268824022,-0.288585681043425,0.243,0.238,1,"ASAP2","Fibroblast"
"SGMS2",0.391888463260134,-0.361160529292478,0.154,0.141,1,"SGMS2","Fibroblast"
"DDX27",0.392205761383624,-0.257939821976162,0.248,0.242,1,"DDX27","Fibroblast"
"TSPAN31",0.393564903707778,-0.276520863450314,0.262,0.252,1,"TSPAN31","Fibroblast"
"HACD4",0.396039824753807,-0.388088090439922,0.107,0.099,1,"HACD4","Fibroblast"
"MBD5",0.396072694785326,-0.407815645637384,0.143,0.143,1,"MBD5","Fibroblast"
"NUP214",0.396488375808773,-0.453824527158756,0.122,0.123,1,"NUP214","Fibroblast"
"NUP62",0.396714532849737,-0.292012519913009,0.171,0.158,1,"NUP62","Fibroblast"
"NHLRC2",0.399257685869974,-0.389001603037947,0.115,0.116,1,"NHLRC2","Fibroblast"
"NFATC3",0.400804091026259,-0.251785797532469,0.17,0.157,1,"NFATC3","Fibroblast"
"NBN",0.404983106663386,-0.391689412161269,0.234,0.226,1,"NBN","Fibroblast"
"PMS1",0.404986722218658,-0.308317514044246,0.112,0.104,1,"PMS1","Fibroblast"
"COL4A1",0.405133588285596,0.307869716133619,0.536,0.556,1,"COL4A1","Fibroblast"
"SLC6A6",0.408066560841473,-0.434753590267479,0.112,0.104,1,"SLC6A6","Fibroblast"
"U2AF1L4",0.410774937116401,-0.267608404525383,0.105,0.107,1,"U2AF1L4","Fibroblast"
"NRIP1",0.412276378173075,-0.309393546232803,0.198,0.196,1,"NRIP1","Fibroblast"
"ATP10D",0.413464182871673,-0.299482685642008,0.108,0.101,1,"ATP10D","Fibroblast"
"SPIN1",0.416784572152142,-0.374744576519468,0.255,0.244,1,"SPIN1","Fibroblast"
