"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","celltype"
"FZD2",4.18250316262514e-06,-0.35429884507082,0.077,0.142,0.103935203591235,"FZD2","Macrophage"
"RNF6",4.22139549829498e-06,-0.289456279932446,0.071,0.135,0.10490167813263,"RNF6","Macrophage"
"RPE",4.32727896582605e-06,-0.746427269904037,0.064,0.123,0.107532882300777,"RPE","Macrophage"
"PRPF3",4.44697092974931e-06,-0.7064859953887,0.056,0.113,0.11050722760427,"PRPF3","Macrophage"
"CPSF3",4.49919934896416e-06,-0.432976077609019,0.056,0.113,0.111805103821759,"CPSF3","Macrophage"
"C1orf56",4.49972378191279e-06,1.54624001864239,0.116,0.064,0.111818135980533,"C1orf56","Macrophage"
"SLC37A2",4.56800880811072e-06,-0.339422190340214,0.077,0.143,0.113515018881552,"SLC37A2","Macrophage"
"SLC35C2",4.662037873937e-06,-0.254280274525354,0.083,0.151,0.115851641167334,"SLC35C2","Macrophage"
"HNRNPLL",4.69115342171359e-06,-0.543695577099331,0.051,0.106,0.116575162529583,"HNRNPLL","Macrophage"
"MRPL24",4.89844011446429e-06,-0.336277095931908,0.09,0.158,0.121726236844438,"MRPL24","Macrophage"
"TIMM50",4.98095459590285e-06,-0.401336398420492,0.072,0.135,0.123776721708186,"TIMM50","Macrophage"
"VTA1",5.00711350516197e-06,-0.612952672404519,0.087,0.152,0.124426770603275,"VTA1","Macrophage"
"MBIP",5.05005120885876e-06,-0.559796409434421,0.047,0.101,0.12549377254014,"MBIP","Macrophage"
"ITPKB",5.05806766357371e-06,-0.35117099178844,0.054,0.11,0.125692981439807,"ITPKB","Macrophage"
"FAM110A",5.09571891579312e-06,-0.371066309952505,0.085,0.152,0.126628615057459,"FAM110A","Macrophage"
"UCHL5",5.18542048027554e-06,-0.254262257064586,0.075,0.14,0.128857698934847,"UCHL5","Macrophage"
"RGS2",5.24661562040693e-06,0.738017275992755,0.472,0.437,0.130378398167112,"RGS2","Macrophage"
"UGGT1",5.45529664829826e-06,-0.418866683695694,0.079,0.145,0.135564121710212,"UGGT1","Macrophage"
"LARP4",5.58468984235572e-06,-0.360922033785696,0.107,0.179,0.13877954258254,"LARP4","Macrophage"
"UBQLN2",5.59271968646708e-06,-0.357237160313947,0.079,0.144,0.138979084208707,"UBQLN2","Macrophage"
"PPIL2",5.64769647308268e-06,-0.437678944982591,0.058,0.116,0.140345257356104,"PPIL2","Macrophage"
"WDR6",5.83911734729866e-06,-0.529992838203446,0.073,0.135,0.145102066080372,"WDR6","Macrophage"
"GUCD1",5.85066150378354e-06,-0.660203390873783,0.08,0.146,0.145388938369021,"GUCD1","Macrophage"
"UBE2J2",5.92951984074808e-06,-0.275229837002741,0.106,0.182,0.14734856804259,"UBE2J2","Macrophage"
"ZMAT3",6.15908717735051e-06,-0.322258257784812,0.073,0.135,0.15305331635716,"ZMAT3","Macrophage"
"CAVIN1",6.18044750127804e-06,-0.691131463775652,0.063,0.12,0.153584120406759,"CAVIN1","Macrophage"
"ANAPC4",6.37970532558788e-06,-0.480256661907262,0.048,0.101,0.158535677340859,"ANAPC4","Macrophage"
"TBRG4",6.58050182440971e-06,-0.333465370510646,0.062,0.12,0.163525470336581,"TBRG4","Macrophage"
"NIPSNAP3A",6.59495304265141e-06,-0.445981347497499,0.077,0.141,0.163884583109888,"NIPSNAP3A","Macrophage"
"PPP2R5A",6.68671633999608e-06,-0.346795793685645,0.078,0.142,0.166164901048903,"PPP2R5A","Macrophage"
"PSMG4",6.71053206053917e-06,-0.711424027158787,0.049,0.102,0.166756721704398,"PSMG4","Macrophage"
"FAM20B",6.77274748742829e-06,-0.753001196548293,0.049,0.101,0.168302775062593,"FAM20B","Macrophage"
"SUCLA2",6.81560272846283e-06,-0.522467601752391,0.052,0.106,0.169367727802301,"SUCLA2","Macrophage"
"C16orf87",6.84323208156048e-06,-0.35597743344147,0.076,0.14,0.170054317226778,"C16orf87","Macrophage"
"PEX26",7.12461020712845e-06,-0.60711371029675,0.051,0.104,0.177046563647142,"PEX26","Macrophage"
"SVIL",7.36439401510552e-06,-0.357393816663429,0.053,0.108,0.183005191275372,"SVIL","Macrophage"
"RBM28",7.37158273562827e-06,-0.482330713705561,0.048,0.1,0.183183830980363,"RBM28","Macrophage"
"LPGAT1",7.389195121606e-06,-0.250130552158404,0.136,0.219,0.183621498771909,"LPGAT1","Macrophage"
"MICU1",7.39944957423553e-06,-0.588196088672695,0.078,0.141,0.183876321919753,"MICU1","Macrophage"
"SIGLEC9",7.46173079717965e-06,1.68149782732531,0.105,0.055,0.185424010309914,"SIGLEC9","Macrophage"
"PGRMC2",7.60336476814014e-06,-0.450251762056662,0.096,0.165,0.188943614488283,"PGRMC2","Macrophage"
"GLIS3",7.62350738883059e-06,-0.415235094169379,0.067,0.125,0.18944415861244,"GLIS3","Macrophage"
"S100PBP",7.63218993374457e-06,-0.338940997820218,0.048,0.1,0.189659919853553,"S100PBP","Macrophage"
"PIGF",7.74002671031715e-06,-0.350931215924684,0.052,0.107,0.192339663751381,"PIGF","Macrophage"
"ABCC1",7.76804098588577e-06,-0.476065840373478,0.055,0.111,0.193035818499261,"ABCC1","Macrophage"
"MGME1",7.82762050849835e-06,-0.280957930330273,0.104,0.174,0.194516369636184,"MGME1","Macrophage"
"PHF5A",7.86835687595331e-06,-0.492480271779776,0.064,0.124,0.19552866836744,"PHF5A","Macrophage"
"RCAN1",8.06553625814245e-06,-0.423741959692841,0.073,0.135,0.20042857601484,"RCAN1","Macrophage"
"CISH",8.32556912982053e-06,-0.367304688391262,0.053,0.107,0.20689039287604,"CISH","Macrophage"
"FAM208B",8.33516298365764e-06,-0.447451529667302,0.057,0.112,0.207128800143892,"FAM208B","Macrophage"
"PLP2",8.59200904056824e-06,1.12935760383231,0.347,0.307,0.213511424658121,"PLP2","Macrophage"
"YARS",8.85273928896772e-06,-0.418081795075198,0.076,0.138,0.219990571330848,"YARS","Macrophage"
"SLC25A26",8.8720258244695e-06,-0.42942063460843,0.052,0.105,0.220469841738067,"SLC25A26","Macrophage"
"MED24",8.98289333697917e-06,-0.509375239721827,0.059,0.114,0.223224899423932,"MED24","Macrophage"
"PDRG1",8.98944898886113e-06,-0.60263142626497,0.054,0.108,0.223387807373199,"PDRG1","Macrophage"
"TMEM218",9.02697812202478e-06,-0.457486770050135,0.074,0.135,0.224320406332316,"TMEM218","Macrophage"
"STARD8",9.07729874192821e-06,-0.556483560857193,0.053,0.106,0.225570873736916,"STARD8","Macrophage"
"CIZ1",9.09940288045045e-06,-0.609968367528984,0.063,0.12,0.226120161579194,"CIZ1","Macrophage"
"NOB1",9.16218662591854e-06,-0.706076320774875,0.05,0.102,0.227680337654076,"NOB1","Macrophage"
"GAB2",9.19855883486496e-06,-0.518200148562582,0.095,0.162,0.228584187046394,"GAB2","Macrophage"
"TAB3",9.46709650274629e-06,-0.310777844648925,0.063,0.122,0.235257348093245,"TAB3","Macrophage"
"TMEM258",9.57165054399072e-06,0.869531988624558,0.482,0.494,0.237855516018169,"TMEM258","Macrophage"
"PAK1IP1",9.88206599090074e-06,-0.462161999581574,0.071,0.131,0.245569339873883,"PAK1IP1","Macrophage"
"NEPRO",1.00314132662986e-05,-0.624059629201923,0.055,0.108,0.249280619667521,"NEPRO","Macrophage"
"FUBP3",1.00927682170523e-05,-0.363324938712869,0.085,0.148,0.250805290193749,"FUBP3","Macrophage"
"DBI",1.01267393137168e-05,0.537625483945511,0.658,0.729,0.251649471945863,"DBI","Macrophage"
"ARHGAP26",1.01722934797124e-05,1.24964794163809,0.266,0.207,0.252781492970854,"ARHGAP26","Macrophage"
"ITPK1",1.02964715784443e-05,-0.330066211497305,0.096,0.165,0.255867318724341,"ITPK1","Macrophage"
"TULP4",1.03152850455683e-05,-0.436873370572755,0.06,0.114,0.256334833382372,"TULP4","Macrophage"
"MRFAP1L1",1.03477188907706e-05,-0.494330706135716,0.078,0.139,0.257140814435649,"MRFAP1L1","Macrophage"
"PRRC1",1.06728479626075e-05,-0.337917766584799,0.074,0.135,0.265220271870796,"PRRC1","Macrophage"
"SMARCB1",1.07889881112263e-05,-0.380701091203387,0.106,0.179,0.268106354563974,"SMARCB1","Macrophage"
"OSM",1.079038542714e-05,1.89675793138636,0.112,0.062,0.26814107786443,"OSM","Macrophage"
"NDRG3",1.09503136082414e-05,-0.402566204763548,0.058,0.113,0.2721152931648,"NDRG3","Macrophage"
"SNX11",1.13364503295757e-05,-0.64997182568117,0.054,0.107,0.281710790689957,"SNX11","Macrophage"
"CC2D1A",1.16627487969021e-05,-0.559180433157145,0.055,0.108,0.289819307603018,"CC2D1A","Macrophage"
"TRIM52",1.17643766026711e-05,-0.476201961446209,0.051,0.102,0.292344758576378,"TRIM52","Macrophage"
"SLMAP",1.19270990427101e-05,-0.335622380231524,0.086,0.151,0.296388411211345,"SLMAP","Macrophage"
"ARMH3",1.27466211316318e-05,-0.286697028817954,0.055,0.109,0.316753535121051,"ARMH3","Macrophage"
"VARS",1.28353532960354e-05,-0.581629735815334,0.054,0.108,0.318958529406479,"VARS","Macrophage"
"MICU2",1.28900176548791e-05,-0.334020415024665,0.092,0.157,0.320316938723746,"MICU2","Macrophage"
"TESK1",1.30444234515347e-05,-0.295525030090229,0.075,0.137,0.324153922770638,"TESK1","Macrophage"
"NSMF",1.31516118816672e-05,-0.757568339341206,0.053,0.104,0.32681755525943,"NSMF","Macrophage"
"EBNA1BP2",1.32164985024384e-05,-0.468448393692797,0.079,0.14,0.328429987785594,"EBNA1BP2","Macrophage"
"GSTZ1",1.36404297644961e-05,-0.65025761936794,0.052,0.104,0.338964679647729,"GSTZ1","Macrophage"
"NUP54",1.41181055522363e-05,-0.406985430747532,0.064,0.121,0.350834922973072,"NUP54","Macrophage"
"CCDC57",1.41640121250938e-05,-0.355936089864801,0.059,0.113,0.351975701308581,"CCDC57","Macrophage"
"MYC",1.41972647214771e-05,-0.650363620632877,0.057,0.111,0.352802028328706,"MYC","Macrophage"
"MTMR9",1.43862755046801e-05,-0.582670210084217,0.068,0.125,0.357498946291301,"MTMR9","Macrophage"
"BCOR",1.43936637392024e-05,-0.764055556606074,0.055,0.108,0.35768254391918,"BCOR","Macrophage"
"TOR4A",1.46562816266872e-05,-0.280893113479989,0.084,0.146,0.364208598423176,"TOR4A","Macrophage"
"SOGA1",1.49800189660035e-05,-0.557753801419341,0.058,0.111,0.372253471305187,"SOGA1","Macrophage"
"PDZD11",1.51788671919595e-05,-0.333514883090043,0.082,0.146,0.377194849720193,"PDZD11","Macrophage"
"ABHD15",1.52432339305918e-05,-0.646913263250704,0.056,0.108,0.378794363175206,"ABHD15","Macrophage"
"YLPM1",1.53339938220964e-05,-0.478453940822764,0.083,0.144,0.381049746479096,"YLPM1","Macrophage"
"BMF",1.57063774629734e-05,-0.487840130607553,0.071,0.13,0.39030347995489,"BMF","Macrophage"
"USP5",1.58083553129031e-05,-0.47219399812648,0.05,0.1,0.392837629525641,"USP5","Macrophage"
"HMBOX1",1.62709120123422e-05,-0.403482353528349,0.081,0.142,0.404332163506705,"HMBOX1","Macrophage"
"CLEC2D",1.6309135063475e-05,-0.505741015439718,0.056,0.109,0.405282006327354,"CLEC2D","Macrophage"
"GBF1",1.66956601693659e-05,-0.505151946743834,0.05,0.101,0.414887155208742,"GBF1","Macrophage"
"SDE2",1.71603995276704e-05,-0.322315718938028,0.077,0.138,0.42643592826261,"SDE2","Macrophage"
"SNRK",1.72917686586883e-05,-0.283912544792813,0.069,0.127,0.429700451168403,"SNRK","Macrophage"
"SUPT7L",1.73734088772679e-05,-0.467924101548751,0.06,0.115,0.431729210600108,"SUPT7L","Macrophage"
"PTDSS1",1.74366405873747e-05,-0.378981238377929,0.095,0.16,0.433300518596262,"PTDSS1","Macrophage"
"ULK1",1.75093431017175e-05,-0.46789178752848,0.066,0.122,0.435107176077681,"ULK1","Macrophage"
"MFSD14B",1.75953389603062e-05,-0.38979899499208,0.096,0.161,0.437244173163609,"MFSD14B","Macrophage"
"FAM168A",1.78252728333348e-05,-0.746691654068035,0.054,0.104,0.442958029908369,"FAM168A","Macrophage"
"FBXO30",1.78970865441069e-05,-0.709198259239938,0.051,0.102,0.444742600621058,"FBXO30","Macrophage"
"ATMIN",1.79257174501886e-05,-0.694298571444538,0.056,0.108,0.445454078637186,"ATMIN","Macrophage"
"RNF185",1.80690011896515e-05,-0.513751083478231,0.056,0.108,0.449014679562839,"RNF185","Macrophage"
"MOGS",1.86825399930004e-05,-0.297100374634929,0.053,0.105,0.464261118826059,"MOGS","Macrophage"
"INPP5K",1.8784975494552e-05,-0.295887519768097,0.056,0.11,0.466806641039616,"INPP5K","Macrophage"
"OPA3",1.88672445512839e-05,-0.367177882540681,0.049,0.1,0.468851027099406,"OPA3","Macrophage"
"COPS7A",1.92636565463568e-05,-0.285662291620488,0.107,0.177,0.478701865176967,"COPS7A","Macrophage"
"KAT2B",1.93744308534858e-05,-0.518753659719175,0.061,0.115,0.481454606709122,"KAT2B","Macrophage"
"ARHGEF11",1.97879465172809e-05,-0.435439570752441,0.058,0.111,0.49173047095443,"ARHGEF11","Macrophage"
"SEC24C",1.97894994766672e-05,-0.357115153843321,0.067,0.123,0.49176906199518,"SEC24C","Macrophage"
"MRPL42",1.9953721991211e-05,-0.577275989747806,0.082,0.141,0.495849991481593,"MRPL42","Macrophage"
"CANT1",2.03574710199239e-05,-0.335192897979763,0.058,0.112,0.50588315484511,"CANT1","Macrophage"
"RELA",2.10836783548019e-05,-0.267151009033617,0.098,0.164,0.523929407116827,"RELA","Macrophage"
"CDC25B",2.18159153959533e-05,-0.299831657007893,0.052,0.102,0.542125497589439,"CDC25B","Macrophage"
"ZNF770",2.23636288406828e-05,-0.2945669263666,0.054,0.105,0.555736176690967,"ZNF770","Macrophage"
"ZNF592",2.35875003181616e-05,-0.506211327927578,0.052,0.102,0.586149382906315,"ZNF592","Macrophage"
"NAA16",2.38028248828441e-05,-0.348198263879172,0.066,0.122,0.591500198338676,"NAA16","Macrophage"
"MPND",2.38134191891617e-05,-0.365178392606559,0.069,0.126,0.591763466850667,"MPND","Macrophage"
"NUDT16L1",2.38141082768604e-05,-0.40255360329583,0.061,0.115,0.591780590679981,"NUDT16L1","Macrophage"
"SLIRP",2.38187143155456e-05,1.03659892207814,0.32,0.276,0.591895050741308,"SLIRP","Macrophage"
"SEC23A",2.41734648645459e-05,-0.252502274208275,0.097,0.162,0.600710601883965,"SEC23A","Macrophage"
"ZNF639",2.42875076697694e-05,-0.549038968529589,0.055,0.106,0.603544565593768,"ZNF639","Macrophage"
"PLD2",2.5112191498857e-05,-0.296776833526478,0.052,0.102,0.624037958746597,"PLD2","Macrophage"
"HDAC7",2.53563880501319e-05,-0.387062318975134,0.101,0.168,0.630106243045777,"HDAC7","Macrophage"
"ALDH16A1",2.53951980487087e-05,-0.408496753710394,0.09,0.152,0.631070671510412,"ALDH16A1","Macrophage"
"CASP7",2.61078380646749e-05,-0.309243412687128,0.053,0.104,0.64877977590717,"CASP7","Macrophage"
"ILKAP",2.61464722229958e-05,-0.335060822793315,0.067,0.124,0.649739834741445,"ILKAP","Macrophage"
"RANBP9",2.67803089584088e-05,-0.321068439128045,0.098,0.163,0.665490677616459,"RANBP9","Macrophage"
"TOMM40",2.67972470317535e-05,-0.359848118457214,0.083,0.143,0.665911588739075,"TOMM40","Macrophage"
"ARL11",2.77125993699085e-05,-0.272330239468252,0.084,0.146,0.688658094342227,"ARL11","Macrophage"
"PWWP2A",2.93167358219268e-05,-0.547640843486739,0.075,0.132,0.72852088517488,"PWWP2A","Macrophage"
"BTAF1",2.94467035009727e-05,-0.37014375381903,0.073,0.13,0.731750581999172,"BTAF1","Macrophage"
"SELENON",3.00351913418446e-05,-0.476349539509415,0.071,0.127,0.746374504844838,"SELENON","Macrophage"
"DRG1",3.0123388258623e-05,-0.478352445641617,0.079,0.136,0.74856619822678,"DRG1","Macrophage"
"PUM3",3.1552999523491e-05,-0.762680348933158,0.052,0.101,0.784092038158752,"PUM3","Macrophage"
"PTPN23",3.32886281632579e-05,-0.531729231213154,0.059,0.11,0.827222409856958,"PTPN23","Macrophage"
"HLA-DMB",3.35776089646659e-05,0.434790962599066,0.641,0.695,0.834403582771947,"HLA-DMB","Macrophage"
"PREB",3.3869014012395e-05,-0.503894810058722,0.062,0.116,0.841644998208016,"PREB","Macrophage"
"CHMP6",3.38826578228548e-05,-0.310446952600256,0.065,0.119,0.841984046897943,"CHMP6","Macrophage"
"FBXO34",3.43628385068401e-05,-0.329350353232948,0.056,0.108,0.853916536894976,"FBXO34","Macrophage"
"SCAF8",3.43664874355145e-05,-0.41234956188874,0.066,0.119,0.854007212772536,"SCAF8","Macrophage"
"KDM1A",3.48786118198403e-05,-0.75738875337111,0.059,0.11,0.866733503723032,"KDM1A","Macrophage"
"JAZF1",3.54562807415076e-05,-0.45123844693754,0.063,0.117,0.881088576426464,"JAZF1","Macrophage"
"RBBP5",3.63287038414258e-05,-0.299243968110669,0.062,0.114,0.902768290459431,"RBBP5","Macrophage"
"EHD1",3.66928091818551e-05,1.84653627729816,0.151,0.1,0.911816308169099,"EHD1","Macrophage"
"RWDD4",3.73514903043277e-05,-0.312543809745218,0.071,0.126,0.928184534062543,"RWDD4","Macrophage"
"ASCC2",3.74112978548548e-05,-0.367634836570217,0.087,0.146,0.929670751693141,"ASCC2","Macrophage"
"TRAPPC11",3.76916157076246e-05,-0.399757276207138,0.052,0.102,0.93663665033447,"TRAPPC11","Macrophage"
"MNDA",3.83114514891393e-05,0.884184122447676,0.546,0.587,0.952039569505112,"MNDA","Macrophage"
"R3HDM1",3.83140855260267e-05,-0.495310084226971,0.07,0.124,0.952105025321763,"R3HDM1","Macrophage"
"MAFF",3.84672223611237e-05,-0.255180047684808,0.157,0.236,0.955910475673924,"MAFF","Macrophage"
"SLC16A1",3.87871653405017e-05,-0.406154830895176,0.051,0.1,0.963861058711468,"SLC16A1","Macrophage"
"GTF2A1",3.93252747699377e-05,-0.420341909265595,0.091,0.152,0.977233078032952,"GTF2A1","Macrophage"
"SLC30A5",4.05241619737025e-05,-0.321153198663479,0.06,0.112,1,"SLC30A5","Macrophage"
"RILPL2",4.10952512888691e-05,1.28527702649512,0.233,0.179,1,"RILPL2","Macrophage"
"POLG",4.17170065863741e-05,-0.439407994973241,0.057,0.107,1,"POLG","Macrophage"
"DNAJA4",4.20608181637725e-05,1.8849209916956,0.135,0.085,1,"DNAJA4","Macrophage"
"SNAPC5",4.21938996817687e-05,-0.279802603972813,0.064,0.118,1,"SNAPC5","Macrophage"
"NSMAF",4.31020349364639e-05,-0.261493947578327,0.093,0.155,1,"NSMAF","Macrophage"
"SLC35E3",4.37115366159067e-05,-0.386409574066802,0.075,0.131,1,"SLC35E3","Macrophage"
"WTAP",4.40832969037656e-05,1.07601461627172,0.306,0.265,1,"WTAP","Macrophage"
"KRT6A",4.42408932858015e-05,1.79823494969109,0.134,0.085,1,"KRT6A","Macrophage"
"SPAG9",4.52546682911293e-05,0.270179499743134,0.272,0.395,1,"SPAG9","Macrophage"
"CD93",4.55309009234592e-05,0.969633616443155,0.327,0.282,1,"CD93","Macrophage"
"NME6",4.60714066249214e-05,-0.549963278795941,0.053,0.101,1,"NME6","Macrophage"
"SAE1",4.64319086996248e-05,-0.270178877230186,0.088,0.148,1,"SAE1","Macrophage"
"PAXBP1",4.64319086996248e-05,-0.275717163969121,0.088,0.148,1,"PAXBP1","Macrophage"
"CNOT11",4.72809114558072e-05,-0.442548641829847,0.053,0.102,1,"CNOT11","Macrophage"
"PRAG1",5.19053219223018e-05,-0.471276819989224,0.07,0.124,1,"PRAG1","Macrophage"
"PSPC1",5.2660540474407e-05,-0.500317170192348,0.06,0.111,1,"PSPC1","Macrophage"
"CD300A",5.26964709428672e-05,1.484226168694,0.182,0.129,1,"CD300A","Macrophage"
"SNAPC2",5.40132360565049e-05,-0.256292053113261,0.075,0.131,1,"SNAPC2","Macrophage"
"ADK",5.5045973651882e-05,-0.516542818091931,0.054,0.102,1,"ADK","Macrophage"
"PET100",5.67346273059529e-05,1.13090417277229,0.361,0.342,1,"PET100","Macrophage"
"NUDCD3",5.76457627160876e-05,-0.348049140211031,0.071,0.125,1,"NUDCD3","Macrophage"
"ZADH2",5.80437800432501e-05,-0.355190794816249,0.065,0.118,1,"ZADH2","Macrophage"
"EP400",5.89366498011896e-05,-0.355553225552986,0.073,0.127,1,"EP400","Macrophage"
"COX7A2",5.90752230641058e-05,0.731247236424731,0.563,0.616,1,"COX7A2","Macrophage"
"PHLDA2",6.00515466571879e-05,1.29835862348716,0.187,0.133,1,"PHLDA2","Macrophage"
"SELENOO",6.01054525623606e-05,-0.477650270830438,0.053,0.101,1,"SELENOO","Macrophage"
"FAM210B",6.08087829048482e-05,-0.291894044630979,0.076,0.132,1,"FAM210B","Macrophage"
"SLC9A3R1",6.16203244879306e-05,-0.298920613308262,0.119,0.185,1,"SLC9A3R1","Macrophage"
"RPS6KC1",6.23373281653194e-05,-0.303701093093906,0.068,0.122,1,"RPS6KC1","Macrophage"
"NAB1",6.28778276892186e-05,-0.443049906164094,0.055,0.103,1,"NAB1","Macrophage"
"FBXO42",6.40423281649939e-05,-0.282561412105443,0.071,0.125,1,"FBXO42","Macrophage"
"ZC3H4",6.79684530652446e-05,-0.367067200160478,0.058,0.107,1,"ZC3H4","Macrophage"
"ERLEC1",6.84006432076214e-05,-0.343574544016027,0.123,0.191,1,"ERLEC1","Macrophage"
"RAD51C",6.84506106882303e-05,-0.5284680042427,0.053,0.1,1,"RAD51C","Macrophage"
"RNF149",6.9120675127339e-05,0.966281663377611,0.369,0.339,1,"RNF149","Macrophage"
"CCP110",6.9475165627389e-05,-0.250808047153723,0.063,0.114,1,"CCP110","Macrophage"
"ATG2A",7.13580509860506e-05,-0.375979058233119,0.055,0.103,1,"ATG2A","Macrophage"
"CRKL",7.25685130334317e-05,-0.419967334674426,0.061,0.111,1,"CRKL","Macrophage"
"RTL8A",7.25724548362131e-05,-0.608097295596987,0.07,0.122,1,"RTL8A","Macrophage"
"FAM76A",7.5223449471236e-05,-0.261876790343071,0.066,0.119,1,"FAM76A","Macrophage"
"ZMIZ2",7.77867395341383e-05,-0.40568924850882,0.083,0.139,1,"ZMIZ2","Macrophage"
"CD82",8.14782264035139e-05,1.61540317085652,0.143,0.094,1,"CD82","Macrophage"
"SMARCD1",8.36046684310452e-05,-0.257532077499026,0.057,0.104,1,"SMARCD1","Macrophage"
"PMPCA",8.48580560994456e-05,-0.465250643236142,0.06,0.108,1,"PMPCA","Macrophage"
"EOGT",8.51912678344717e-05,-0.368096959181831,0.058,0.107,1,"EOGT","Macrophage"
"WDR70",8.74378936987521e-05,-0.263671438132785,0.066,0.118,1,"WDR70","Macrophage"
"MTHFD2",8.7694598604724e-05,1.27507133941194,0.185,0.135,1,"MTHFD2","Macrophage"
"COX11",8.87533469911516e-05,-0.281658516065824,0.068,0.119,1,"COX11","Macrophage"
"SLC39A3",9.38608624991652e-05,-0.305921788646911,0.074,0.128,1,"SLC39A3","Macrophage"
"SYVN1",9.67498937675419e-05,-0.61836997780454,0.058,0.106,1,"SYVN1","Macrophage"
"ZBTB18",9.89531478796215e-05,-0.250818809532806,0.054,0.101,1,"ZBTB18","Macrophage"
"PTRH1",9.94161152595578e-05,-0.433079870591424,0.056,0.103,1,"PTRH1","Macrophage"
"CDK19",0.000101668073001155,-0.265943215074475,0.075,0.13,1,"CDK19","Macrophage"
"TRAK2",0.000103969720248669,-0.318350032881955,0.084,0.14,1,"TRAK2","Macrophage"
"L3MBTL2",0.000104036392705242,-0.560088600176279,0.054,0.1,1,"L3MBTL2","Macrophage"
"PLAGL1",0.000105516139278383,-0.330234932258299,0.107,0.169,1,"PLAGL1","Macrophage"
"COX6B1",0.00010672799955302,0.483083420219353,0.685,0.761,1,"COX6B1","Macrophage"
"CDK2AP1",0.000107347673914723,-0.371382845960345,0.084,0.14,1,"CDK2AP1","Macrophage"
"ROMO1",0.000109267077727962,1.13544430831436,0.311,0.274,1,"ROMO1","Macrophage"
"KCNN4",0.000120766987851798,1.57787163866714,0.109,0.065,1,"KCNN4","Macrophage"
"DDX50",0.000126442812242291,-0.350964993026228,0.072,0.124,1,"DDX50","Macrophage"
"PPIL3",0.000126843749555206,-0.370068649401172,0.059,0.107,1,"PPIL3","Macrophage"
"GMFB",0.000130224012800715,-0.448805800981752,0.084,0.139,1,"GMFB","Macrophage"
"SAYSD1",0.0001321538913731,-0.31503421413666,0.056,0.103,1,"SAYSD1","Macrophage"
"TP53I3",0.000132594628303588,0.259880203626024,0.06,0.108,1,"TP53I3","Macrophage"
"UBL7",0.000133467381398888,-0.295940036752885,0.064,0.112,1,"UBL7","Macrophage"
"SPIDR",0.000134375556429216,-0.386534846709109,0.058,0.104,1,"SPIDR","Macrophage"
"CCDC137",0.000136288832876812,-0.491811666629096,0.06,0.108,1,"CCDC137","Macrophage"
"KPNA3",0.000137830424153417,-0.266082335769077,0.156,0.229,1,"KPNA3","Macrophage"
"CNEP1R1",0.000138183668887994,-0.578980048844715,0.057,0.103,1,"CNEP1R1","Macrophage"
"RPS27L",0.000139086928025375,0.658585121210733,0.574,0.643,1,"RPS27L","Macrophage"
"TMEM214",0.0001419856675232,-0.282944994092996,0.055,0.101,1,"TMEM214","Macrophage"
"HCFC1",0.000142426772815667,-0.298262298510882,0.084,0.138,1,"HCFC1","Macrophage"
"RALA",0.000145241366806259,1.44622323514187,0.269,0.231,1,"RALA","Macrophage"
"APOL1",0.000146495782145229,-0.327798284021726,0.059,0.106,1,"APOL1","Macrophage"
"HSCB",0.000151895520517778,-0.335435629521134,0.062,0.109,1,"HSCB","Macrophage"
"DDX19A",0.000156779722179936,-0.250378179279454,0.06,0.107,1,"DDX19A","Macrophage"
"ATP5MD",0.000159490932528338,0.722379335935451,0.519,0.555,1,"ATP5MD","Macrophage"
"ARFGAP1",0.000160175804002457,-0.352425430339084,0.064,0.112,1,"ARFGAP1","Macrophage"
"FEM1C",0.000164778052982172,-0.330205963864062,0.066,0.115,1,"FEM1C","Macrophage"
"NDUFA13",0.000168260748089618,0.849860803358182,0.491,0.531,1,"NDUFA13","Macrophage"
"SOCS4",0.000174765381227639,-0.453055038882062,0.057,0.102,1,"SOCS4","Macrophage"
"MROH1",0.000175870326893859,-0.284315887771851,0.069,0.119,1,"MROH1","Macrophage"
"HERC3",0.000180186084904468,-0.276274947046495,0.059,0.106,1,"HERC3","Macrophage"
"MMGT1",0.000185004565051323,-0.451761940359201,0.056,0.101,1,"MMGT1","Macrophage"
"LYSMD2",0.000189167380088287,1.13150138087842,0.164,0.116,1,"LYSMD2","Macrophage"
"PRKAA1",0.000204494699079379,-0.396846396638967,0.096,0.152,1,"PRKAA1","Macrophage"
"ALDH3A2",0.00021653624801443,-0.312492653156927,0.099,0.156,1,"ALDH3A2","Macrophage"
"NOLC1",0.000239441743712973,-0.322625712159152,0.07,0.117,1,"NOLC1","Macrophage"
"NBN",0.000246604061214596,0.539848264957319,0.11,0.171,1,"NBN","Macrophage"
"SREBF1",0.000256557584643357,-0.295413642378635,0.08,0.132,1,"SREBF1","Macrophage"
"EPM2AIP1",0.000260258515709217,0.265978987237163,0.128,0.197,1,"EPM2AIP1","Macrophage"
"RANBP2",0.000265635272317847,0.502233967541321,0.246,0.358,1,"RANBP2","Macrophage"
"UHRF1BP1L",0.000278123036945719,-0.334969340850928,0.093,0.147,1,"UHRF1BP1L","Macrophage"
"SAP30",0.000293343850651456,-0.300070799046938,0.068,0.115,1,"SAP30","Macrophage"
"POM121C",0.000294093042623643,-0.318412662026516,0.087,0.139,1,"POM121C","Macrophage"
