"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","celltype"
"NAGK",0.00145525869690783,-0.435196675362441,0.098,0.129,1,"NAGK","T_cell"
"HLA-DPB1",0.00147699158941408,0.385217879816498,0.219,0.179,1,"HLA-DPB1","T_cell"
"RDX",0.00147804684769792,0.421951523587474,0.137,0.102,1,"RDX","T_cell"
"SMCHD1",0.00149868595260017,0.266018576430981,0.378,0.326,1,"SMCHD1","T_cell"
"PFKL",0.00153690613815878,-0.453063449760042,0.098,0.129,1,"PFKL","T_cell"
"PKN1",0.00154740059151262,-0.4409772074164,0.174,0.209,1,"PKN1","T_cell"
"HLA-DPA1",0.0016056209648758,0.278418720562149,0.219,0.177,1,"HLA-DPA1","T_cell"
"CLSTN1",0.00162023539403014,-0.383530921939024,0.076,0.105,1,"CLSTN1","T_cell"
"MAEA",0.00163268013217929,-0.465698295961926,0.082,0.111,1,"MAEA","T_cell"
"UPF3A",0.00165988772091063,-0.316108924927384,0.171,0.209,1,"UPF3A","T_cell"
"RSBN1L",0.0017049114839952,0.262758912312509,0.282,0.233,1,"RSBN1L","T_cell"
"CD79B",0.00170769454618484,-0.604219293923448,0.082,0.111,1,"CD79B","T_cell"
"IL4R",0.00172380388870221,0.504382841947489,0.132,0.099,1,"IL4R","T_cell"
"NOP56",0.00179306177157203,-0.345336267199464,0.198,0.234,1,"NOP56","T_cell"
"SEC61A1",0.00182598601315285,0.34669876207767,0.101,0.071,1,"SEC61A1","T_cell"
"ST3GAL5",0.00182952192520416,0.577152499877754,0.1,0.071,1,"ST3GAL5","T_cell"
"STX8",0.00186249915773926,-0.379581744221299,0.134,0.168,1,"STX8","T_cell"
"RPA2",0.00186707545617211,-0.318535667594448,0.171,0.207,1,"RPA2","T_cell"
"CYP20A1",0.00188569100488472,-0.347274796279398,0.098,0.13,1,"CYP20A1","T_cell"
"RABGGTB",0.00189793708442242,0.431686945943626,0.162,0.126,1,"RABGGTB","T_cell"
"NCOA7",0.00193071790186043,0.529130346157365,0.148,0.113,1,"NCOA7","T_cell"
"TRAPPC10",0.00193922695451306,0.460796892737542,0.144,0.109,1,"TRAPPC10","T_cell"
"HTATSF1",0.00194553083317226,-0.50820986210389,0.175,0.207,1,"HTATSF1","T_cell"
"CERS2",0.00195730229902137,-0.532781080087404,0.1,0.131,1,"CERS2","T_cell"
"C15orf61",0.00196160439913036,-0.404008975367388,0.082,0.112,1,"C15orf61","T_cell"
"CLNS1A",0.00197581860927023,-0.284894825204731,0.174,0.208,1,"CLNS1A","T_cell"
"PHB2",0.001991993991474,-0.267579875500173,0.261,0.296,1,"PHB2","T_cell"
"VPS4A",0.00200762705043326,-0.562545771367941,0.088,0.116,1,"VPS4A","T_cell"
"DUS1L",0.00202115448504109,-0.488138987243638,0.112,0.143,1,"DUS1L","T_cell"
"ALG13",0.00202969025461952,0.30704013518361,0.13,0.095,1,"ALG13","T_cell"
"ZNF652",0.0020397618594295,-0.386864198331844,0.122,0.156,1,"ZNF652","T_cell"
"TBCC",0.00205827550890469,-0.330264207439991,0.16,0.196,1,"TBCC","T_cell"
"DNPH1",0.00206733825825795,0.551072043802242,0.152,0.117,1,"DNPH1","T_cell"
"COMMD7",0.00207082999465788,-0.310859882790597,0.222,0.261,1,"COMMD7","T_cell"
"PPIE",0.00207258865279249,-0.518175422740411,0.093,0.122,1,"PPIE","T_cell"
"TMEM65",0.00208152801723315,-0.588952370008145,0.082,0.109,1,"TMEM65","T_cell"
"LMF2",0.00209246888876375,-0.492412255241226,0.125,0.157,1,"LMF2","T_cell"
"ANKZF1",0.00210686320869773,-0.457908541050639,0.082,0.111,1,"ANKZF1","T_cell"
"INPP5D",0.00214578132594992,0.436147393632546,0.168,0.131,1,"INPP5D","T_cell"
"USP12",0.00216668463307171,0.340865828520471,0.117,0.085,1,"USP12","T_cell"
"ARID1A",0.00221090197252073,-0.322396768679527,0.148,0.183,1,"ARID1A","T_cell"
"SYNGR2",0.00222268009895202,0.519927271786279,0.108,0.079,1,"SYNGR2","T_cell"
"DDRGK1",0.00224811774289079,-0.32531980660045,0.154,0.189,1,"DDRGK1","T_cell"
"TUBGCP2",0.00227631286276951,-0.472291463347862,0.108,0.14,1,"TUBGCP2","T_cell"
"XAF1",0.00228494286954967,0.430666137056162,0.131,0.099,1,"XAF1","T_cell"
"SLC39A10",0.00231393885698586,0.391154103013752,0.15,0.115,1,"SLC39A10","T_cell"
"GNAI3",0.00234046158168876,-0.255647463053773,0.232,0.268,1,"GNAI3","T_cell"
"RBPJ",0.0023745563022746,0.458901649051347,0.331,0.299,1,"RBPJ","T_cell"
"IRF1",0.00240950489812917,0.294358313143515,0.595,0.569,1,"IRF1","T_cell"
"PET100",0.00243527886570822,0.286584730814113,0.237,0.191,1,"PET100","T_cell"
"CDK6",0.00243925369077431,-0.382789132097422,0.126,0.159,1,"CDK6","T_cell"
"PRMT9",0.00247421214181,0.310019773663902,0.18,0.144,1,"PRMT9","T_cell"
"BBX",0.0024897101266205,-0.272661033065598,0.206,0.244,1,"BBX","T_cell"
"TRIP11",0.00249462430719451,-0.621142787300223,0.113,0.143,1,"TRIP11","T_cell"
"NEMF",0.00255889787047525,-0.348268111718346,0.172,0.208,1,"NEMF","T_cell"
"NAXE",0.00256247957884477,-0.537558718871078,0.094,0.122,1,"NAXE","T_cell"
"NGDN",0.00256579160972454,-0.522707047316119,0.078,0.106,1,"NGDN","T_cell"
"DCP2",0.00257190796446634,0.379769962395505,0.184,0.146,1,"DCP2","T_cell"
"NDUFB3",0.00257383562058067,0.324726927129156,0.258,0.213,1,"NDUFB3","T_cell"
"RNF213",0.00257881710273527,0.284061467012609,0.482,0.438,1,"RNF213","T_cell"
"ATRAID",0.00262079765258644,-0.352096853419727,0.223,0.256,1,"ATRAID","T_cell"
"RAD9A",0.00262696378422185,-0.487709782907495,0.1,0.129,1,"RAD9A","T_cell"
"OSM",0.00263815374754073,-0.530422273253154,0.076,0.104,1,"OSM","T_cell"
"ID3",0.00268217972158247,-0.58199864497387,0.144,0.179,1,"ID3","T_cell"
"CASC3",0.00268234432139354,0.543826809178959,0.103,0.075,1,"CASC3","T_cell"
"SMAP2",0.00269115804657003,0.290379367148077,0.282,0.238,1,"SMAP2","T_cell"
"AL627171.1",0.00269706617882816,-0.50908149760732,0.112,0.144,1,"AL627171.1","T_cell"
"METTL5",0.00275939444852645,-0.25536716335738,0.146,0.18,1,"METTL5","T_cell"
"CRTC3",0.00276928156262327,0.462002640496577,0.116,0.086,1,"CRTC3","T_cell"
"KIAA2026",0.00280742419003366,-0.452181035635521,0.142,0.172,1,"KIAA2026","T_cell"
"PTPRE",0.00281817772238472,0.407156476540204,0.131,0.099,1,"PTPRE","T_cell"
"SOCS3",0.00286585407838455,0.306865327807902,0.324,0.277,1,"SOCS3","T_cell"
"LPXN",0.002906739375009,0.318521551297812,0.218,0.179,1,"LPXN","T_cell"
"ZNF451",0.00291203375869748,0.483402413348206,0.13,0.098,1,"ZNF451","T_cell"
"PYHIN1",0.00294073168291423,0.380841282335381,0.198,0.161,1,"PYHIN1","T_cell"
"RASSF1",0.00299780075761015,-0.314693957831723,0.163,0.198,1,"RASSF1","T_cell"
"KLRG1",0.00302150135158591,0.766188975549024,0.113,0.085,1,"KLRG1","T_cell"
"SESN1",0.00303220064864241,-0.405769494153255,0.092,0.121,1,"SESN1","T_cell"
"PPCS",0.00305967074890028,-0.415231063845965,0.138,0.17,1,"PPCS","T_cell"
"LAMTOR1",0.00310234952946268,-0.295773672040339,0.214,0.25,1,"LAMTOR1","T_cell"
"PDCD1",0.00313879573607592,0.534519522795958,0.132,0.101,1,"PDCD1","T_cell"
"CREBZF",0.00314698941282531,0.2539191556556,0.157,0.12,1,"CREBZF","T_cell"
"SMARCC2",0.00319340849802898,-0.455737479871143,0.11,0.139,1,"SMARCC2","T_cell"
"NDUFB4",0.00322329062086005,0.281078113515271,0.365,0.322,1,"NDUFB4","T_cell"
"CDIPT",0.00348955396929411,-0.678214993686107,0.082,0.108,1,"CDIPT","T_cell"
"TADA3",0.00350435579157555,-0.323547723943275,0.125,0.157,1,"TADA3","T_cell"
"TMEM173",0.00351486942354922,-0.273744920126799,0.252,0.287,1,"TMEM173","T_cell"
"RUNX3",0.00352322901781958,0.255478880513589,0.452,0.408,1,"RUNX3","T_cell"
"CAPRIN1",0.00354916843352758,0.32887234123252,0.122,0.091,1,"CAPRIN1","T_cell"
"ATF7IP2",0.00357097140610052,-0.292268942399997,0.136,0.168,1,"ATF7IP2","T_cell"
"PGP",0.00357930800266371,-0.358546141930665,0.146,0.178,1,"PGP","T_cell"
"CNOT8",0.0035935489883835,0.317029596049553,0.102,0.074,1,"CNOT8","T_cell"
"ARIH1",0.00365380211197478,0.276684790947021,0.171,0.135,1,"ARIH1","T_cell"
"CCT4",0.00366940181912543,0.358535887491007,0.309,0.27,1,"CCT4","T_cell"
"GRASP",0.00373260837999444,0.444202381415513,0.108,0.081,1,"GRASP","T_cell"
"NRDC",0.00380997671526678,0.387411714841091,0.17,0.134,1,"NRDC","T_cell"
"NUDT16L1",0.00381145016174323,-0.344977193574334,0.131,0.163,1,"NUDT16L1","T_cell"
"GIMAP7",0.00381443112539114,0.376410120800259,0.388,0.348,1,"GIMAP7","T_cell"
"NCF4",0.00385996417137234,0.36585954283799,0.117,0.088,1,"NCF4","T_cell"
"LYAR",0.00388696816372246,0.428575985442848,0.188,0.152,1,"LYAR","T_cell"
"METAP2",0.00388733457208524,0.39872741886284,0.18,0.143,1,"METAP2","T_cell"
"RNF216",0.0038938143177806,-0.485777231879659,0.108,0.136,1,"RNF216","T_cell"
"ATP1A1",0.0038952602847248,-0.26178832617852,0.309,0.343,1,"ATP1A1","T_cell"
"NR1D2",0.00390758637033669,-0.355434401677256,0.102,0.131,1,"NR1D2","T_cell"
"RB1CC1",0.00392148632280107,0.344350703009468,0.152,0.118,1,"RB1CC1","T_cell"
"ZNF281",0.00394067900188423,0.480868663271331,0.13,0.1,1,"ZNF281","T_cell"
"NDUFA5",0.00394378961826901,-0.258842910382575,0.216,0.249,1,"NDUFA5","T_cell"
"RAC1",0.00399075225682432,0.289223573562656,0.439,0.395,1,"RAC1","T_cell"
"TIPARP",0.0040087601519957,0.394286778009981,0.236,0.198,1,"TIPARP","T_cell"
"PQLC3",0.00409918913471061,-0.288669130313421,0.102,0.13,1,"PQLC3","T_cell"
"TXNDC12",0.00410059102410657,-0.316861532560589,0.141,0.172,1,"TXNDC12","T_cell"
"STXBP3",0.00413902999938907,-0.408362527982793,0.118,0.148,1,"STXBP3","T_cell"
"APOLD1",0.00416836230014002,0.40443628032968,0.13,0.099,1,"APOLD1","T_cell"
"ACYP1",0.00425301204611762,0.380766226479555,0.108,0.079,1,"ACYP1","T_cell"
"AC114760.2",0.00428591610397483,0.768375091867467,0.148,0.119,1,"AC114760.2","T_cell"
"RER1",0.00430545343851719,-0.257508969459559,0.212,0.245,1,"RER1","T_cell"
"TALDO1",0.00430707628969503,-0.30634537471987,0.228,0.262,1,"TALDO1","T_cell"
"BRD7",0.0043482830460189,0.298497505352722,0.152,0.118,1,"BRD7","T_cell"
"TPD52",0.00435154732278302,-0.296740218489031,0.092,0.12,1,"TPD52","T_cell"
"PAK2",0.00440195394182957,-0.277117764162476,0.286,0.319,1,"PAK2","T_cell"
"NME1",0.00443012726128872,0.35614577660213,0.119,0.09,1,"NME1","T_cell"
"ETNK1",0.00445055048726832,0.380686651887236,0.144,0.113,1,"ETNK1","T_cell"
"PRRC2B",0.00457086881884511,-0.355108614927128,0.139,0.169,1,"PRRC2B","T_cell"
"KAT6B",0.0048081314847091,-0.294462229733787,0.134,0.166,1,"KAT6B","T_cell"
"SERTAD2",0.00482869144102972,0.462892720990779,0.116,0.088,1,"SERTAD2","T_cell"
"HLA-DQB1",0.00483384447997717,0.309291595384658,0.17,0.134,1,"HLA-DQB1","T_cell"
"MPHOSPH10",0.00483406417631545,-0.395706882086416,0.133,0.163,1,"MPHOSPH10","T_cell"
"RAD23A",0.00486471634884695,-0.348231214071765,0.216,0.248,1,"RAD23A","T_cell"
"CDK13",0.00486560263992475,-0.290568695699418,0.166,0.198,1,"CDK13","T_cell"
"PHF3",0.00487589985561243,-0.301126880673973,0.208,0.241,1,"PHF3","T_cell"
"PFKP",0.00493454700543296,-0.377256192010885,0.101,0.129,1,"PFKP","T_cell"
"C14orf119",0.00495272654375738,-0.441491811901236,0.112,0.14,1,"C14orf119","T_cell"
"LBR",0.00504101747430258,0.476975073820181,0.164,0.131,1,"LBR","T_cell"
"SP3",0.00505919386379104,0.350718472887281,0.154,0.121,1,"SP3","T_cell"
"FOSL2",0.00506647609265491,0.432737721160834,0.3,0.266,1,"FOSL2","T_cell"
"CD151",0.00513033729034653,-0.308987894128949,0.093,0.121,1,"CD151","T_cell"
"SEC22C",0.00515703613523015,-0.466636386268256,0.082,0.107,1,"SEC22C","T_cell"
"TOR1AIP2",0.0052860918446355,0.365299989787814,0.122,0.093,1,"TOR1AIP2","T_cell"
"TBC1D10A",0.00530176751581792,-0.444315471682423,0.08,0.106,1,"TBC1D10A","T_cell"
"TTC3",0.00546678355631981,-0.256708354806556,0.185,0.22,1,"TTC3","T_cell"
"TSR3",0.00553465728159323,-0.330529887376031,0.116,0.144,1,"TSR3","T_cell"
"ILF3-DT",0.005587452274357,-0.294331965800633,0.168,0.2,1,"ILF3-DT","T_cell"
"SYNE3",0.00574582011277462,-0.441976854449544,0.077,0.102,1,"SYNE3","T_cell"
"ANKRD10",0.00576875609718255,0.420212787432699,0.162,0.13,1,"ANKRD10","T_cell"
"RIF1",0.00582800723738681,0.349196719862717,0.139,0.108,1,"RIF1","T_cell"
"CCT5",0.00586216830845762,-0.253422140230773,0.195,0.229,1,"CCT5","T_cell"
"NUCB1",0.00590501218008067,-0.3544535242861,0.2,0.229,1,"NUCB1","T_cell"
"SLU7",0.0059271181880274,-0.324967405167594,0.152,0.182,1,"SLU7","T_cell"
"CBX4",0.00602742710587848,-0.292984112340655,0.148,0.179,1,"CBX4","T_cell"
"PHACTR2",0.00612727499382949,-0.332434280656836,0.166,0.198,1,"PHACTR2","T_cell"
"STAT1",0.00615278608936573,0.523192365434984,0.135,0.106,1,"STAT1","T_cell"
"SMS",0.00615547718168316,0.400082907254991,0.131,0.102,1,"SMS","T_cell"
"BABAM1",0.00615639084023563,-0.34823604475577,0.118,0.146,1,"BABAM1","T_cell"
"CNPY2",0.00616112868137106,-0.343337928870063,0.167,0.199,1,"CNPY2","T_cell"
"FAM102A",0.00622717899264624,-0.454823807368935,0.09,0.115,1,"FAM102A","T_cell"
"DMTF1",0.00634739455868681,-0.351433303026302,0.076,0.101,1,"DMTF1","T_cell"
"MOB2",0.00635144832199047,-0.411664005490865,0.11,0.136,1,"MOB2","T_cell"
"EMC7",0.0063742309163814,-0.276689355704267,0.168,0.198,1,"EMC7","T_cell"
"TSR2",0.00640564342952933,-0.379455898307172,0.106,0.133,1,"TSR2","T_cell"
"SERPINB6",0.00644468399978241,0.432369198348961,0.112,0.085,1,"SERPINB6","T_cell"
"RAB8B",0.00646550210094371,0.265296406169608,0.296,0.254,1,"RAB8B","T_cell"
"ZBTB38",0.00648193632428691,-0.252700665363603,0.148,0.18,1,"ZBTB38","T_cell"
"SKA2",0.00650188412012136,0.325310468658983,0.11,0.083,1,"SKA2","T_cell"
"FBXO9",0.00651000095814916,-0.561052526914713,0.098,0.124,1,"FBXO9","T_cell"
"LYSMD2",0.00652206185551456,-0.25357945448257,0.154,0.185,1,"LYSMD2","T_cell"
"FAM49B",0.00657694481409441,0.327219472521711,0.322,0.281,1,"FAM49B","T_cell"
"MGAT4A",0.00665246814787304,0.347281477908519,0.242,0.203,1,"MGAT4A","T_cell"
"GCH1",0.00667892282977526,0.530347676878848,0.112,0.085,1,"GCH1","T_cell"
"C16orf54",0.0067248403385164,0.50090149128977,0.15,0.12,1,"C16orf54","T_cell"
"RHBDD2",0.00672590247380625,-0.278142136479196,0.12,0.149,1,"RHBDD2","T_cell"
"FYTTD1",0.00674130623324805,0.281427646840153,0.15,0.118,1,"FYTTD1","T_cell"
"PDCD2",0.00681033996085918,-0.345559582451088,0.156,0.185,1,"PDCD2","T_cell"
"PPP1R11",0.0068673644848766,-0.319674524713423,0.137,0.166,1,"PPP1R11","T_cell"
"PWWP2A",0.00692497459957686,-0.414021097617576,0.084,0.108,1,"PWWP2A","T_cell"
"AC004687.1",0.00703351988772915,-0.301989124708074,0.186,0.216,1,"AC004687.1","T_cell"
"MPRIP",0.00721102720533787,-0.364499705816412,0.131,0.159,1,"MPRIP","T_cell"
"EIF4E",0.00724356588256467,0.479858736381879,0.155,0.124,1,"EIF4E","T_cell"
"BZW1",0.0072441193755217,0.268979495019995,0.402,0.362,1,"BZW1","T_cell"
"PPM1B",0.00744301136775365,0.359788152711144,0.156,0.125,1,"PPM1B","T_cell"
"CCNQ",0.00746237797300371,-0.54132121749199,0.082,0.107,1,"CCNQ","T_cell"
"STXBP2",0.00746353632965386,-0.423880056454925,0.132,0.158,1,"STXBP2","T_cell"
"LCMT1",0.00748853201544769,-0.395829168434961,0.087,0.111,1,"LCMT1","T_cell"
"TMEM9B",0.00752795955144925,-0.309626914050235,0.117,0.145,1,"TMEM9B","T_cell"
"MAN1A2",0.00760446053167993,-0.459413133319448,0.12,0.145,1,"MAN1A2","T_cell"
"RASA2",0.00766782956777775,0.413069767473356,0.15,0.12,1,"RASA2","T_cell"
"STAT3",0.00770251065538545,0.325473825487229,0.436,0.396,1,"STAT3","T_cell"
"LSM4",0.00770425328062997,-0.285729312361122,0.209,0.24,1,"LSM4","T_cell"
"MAP7D1",0.00776861104441652,0.349448704971885,0.216,0.18,1,"MAP7D1","T_cell"
"MAP2K3",0.00790772427049209,0.346424120865413,0.206,0.171,1,"MAP2K3","T_cell"
"RSL24D1",0.00791207343628541,0.278323821035823,0.436,0.395,1,"RSL24D1","T_cell"
"LTA",0.0079290555159018,-0.600950421711405,0.078,0.102,1,"LTA","T_cell"
"FAM104A",0.00793144636607977,0.368089156603857,0.141,0.111,1,"FAM104A","T_cell"
"FAM126B",0.00795792262747961,0.434846147582517,0.101,0.076,1,"FAM126B","T_cell"
"TMEM179B",0.0080945140428355,-0.265990498710493,0.11,0.138,1,"TMEM179B","T_cell"
"CD247",0.00812665556696327,0.258866443194474,0.412,0.373,1,"CD247","T_cell"
"ARFGAP3",0.00819319681306783,-0.262971186696738,0.132,0.161,1,"ARFGAP3","T_cell"
"RAB27A",0.00822618829944822,0.341939386193079,0.196,0.161,1,"RAB27A","T_cell"
"CFLAR",0.00831540564257169,0.352753074301829,0.359,0.322,1,"CFLAR","T_cell"
"TNFSF9",0.0083435923200362,0.714766178804286,0.114,0.088,1,"TNFSF9","T_cell"
"PTGER4",0.00848832960680321,0.262949977069953,0.324,0.286,1,"PTGER4","T_cell"
"BORCS6",0.00850235349622122,0.466010704271108,0.122,0.094,1,"BORCS6","T_cell"
"PRKCB",0.008518882777372,0.420628302398551,0.124,0.095,1,"PRKCB","T_cell"
"NAA20",0.00860234287456014,-0.39889654608702,0.12,0.147,1,"NAA20","T_cell"
"CWC25",0.00860528835705571,-0.350452238682719,0.114,0.141,1,"CWC25","T_cell"
"CPNE3",0.00880452089671099,-0.269510073153763,0.145,0.175,1,"CPNE3","T_cell"
"ELMSAN1",0.00880547544080821,0.418891565295568,0.186,0.154,1,"ELMSAN1","T_cell"
"MAT2A",0.00887740677224153,0.325963942101755,0.144,0.113,1,"MAT2A","T_cell"
"PPP4R3A",0.00907463667108448,0.279408001858717,0.205,0.17,1,"PPP4R3A","T_cell"
"NONO",0.00909560995737152,0.308566608905973,0.232,0.195,1,"NONO","T_cell"
"CASP3",0.00910033606259972,0.462906110998289,0.111,0.085,1,"CASP3","T_cell"
"SSBP4",0.00924272959189961,-0.3428768711616,0.213,0.241,1,"SSBP4","T_cell"
"EXOSC1",0.00933906835427786,0.366058975364034,0.144,0.114,1,"EXOSC1","T_cell"
"DUSP16",0.00934410482730978,0.389233312745137,0.116,0.089,1,"DUSP16","T_cell"
"RHOF",0.00936122575071784,0.252365753745206,0.324,0.281,1,"RHOF","T_cell"
"KXD1",0.0094664231318425,-0.413945280131381,0.116,0.141,1,"KXD1","T_cell"
"NOSIP",0.00949761685931442,-0.250666627226156,0.248,0.277,1,"NOSIP","T_cell"
"DHPS",0.00963660210367234,-0.29566467435134,0.126,0.154,1,"DHPS","T_cell"
"ATP6V0E2",0.00975860671686066,-0.402940279468503,0.126,0.152,1,"ATP6V0E2","T_cell"
"PGRMC2",0.00991012006627257,-0.255712856626438,0.082,0.107,1,"PGRMC2","T_cell"
"OGFR",0.00991474431638436,0.258549670361939,0.132,0.103,1,"OGFR","T_cell"
"ELK3",0.00997889463407624,-0.353976358860775,0.144,0.171,1,"ELK3","T_cell"
"SPTY2D1",0.0100119148202123,-0.335509036374298,0.224,0.252,1,"SPTY2D1","T_cell"
"PSMC3",0.0100578534921615,-0.272663852912436,0.147,0.176,1,"PSMC3","T_cell"
"SENP6",0.0100802573803085,-0.302073889401369,0.139,0.167,1,"SENP6","T_cell"
"ENY2",0.0101685999013451,0.305332926887471,0.372,0.335,1,"ENY2","T_cell"
"RBL2",0.0101928605336389,-0.308094877750105,0.211,0.24,1,"RBL2","T_cell"
"UFD1",0.0101961597839438,-0.264966291142206,0.206,0.235,1,"UFD1","T_cell"
"UBTF",0.0104838460098116,-0.275219488703979,0.155,0.184,1,"UBTF","T_cell"
"RUNX1",0.0105676734513957,-0.457559389638598,0.142,0.166,1,"RUNX1","T_cell"
"OPTN",0.0106662766228892,-0.274862384409079,0.248,0.276,1,"OPTN","T_cell"
"HBP1",0.0106904755310655,0.382121209459231,0.218,0.184,1,"HBP1","T_cell"
"SASH3",0.0108055593876968,0.272793867507694,0.142,0.112,1,"SASH3","T_cell"
"DOCK10",0.0108781602463856,-0.331097663095195,0.186,0.214,1,"DOCK10","T_cell"
"PRKACB",0.0110507048173542,0.379436768618072,0.13,0.102,1,"PRKACB","T_cell"
"FAM117A",0.011111434177061,-0.489643545751723,0.104,0.129,1,"FAM117A","T_cell"
"SEC11C",0.0111775985508991,-0.310961029873416,0.236,0.261,1,"SEC11C","T_cell"
"PHF14",0.01123244590782,-0.298995906837468,0.169,0.198,1,"PHF14","T_cell"
"PGLS",0.0112389421884687,-0.257920200263824,0.234,0.263,1,"PGLS","T_cell"
"PPP3CA",0.0112842016247853,0.362596373818471,0.177,0.147,1,"PPP3CA","T_cell"
"MRPL52",0.0112951275431289,0.270812194342662,0.21,0.176,1,"MRPL52","T_cell"
"CD83",0.011388414969927,0.268287899324843,0.218,0.186,1,"CD83","T_cell"
"PIP4K2A",0.0114008695888233,-0.276776055412213,0.216,0.244,1,"PIP4K2A","T_cell"
"ZMYM2",0.011441389815576,0.370791409418322,0.186,0.155,1,"ZMYM2","T_cell"
"SNRPG",0.0115041836226579,0.293622295665778,0.359,0.323,1,"SNRPG","T_cell"
"BOD1L1",0.0116714140154811,-0.270218467272245,0.28,0.309,1,"BOD1L1","T_cell"
"ZNF428",0.0117298198604566,-0.281001509463324,0.164,0.191,1,"ZNF428","T_cell"
"MAPKAPK2",0.0117332071639492,0.254923329306488,0.14,0.111,1,"MAPKAPK2","T_cell"
"BICDL1",0.0117539758283335,0.272403897847919,0.152,0.122,1,"BICDL1","T_cell"
"AHI1",0.0118057999430852,0.313389192750284,0.158,0.128,1,"AHI1","T_cell"
"IMMT",0.0119293983104707,-0.345037111293073,0.128,0.154,1,"IMMT","T_cell"
"ACTA2",0.011953197498298,0.389240504385521,0.11,0.086,1,"ACTA2","T_cell"
"ARL8A",0.0120404612165279,-0.416101992711561,0.104,0.128,1,"ARL8A","T_cell"
"HERPUD2",0.0121222929788447,0.350606731813481,0.163,0.133,1,"HERPUD2","T_cell"
"PRPF8",0.0121656663536525,-0.454717966218209,0.13,0.153,1,"PRPF8","T_cell"
"MRPL18",0.0122041229524626,0.275515584491588,0.25,0.213,1,"MRPL18","T_cell"
"HLA-DRA",0.0123048221460373,0.482767637444938,0.152,0.126,1,"HLA-DRA","T_cell"
"CAT",0.012356231645306,-0.39472392596469,0.099,0.123,1,"CAT","T_cell"
"SEMA4D",0.0123761792155819,0.288906908871072,0.175,0.144,1,"SEMA4D","T_cell"
"MRPL55",0.0125453988945865,-0.333011426439803,0.16,0.187,1,"MRPL55","T_cell"
"RILPL2",0.0125606748018348,0.392939842999021,0.238,0.205,1,"RILPL2","T_cell"
"TGIF1",0.0126946588263107,0.275148057848817,0.217,0.182,1,"TGIF1","T_cell"
"COMMD3",0.0127026164735006,0.275048569973491,0.166,0.136,1,"COMMD3","T_cell"
"CDC73",0.0127104003914232,-0.328455108242043,0.128,0.153,1,"CDC73","T_cell"
"FMR1",0.0127369822610441,-0.448930728877071,0.082,0.104,1,"FMR1","T_cell"
"NUFIP2",0.0130108773610222,0.251495185196976,0.302,0.261,1,"NUFIP2","T_cell"
"ASF1A",0.0131165901706311,-0.289530898583839,0.132,0.159,1,"ASF1A","T_cell"
"SSSCA1",0.0132521365520191,0.519489742641354,0.139,0.113,1,"SSSCA1","T_cell"
"THAP11",0.0132523481535258,-0.364363470876254,0.104,0.127,1,"THAP11","T_cell"
"NDUFA8",0.013309273086039,-0.303375788596961,0.103,0.127,1,"NDUFA8","T_cell"
"ARID4A",0.0133308402278915,-0.368909649672787,0.213,0.24,1,"ARID4A","T_cell"
"JAGN1",0.013357724060198,-0.420239566738368,0.088,0.111,1,"JAGN1","T_cell"
"TC2N",0.0133649529042873,0.446837699432142,0.221,0.19,1,"TC2N","T_cell"
"MIIP",0.0134800349789021,-0.467262230363167,0.085,0.108,1,"MIIP","T_cell"
"UQCC2",0.0135095311680294,0.35545483440587,0.12,0.094,1,"UQCC2","T_cell"
"MRPS30",0.0135274462591083,-0.596206768878695,0.094,0.116,1,"MRPS30","T_cell"
"UBE2F",0.0135565306530578,0.416529834538936,0.111,0.086,1,"UBE2F","T_cell"
"ARHGEF2",0.0137014724266181,0.334762493057938,0.133,0.106,1,"ARHGEF2","T_cell"
"EXOSC9",0.0137614700356023,-0.343391670710145,0.098,0.121,1,"EXOSC9","T_cell"
"ZC3H13",0.0138999265961534,-0.300369377306326,0.186,0.214,1,"ZC3H13","T_cell"
"BCAS2",0.0139441235159222,0.327559049142861,0.342,0.304,1,"BCAS2","T_cell"
"AFTPH",0.0140755784432339,0.497639382649894,0.116,0.092,1,"AFTPH","T_cell"
"NSD1",0.0141191565514932,-0.352911658693042,0.171,0.198,1,"NSD1","T_cell"
"CAB39",0.0141491038663311,0.269915534337592,0.18,0.148,1,"CAB39","T_cell"
"CNTRL",0.0142412742755855,-0.328902647122065,0.148,0.175,1,"CNTRL","T_cell"
"BAG5",0.0143117423637014,-0.517242840123442,0.08,0.102,1,"BAG5","T_cell"
"COQ10B",0.0143129321001753,0.344408380626997,0.225,0.191,1,"COQ10B","T_cell"
"TUBB2A",0.014539113944049,-0.28601356415415,0.13,0.156,1,"TUBB2A","T_cell"
"TRG-AS1",0.0148695475305593,0.424804415676475,0.1,0.076,1,"TRG-AS1","T_cell"
"ZFAND2A",0.0148763016006255,0.411128109540111,0.179,0.15,1,"ZFAND2A","T_cell"
"GOSR1",0.0153060553147241,-0.255093201251325,0.098,0.122,1,"GOSR1","T_cell"
"SAR1A",0.0157674297063704,0.34954627828887,0.204,0.173,1,"SAR1A","T_cell"
"TRPV2",0.0158353887596293,-0.348646325700322,0.084,0.107,1,"TRPV2","T_cell"
"SEC22B",0.0160188478111412,0.487376588428004,0.102,0.079,1,"SEC22B","T_cell"
"CDKN1A",0.0162174021310262,0.313617323647181,0.229,0.196,1,"CDKN1A","T_cell"
