"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","celltype"
"POLDIP2",1.47609284457114e-26,0.299255148851818,0.407,0.238,3.66809071875927e-22,"POLDIP2","Keratinocyte"
"EVPL",1.55348349212545e-26,0.399093212077928,0.336,0.189,3.86040647793174e-22,"EVPL","Keratinocyte"
"OTX1",1.60539495874049e-26,0.647774101480433,0.127,0.043,3.98940647247012e-22,"OTX1","Keratinocyte"
"LAMC2",1.64119134888597e-26,0.865223406188936,0.166,0.068,4.07836050198164e-22,"LAMC2","Keratinocyte"
"TGFA",1.66404589537933e-26,1.06831279353628,0.133,0.047,4.13515405001762e-22,"TGFA","Keratinocyte"
"ZC3H14",1.66763627120115e-26,0.434570587808313,0.278,0.141,4.14407613393485e-22,"ZC3H14","Keratinocyte"
"AL450998.2",1.83006632362306e-26,1.17341447974703,0.113,0.035,4.5477148142033e-22,"AL450998.2","Keratinocyte"
"HRH1",1.85885767739845e-26,0.81314662095682,0.18,0.076,4.61926132833515e-22,"HRH1","Keratinocyte"
"ULK1",1.85998420226025e-26,0.426146587286425,0.186,0.08,4.62206074261673e-22,"ULK1","Keratinocyte"
"MED1",1.87810940526026e-26,0.63645276057358,0.194,0.085,4.66710187207174e-22,"MED1","Keratinocyte"
"ILK",2.01430743670388e-26,0.595080521526944,0.394,0.238,5.00555398020915e-22,"ILK","Keratinocyte"
"DEFB1",2.1419483238706e-26,-0.467813818567111,0.314,0.437,5.32274158481844e-22,"DEFB1","Keratinocyte"
"NOLC1",2.14588881843188e-26,0.361352498820538,0.425,0.258,5.33253371380323e-22,"NOLC1","Keratinocyte"
"VRK1",2.15019799690712e-26,0.600272980713997,0.206,0.094,5.34324202231419e-22,"VRK1","Keratinocyte"
"AGO3",2.2756006111423e-26,0.576654892046671,0.246,0.122,5.65486751868862e-22,"AGO3","Keratinocyte"
"NPC2",2.37773768259222e-26,-0.471858182128927,0.73,0.753,5.90867814124167e-22,"NPC2","Keratinocyte"
"HIST1H1E",2.38347363323811e-26,1.27882741659868,0.148,0.058,5.92293197859669e-22,"HIST1H1E","Keratinocyte"
"FAM136A",2.4194430255412e-26,0.344472864703909,0.382,0.22,6.01231591846989e-22,"FAM136A","Keratinocyte"
"MAN1B1",2.43598326429459e-26,0.291784059298815,0.292,0.153,6.05341841177206e-22,"MAN1B1","Keratinocyte"
"GIT1",2.47124283766009e-26,0.388615013410114,0.214,0.098,6.14103845158533e-22,"GIT1","Keratinocyte"
"NFAT5",2.50122631858252e-26,0.449366737833239,0.394,0.235,6.21554740167756e-22,"NFAT5","Keratinocyte"
"VAPB",2.51439787856465e-26,0.283437306349993,0.279,0.142,6.24827872823316e-22,"VAPB","Keratinocyte"
"POLR2H",2.5245752058302e-26,0.332958832751477,0.45,0.278,6.27356938648805e-22,"POLR2H","Keratinocyte"
"SLC6A9",2.52819146994758e-26,0.433002304288495,0.204,0.093,6.28255580281973e-22,"SLC6A9","Keratinocyte"
"SYNE1",2.62200945941746e-26,0.852607443814193,0.134,0.048,6.51569350665238e-22,"SYNE1","Keratinocyte"
"IL6R",2.76137183901966e-26,0.73429542658921,0.168,0.07,6.86200901996385e-22,"IL6R","Keratinocyte"
"S100A13",2.80706033580288e-26,0.412230001414437,0.545,0.374,6.97554493447015e-22,"S100A13","Keratinocyte"
"NT5C3B",2.82615333948908e-26,0.445397247939882,0.287,0.151,7.02299104863037e-22,"NT5C3B","Keratinocyte"
"ASAP1",2.82980682543943e-26,0.700966446216779,0.281,0.148,7.03206996121699e-22,"ASAP1","Keratinocyte"
"TEX261",3.13610127644704e-26,0.33907458874529,0.203,0.09,7.7932116719709e-22,"TEX261","Keratinocyte"
"MAP1LC3A",3.14471382445193e-26,0.557720926288989,0.254,0.129,7.81461385376304e-22,"MAP1LC3A","Keratinocyte"
"KRT18",3.19099555016109e-26,-0.302431693369341,0.206,0.095,7.92962394215031e-22,"KRT18","Keratinocyte"
"ZBED4",3.30540337758234e-26,0.727602774077278,0.116,0.037,8.21392739329213e-22,"ZBED4","Keratinocyte"
"URB1",3.31880848942922e-26,1.11891788738618,0.146,0.056,8.2472390962316e-22,"URB1","Keratinocyte"
"G3BP2",3.36872601430233e-26,0.381303610385713,0.391,0.227,8.37128414554128e-22,"G3BP2","Keratinocyte"
"WBP1L",3.45788992990954e-26,0.896866406340836,0.19,0.084,8.59285647582522e-22,"WBP1L","Keratinocyte"
"NUDT22",3.51284156001029e-26,0.433175175232874,0.365,0.206,8.72941127662556e-22,"NUDT22","Keratinocyte"
"LRP5",3.52350468835427e-26,0.76768542396419,0.127,0.043,8.75590915056036e-22,"LRP5","Keratinocyte"
"FAM193A",3.56071293362833e-26,0.818169402397558,0.157,0.062,8.8483716400664e-22,"FAM193A","Keratinocyte"
"PDE4DIP",3.61826881414244e-26,1.13398028870302,0.165,0.068,8.99139800314395e-22,"PDE4DIP","Keratinocyte"
"PUM1",3.84746325822815e-26,0.29344688939816,0.498,0.308,9.56094619669695e-22,"PUM1","Keratinocyte"
"WDFY2",3.85259742910799e-26,0.514678021905193,0.365,0.21,9.57370461133335e-22,"WDFY2","Keratinocyte"
"INO80",4.03459461933624e-26,0.30757759769643,0.224,0.106,1.00259676290506e-21,"INO80","Keratinocyte"
"WDR43",4.05552119737598e-26,0.443893866528603,0.454,0.282,1.00779701754793e-21,"WDR43","Keratinocyte"
"TNFRSF10A",4.12002183567215e-26,1.27621697672568,0.134,0.049,1.02382542616453e-21,"TNFRSF10A","Keratinocyte"
"SAC3D1",4.25460768580455e-26,0.844846875246343,0.269,0.141,1.05727000992243e-21,"SAC3D1","Keratinocyte"
"RHCG",4.38819069518374e-26,2.13309435982782,0.122,0.042,1.09046538775316e-21,"RHCG","Keratinocyte"
"CDC37L1",4.43607905866115e-26,0.50171678818999,0.221,0.103,1.1023656460773e-21,"CDC37L1","Keratinocyte"
"UHMK1",4.49578520273959e-26,0.351705343167847,0.286,0.148,1.11720262288079e-21,"UHMK1","Keratinocyte"
"PTPN18",4.50140361271902e-26,0.637381417882953,0.149,0.057,1.11859879776068e-21,"PTPN18","Keratinocyte"
"CAD",4.51339851396948e-26,0.510622296980189,0.134,0.047,1.12157953072141e-21,"CAD","Keratinocyte"
"ADIRF",4.64161977425642e-26,0.584531129826514,0.566,0.397,1.15344251390272e-21,"ADIRF","Keratinocyte"
"BLZF1",4.80298002777024e-26,0.448038727305346,0.222,0.103,1.1935405369009e-21,"BLZF1","Keratinocyte"
"TIMELESS",4.81932616604197e-26,1.06626902723817,0.111,0.034,1.19760255226143e-21,"TIMELESS","Keratinocyte"
"TOPBP1",4.83584961582637e-26,0.344224344328639,0.194,0.087,1.20170862953285e-21,"TOPBP1","Keratinocyte"
"PSME4",4.87383845073112e-26,0.371700983101726,0.325,0.181,1.21114885500668e-21,"PSME4","Keratinocyte"
"PLXND1",4.9052547119683e-26,1.39306036375968,0.105,0.031,1.21895579592412e-21,"PLXND1","Keratinocyte"
"PTRH1",4.95976331748052e-26,0.632899530905098,0.274,0.142,1.23250118439391e-21,"PTRH1","Keratinocyte"
"LRBA",4.98451975823603e-26,0.287527814628022,0.228,0.109,1.23865315992165e-21,"LRBA","Keratinocyte"
"HACD3",5.06058294222413e-26,0.448100387157883,0.417,0.254,1.2575548611427e-21,"HACD3","Keratinocyte"
"NDUFAF1",5.06723908023926e-26,0.723950839071148,0.179,0.076,1.25920891143945e-21,"NDUFAF1","Keratinocyte"
"PKN2",5.36175213426309e-26,0.387696223540161,0.383,0.222,1.33239540536438e-21,"PKN2","Keratinocyte"
"TMED5",5.59459974111902e-26,0.398142376743833,0.32,0.174,1.39025803566808e-21,"TMED5","Keratinocyte"
"MTRF1L",5.60237965144819e-26,0.28952238243591,0.256,0.126,1.39219134338488e-21,"MTRF1L","Keratinocyte"
"CEP192",5.67825433101869e-26,1.02949336983674,0.106,0.031,1.41104620125815e-21,"CEP192","Keratinocyte"
"USP33",5.80273066792872e-26,0.513106032054032,0.214,0.1,1.44197857098029e-21,"USP33","Keratinocyte"
"CYB561",5.91570969246624e-26,0.517829458869218,0.261,0.133,1.47005385857786e-21,"CYB561","Keratinocyte"
"RNF24",5.92010786750069e-26,0.882165123186383,0.225,0.111,1.47114680507392e-21,"RNF24","Keratinocyte"
"LATS2",5.98922526498521e-26,1.20491764650812,0.115,0.037,1.48832247834883e-21,"LATS2","Keratinocyte"
"TFPI",6.07037298537792e-26,1.87170697999095,0.115,0.038,1.50848768686641e-21,"TFPI","Keratinocyte"
"PDZD8",6.1235444396934e-26,0.488077341384286,0.271,0.138,1.52170079326381e-21,"PDZD8","Keratinocyte"
"METTL2A",6.13772707602806e-26,0.743282951124149,0.151,0.058,1.52522517839297e-21,"METTL2A","Keratinocyte"
"SMARCC1",6.23510786183591e-26,0.261953203927874,0.45,0.27,1.54942430366622e-21,"SMARCC1","Keratinocyte"
"CENPU",6.25502255970428e-26,0.749285305600066,0.269,0.142,1.55437310608651e-21,"CENPU","Keratinocyte"
"ILF2",6.26154855048217e-26,0.444332747881076,0.608,0.438,1.55599481479482e-21,"ILF2","Keratinocyte"
"UBQLN1",6.29694339080001e-26,0.32097234292223,0.384,0.219,1.5647904326138e-21,"UBQLN1","Keratinocyte"
"SUMO2",6.39052210409906e-26,-0.343381410179664,0.824,0.84,1.58804474286862e-21,"SUMO2","Keratinocyte"
"PHETA2",6.41722562405863e-26,1.35261650434868,0.117,0.038,1.59468056757857e-21,"PHETA2","Keratinocyte"
"NDUFAF4",6.42210133614222e-26,0.466347494580213,0.295,0.156,1.59589218203134e-21,"NDUFAF4","Keratinocyte"
"SCRN1",6.56765172272667e-26,0.628646314315147,0.11,0.033,1.63206145309758e-21,"SCRN1","Keratinocyte"
"MAPKAPK5",6.56816771205864e-26,0.470549713915143,0.231,0.11,1.63218967644657e-21,"MAPKAPK5","Keratinocyte"
"DUSP12",7.09761382305685e-26,0.863730948751406,0.192,0.085,1.76375703502963e-21,"DUSP12","Keratinocyte"
"USP8",7.11696933540146e-26,0.345842937532461,0.42,0.249,1.76856687984726e-21,"USP8","Keratinocyte"
"MROH1",7.26649273562189e-26,0.446434175000374,0.138,0.051,1.80572344480204e-21,"MROH1","Keratinocyte"
"ELL2",7.28571929573406e-26,0.605589666658411,0.452,0.287,1.81050124498991e-21,"ELL2","Keratinocyte"
"SPECC1L",7.30815493008799e-26,1.23936667620269,0.11,0.034,1.81607650012687e-21,"SPECC1L","Keratinocyte"
"SLC35B2",7.44696334337723e-26,0.761720660599522,0.228,0.111,1.85057039082924e-21,"SLC35B2","Keratinocyte"
"EIF2S2",7.49445069310964e-26,0.421969773502107,0.734,0.599,1.86237099723775e-21,"EIF2S2","Keratinocyte"
"EFHD2",7.5008738627798e-26,0.261742556274548,0.378,0.22,1.86396715490078e-21,"EFHD2","Keratinocyte"
"ARFRP1",7.55133451264372e-26,0.431975812413051,0.343,0.189,1.87650662639196e-21,"ARFRP1","Keratinocyte"
"BCL2L12",7.76406246697785e-26,0.709947010617197,0.234,0.115,1.929369523044e-21,"BCL2L12","Keratinocyte"
"POMGNT1",8.27155894779518e-26,0.710288618507324,0.166,0.068,2.0554823985271e-21,"POMGNT1","Keratinocyte"
"MTMR6",8.31630125240267e-26,0.699842454295312,0.173,0.073,2.06660086122206e-21,"MTMR6","Keratinocyte"
"HSPA13",8.38521035174619e-26,1.05677999737064,0.133,0.048,2.08372477240893e-21,"HSPA13","Keratinocyte"
"PAXBP1",8.38869070709057e-26,0.431127814045832,0.232,0.112,2.08458964071201e-21,"PAXBP1","Keratinocyte"
"NPHP3",8.45805848843777e-26,0.604626311925891,0.173,0.073,2.10182753437679e-21,"NPHP3","Keratinocyte"
"TRIM11",8.51161106701048e-26,0.457804762833369,0.199,0.089,2.1151353501521e-21,"TRIM11","Keratinocyte"
"BLMH",8.75573406579446e-26,0.543519784481352,0.228,0.109,2.17579991534992e-21,"BLMH","Keratinocyte"
"DDX49",8.77092529730372e-26,0.353147508074113,0.333,0.18,2.17957493637997e-21,"DDX49","Keratinocyte"
"TP53AIP1",8.91374336577245e-26,-1.21520705278673,0.242,0.347,2.21506522639445e-21,"TP53AIP1","Keratinocyte"
"BAX",8.92379890669766e-26,0.451734800997431,0.454,0.278,2.21756402831437e-21,"BAX","Keratinocyte"
"MTA2",9.16058152261098e-26,0.710079980796019,0.141,0.052,2.27640450836883e-21,"MTA2","Keratinocyte"
"CYP20A1",9.20158738894659e-26,0.505645928547652,0.185,0.08,2.28659446615323e-21,"CYP20A1","Keratinocyte"
"LLPH",9.24005038477959e-26,0.44172028354065,0.385,0.221,2.29615252061773e-21,"LLPH","Keratinocyte"
"POLRMT",9.35958347305176e-26,0.701996083656399,0.146,0.055,2.32585649305336e-21,"POLRMT","Keratinocyte"
"SPON2",9.60872870263705e-26,0.89046237992202,0.29,0.16,2.38776908260531e-21,"SPON2","Keratinocyte"
"STK35",9.62902491460301e-26,0.754913269719509,0.146,0.055,2.39281269127885e-21,"STK35","Keratinocyte"
"SPA17",1.01049160360425e-25,0.532575861855803,0.133,0.048,2.51107163495655e-21,"SPA17","Keratinocyte"
"CPSF6",1.02656827602272e-25,0.35853280959457,0.356,0.198,2.55102216591645e-21,"CPSF6","Keratinocyte"
"RPUSD1",1.02882054283133e-25,0.585665307073814,0.187,0.082,2.55661904893586e-21,"RPUSD1","Keratinocyte"
"TMEM9",1.07316770817083e-25,0.495949416703292,0.264,0.136,2.66682175480452e-21,"TMEM9","Keratinocyte"
"FAM89A",1.07481112108058e-25,0.476071991872442,0.385,0.228,2.67090563588523e-21,"FAM89A","Keratinocyte"
"ERI1",1.08610524948273e-25,0.562206427981735,0.126,0.043,2.69897154496458e-21,"ERI1","Keratinocyte"
"YIPF2",1.09732914580535e-25,0.521646447430215,0.316,0.173,2.72686292732629e-21,"YIPF2","Keratinocyte"
"MFSD14B",1.11058152005734e-25,0.423753184450861,0.335,0.183,2.7597950773425e-21,"MFSD14B","Keratinocyte"
"DIP2A",1.12786197325429e-25,0.304774864204685,0.209,0.097,2.80273700353691e-21,"DIP2A","Keratinocyte"
"POGZ",1.13206505490429e-25,0.395465059993941,0.31,0.168,2.81318166143715e-21,"POGZ","Keratinocyte"
"ABHD12",1.14068648220458e-25,0.679674241252721,0.209,0.098,2.83460590827837e-21,"ABHD12","Keratinocyte"
"DDX46",1.16709639035867e-25,0.345414709271986,0.655,0.467,2.9002345300413e-21,"DDX46","Keratinocyte"
"EDNRA",1.17191453373568e-25,1.36705010713608,0.119,0.04,2.91220761633317e-21,"EDNRA","Keratinocyte"
"COG4",1.17574189494196e-25,0.630658673126213,0.218,0.102,2.92171860893077e-21,"COG4","Keratinocyte"
"KXD1",1.18920237577471e-25,0.433246711517876,0.462,0.288,2.95516790380016e-21,"KXD1","Keratinocyte"
"MED16",1.23095028673371e-25,0.392976535769541,0.212,0.097,3.05891146253327e-21,"MED16","Keratinocyte"
"MID1IP1",1.24652254850404e-25,0.413219987069354,0.31,0.167,3.09760853303255e-21,"MID1IP1","Keratinocyte"
"MAP2K4",1.27375835466099e-25,0.395860796950954,0.213,0.099,3.16528951133256e-21,"MAP2K4","Keratinocyte"
"KIF3B",1.31658262983003e-25,0.516555534752179,0.175,0.074,3.27170783512761e-21,"KIF3B","Keratinocyte"
"NRAS",1.3337948490013e-25,0.431790089257394,0.257,0.129,3.31448019976823e-21,"NRAS","Keratinocyte"
"SSPN",1.34009058716053e-25,0.770600588770735,0.158,0.065,3.33012510909392e-21,"SSPN","Keratinocyte"
"PINX1.1",1.34068888269772e-25,0.387371564663438,0.244,0.118,3.33161187350382e-21,"PINX1.1","Keratinocyte"
"USP15",1.36668861993715e-25,0.396181893473453,0.389,0.227,3.39622122054381e-21,"USP15","Keratinocyte"
"NUP85",1.40614201084792e-25,0.555969197557994,0.183,0.079,3.49426289695708e-21,"NUP85","Keratinocyte"
"IL1RAP",1.4189947041494e-25,0.512522252401653,0.27,0.14,3.52620183981126e-21,"IL1RAP","Keratinocyte"
"NOP58",1.4721876538561e-25,0.422259074911144,0.564,0.384,3.65838631983241e-21,"NOP58","Keratinocyte"
"AURKA",1.49123537307772e-25,1.3971761131201,0.122,0.042,3.70571990209812e-21,"AURKA","Keratinocyte"
"DYNLT3",1.4942816913818e-25,0.261973754480825,0.326,0.185,3.71329000308378e-21,"DYNLT3","Keratinocyte"
"SNHG12",1.50684913266178e-25,0.485001427414465,0.334,0.189,3.74452009466453e-21,"SNHG12","Keratinocyte"
"TRRAP",1.51721030887813e-25,0.550706992450745,0.138,0.051,3.77026761756216e-21,"TRRAP","Keratinocyte"
"RUFY2",1.52721898950378e-25,0.581079801355938,0.161,0.065,3.7951391889169e-21,"RUFY2","Keratinocyte"
"PIGQ",1.54033643827602e-25,1.0441243073512,0.137,0.05,3.8277360491159e-21,"PIGQ","Keratinocyte"
"LATS1",1.5543440135623e-25,0.514906556662461,0.176,0.075,3.86254487370231e-21,"LATS1","Keratinocyte"
"VMA21",1.57538001278052e-25,0.393137380114251,0.372,0.211,3.9148193317596e-21,"VMA21","Keratinocyte"
"WDR41",1.59405306766145e-25,0.484194468087991,0.236,0.115,3.96122187313871e-21,"WDR41","Keratinocyte"
"LRRC8A",1.62241938838502e-25,0.310272994645795,0.425,0.256,4.03171218013677e-21,"LRRC8A","Keratinocyte"
"ATE1",1.64770657282197e-25,0.615736814337251,0.182,0.079,4.0945508334626e-21,"ATE1","Keratinocyte"
"HMGXB4",1.68931195598824e-25,0.549145523292527,0.315,0.173,4.19794021063077e-21,"HMGXB4","Keratinocyte"
"HCG18",1.69651171606091e-25,0.579703589259455,0.199,0.092,4.21583161441135e-21,"HCG18","Keratinocyte"
"HLTF",1.72134194407819e-25,0.802928666508625,0.158,0.064,4.27753473103429e-21,"HLTF","Keratinocyte"
"CASP8AP2",1.74435179152814e-25,0.654351885089039,0.228,0.111,4.33471420194743e-21,"CASP8AP2","Keratinocyte"
"RRM1",1.83497812282376e-25,0.392390431571578,0.436,0.266,4.55992063521705e-21,"RRM1","Keratinocyte"
"RIN1",1.84247677686378e-25,0.345113078850147,0.325,0.179,4.57855479050649e-21,"RIN1","Keratinocyte"
"AKR1C1",1.8518563933397e-25,-1.04790671557017,0.284,0.149,4.60186313744915e-21,"AKR1C1","Keratinocyte"
"MGST2",1.89250325318713e-25,-0.910336733332863,0.437,0.5,4.70287058417003e-21,"MGST2","Keratinocyte"
"COPS6",1.89644497346426e-25,0.38159745335448,0.584,0.395,4.71266575905868e-21,"COPS6","Keratinocyte"
"TRMT1",1.92181707921992e-25,0.298302476139222,0.231,0.111,4.77571544186149e-21,"TRMT1","Keratinocyte"
"CENPN",1.9543839995752e-25,0.867260603380398,0.188,0.086,4.85664423894438e-21,"CENPN","Keratinocyte"
"SLC6A8",2.01645452534517e-25,0.374952815823312,0.221,0.106,5.01088949548275e-21,"SLC6A8","Keratinocyte"
"SRP54",2.02606619435048e-25,0.459680978444817,0.387,0.224,5.03477449296095e-21,"SRP54","Keratinocyte"
"RRN3",2.05092082354068e-25,0.596368363291848,0.167,0.069,5.09653824649858e-21,"RRN3","Keratinocyte"
"ADGRG1",2.05471823392724e-25,0.438867248966558,0.286,0.152,5.10597481130918e-21,"ADGRG1","Keratinocyte"
"LRRC41",2.06365057179528e-25,0.274677243863348,0.324,0.175,5.12817167091128e-21,"LRRC41","Keratinocyte"
"OTUD4",2.28113405689026e-25,0.634240092141619,0.252,0.129,5.6686181313723e-21,"OTUD4","Keratinocyte"
"PNPLA6",2.32158943960488e-25,0.905755221327777,0.137,0.051,5.76914975741812e-21,"PNPLA6","Keratinocyte"
"SLC37A3",2.3930215051284e-25,0.868351201804491,0.162,0.066,5.94665844024408e-21,"SLC37A3","Keratinocyte"
"ARHGAP42",2.45332725656934e-25,1.64883925686537,0.106,0.033,6.09651823257482e-21,"ARHGAP42","Keratinocyte"
"CRLF1",2.5497839483534e-25,0.47260157926692,0.104,0.031,6.3362131116582e-21,"CRLF1","Keratinocyte"
"ZNF121",2.61615456407254e-25,0.667667051862511,0.18,0.078,6.50114409172027e-21,"ZNF121","Keratinocyte"
"BRAT1",2.67331853555841e-25,0.539936271961394,0.207,0.095,6.64319656086266e-21,"BRAT1","Keratinocyte"
"ENTPD4",2.72547479646286e-25,0.823133544992806,0.126,0.044,6.7728048692102e-21,"ENTPD4","Keratinocyte"
"UHRF2",2.75634159607431e-25,0.354644344105104,0.175,0.074,6.84950886624465e-21,"UHRF2","Keratinocyte"
"GTF3C2",2.7690526603595e-25,0.294771320602161,0.176,0.075,6.88109586099337e-21,"GTF3C2","Keratinocyte"
"CCAR2",2.8291162486862e-25,0.269803993417784,0.193,0.086,7.0303538779852e-21,"CCAR2","Keratinocyte"
"UTP25",2.91483701420543e-25,0.803887827006164,0.136,0.05,7.24336998030049e-21,"UTP25","Keratinocyte"
"PLAUR",3.00903085831166e-25,0.494508562574496,0.386,0.242,7.47744168290447e-21,"PLAUR","Keratinocyte"
"CCND3",3.10268757543483e-25,0.556864654694152,0.247,0.126,7.71017862495554e-21,"CCND3","Keratinocyte"
"CHMP6",3.19182164364633e-25,0.354079752300232,0.217,0.102,7.93167678446114e-21,"CHMP6","Keratinocyte"
"POFUT2",3.23128693797365e-25,1.14298147359778,0.101,0.029,8.02974804086452e-21,"POFUT2","Keratinocyte"
"APMAP",3.28018199195124e-25,0.266216903595991,0.296,0.157,8.15125224999883e-21,"APMAP","Keratinocyte"
"NUP214",3.36088539895621e-25,0.684385223359176,0.168,0.071,8.35180021640619e-21,"NUP214","Keratinocyte"
"RBBP7",3.38443792859877e-25,0.299255568308859,0.459,0.286,8.41032825256794e-21,"RBBP7","Keratinocyte"
"CDCP1",3.44269833612734e-25,0.589617543390553,0.327,0.19,8.55510536527643e-21,"CDCP1","Keratinocyte"
"AHDC1",3.4554338166562e-25,0.397455616709896,0.316,0.173,8.58675303439065e-21,"AHDC1","Keratinocyte"
"H6PD",3.45942285507905e-25,0.339441617947027,0.226,0.109,8.59666579487144e-21,"H6PD","Keratinocyte"
"PXK",3.58207706080787e-25,0.925381330575174,0.153,0.061,8.90146149610757e-21,"PXK","Keratinocyte"
"DPM2",3.60041861151088e-25,0.605175868383885,0.378,0.225,8.94704024960454e-21,"DPM2","Keratinocyte"
"SF3B4",3.63568315323965e-25,0.366392121633474,0.405,0.233,9.03467263580052e-21,"SF3B4","Keratinocyte"
"NUBP2",3.64222821196971e-25,0.399692564143725,0.478,0.298,9.05093710674473e-21,"NUBP2","Keratinocyte"
"ATG2A",3.66507982484182e-25,0.445253812298267,0.236,0.117,9.10772336473191e-21,"ATG2A","Keratinocyte"
"ARL1",3.68155681216533e-25,0.391353703204645,0.442,0.27,9.14866867823085e-21,"ARL1","Keratinocyte"
"HS6ST1",3.74262618325077e-25,0.651598940745161,0.207,0.097,9.30042606537815e-21,"HS6ST1","Keratinocyte"
"TARDBP",3.75946556038514e-25,0.348612281755206,0.387,0.228,9.34227191755706e-21,"TARDBP","Keratinocyte"
"TM9SF4",3.77257591708505e-25,0.591196785950855,0.2,0.091,9.37485115395636e-21,"TM9SF4","Keratinocyte"
"RIPK1",3.83358728805998e-25,0.928656720017374,0.188,0.083,9.52646441082904e-21,"RIPK1","Keratinocyte"
"SNX14",3.87341946451884e-25,0.725955958471616,0.181,0.079,9.62544736932931e-21,"SNX14","Keratinocyte"
"ATP6V0A2",4.07625099797841e-25,0.840815369737726,0.111,0.035,1.01294837299763e-20,"ATP6V0A2","Keratinocyte"
"MRPL36",4.12097213431501e-25,0.292393836988015,0.498,0.325,1.02406157537728e-20,"MRPL36","Keratinocyte"
"CAMSAP1",4.38949196670267e-25,0.39020477901986,0.215,0.101,1.09078875372561e-20,"CAMSAP1","Keratinocyte"
"HERC2",4.51795793605084e-25,0.456296484863622,0.277,0.144,1.12271254710863e-20,"HERC2","Keratinocyte"
"UBE2F",4.70733040873451e-25,0.441714422495573,0.341,0.19,1.16977160657053e-20,"UBE2F","Keratinocyte"
"CYB5R2",4.75442833002922e-25,0.563296795835435,0.142,0.054,1.18147544001226e-20,"CYB5R2","Keratinocyte"
"AKAP8L",4.84963438283252e-25,0.333881814047811,0.324,0.178,1.20513414413388e-20,"AKAP8L","Keratinocyte"
"NME4",4.9011690563777e-25,0.622596980965912,0.349,0.209,1.21794051050986e-20,"NME4","Keratinocyte"
"CINP",4.93403940693643e-25,0.38933481098947,0.303,0.162,1.2261087926237e-20,"CINP","Keratinocyte"
"APBB2",5.00796857105518e-25,0.779394497765996,0.123,0.042,1.24448018990721e-20,"APBB2","Keratinocyte"
"SMC3",5.09042058948716e-25,0.417688966827573,0.51,0.329,1.26496951648756e-20,"SMC3","Keratinocyte"
"LIMK2",5.17452913985855e-25,0.400071764867628,0.366,0.213,1.28587049125485e-20,"LIMK2","Keratinocyte"
"PLD2",5.20317472688006e-25,0.409692783193605,0.247,0.123,1.29298891962969e-20,"PLD2","Keratinocyte"
"POU2F1",5.36467913091023e-25,0.838168669310157,0.17,0.072,1.33312276403119e-20,"POU2F1","Keratinocyte"
"FAM83G",5.36888386852767e-25,0.673050702520647,0.362,0.224,1.33416764132913e-20,"FAM83G","Keratinocyte"
"SMG5",5.46241313167169e-25,0.528236942671056,0.154,0.062,1.35740966322042e-20,"SMG5","Keratinocyte"
"DESI1",5.50642304040578e-25,0.615984370252776,0.291,0.155,1.36834612554084e-20,"DESI1","Keratinocyte"
"RAPH1",5.50667667145087e-25,0.735057700142824,0.204,0.095,1.36840915285554e-20,"RAPH1","Keratinocyte"
"PACSIN3",5.51853834059964e-25,0.377056506080791,0.392,0.233,1.37135677763901e-20,"PACSIN3","Keratinocyte"
"TOE1",5.69457385737706e-25,1.06556040740953,0.11,0.034,1.4151016035582e-20,"TOE1","Keratinocyte"
"AGAP1",5.8606067863529e-25,1.01439655206198,0.119,0.041,1.4563607864087e-20,"AGAP1","Keratinocyte"
"MESD",5.86637243981048e-25,0.379524923873617,0.447,0.278,1.4577935512929e-20,"MESD","Keratinocyte"
"NF1",6.2066939919785e-25,0.586584297730065,0.254,0.13,1.54236345700666e-20,"NF1","Keratinocyte"
"PSIP1",6.21580588862536e-25,0.861129700349865,0.286,0.163,1.5446277633234e-20,"PSIP1","Keratinocyte"
"RAB11FIP5",6.24104567494161e-25,0.589325167718266,0.164,0.067,1.55089985022299e-20,"RAB11FIP5","Keratinocyte"
"TFE3",6.3143632012259e-25,0.639152943151457,0.188,0.084,1.56911925550464e-20,"TFE3","Keratinocyte"
"PRELID1",6.38728267829902e-25,0.395121624361874,0.747,0.654,1.58723974555731e-20,"PRELID1","Keratinocyte"
"FBXL6",6.39106198643598e-25,0.663418123756754,0.203,0.094,1.58817890362934e-20,"FBXL6","Keratinocyte"
"MPHOSPH9",6.61505410144882e-25,1.65433567709097,0.113,0.037,1.64384094421003e-20,"MPHOSPH9","Keratinocyte"
"SGPP1",6.84362354807533e-25,1.12781490761764,0.12,0.041,1.70064045169672e-20,"SGPP1","Keratinocyte"
"PSMF1",6.91065741249369e-25,0.278208290335749,0.465,0.285,1.71729836700468e-20,"PSMF1","Keratinocyte"
"RNF40",7.03461262749794e-25,0.583807516838154,0.204,0.093,1.74810123793324e-20,"RNF40","Keratinocyte"
"BRD7",7.09108808191139e-25,0.299912308458225,0.529,0.335,1.76213538835498e-20,"BRD7","Keratinocyte"
"PRRX2",7.09517096122941e-25,0.874192180075352,0.263,0.143,1.76314998386551e-20,"PRRX2","Keratinocyte"
"FTSJ1",7.35322238846419e-25,0.64587804256398,0.209,0.097,1.82727576353335e-20,"FTSJ1","Keratinocyte"
"BCOR",7.42058771689441e-25,0.589786623451281,0.168,0.071,1.84401604764826e-20,"BCOR","Keratinocyte"
