TF,diff_AS_vs_Control,pvalue,padj
NR4A2,0.6340853525049893,9.359948686885966e-24,1.2537203597241262e-22
TEF,0.701598435492214,1.0186994129730457e-23,1.3348475066543356e-22
NR2F2,0.5263057179728861,1.088546161187067e-23,1.4021950550884252e-22
SRSF2,1.1215116582574653,2.1858591994975384e-23,2.7687549860302156e-22
ETS2,0.7669611472516333,2.650711536647548e-23,3.302525848937929e-22
TRERF1,0.5092009115744736,3.7050276720720553e-23,4.541646823830262e-22
HEYL,-0.9053192546084277,4.000673019560191e-23,4.82620872200912e-22
ZFPM2,-0.5808143343440098,4.4481685120828475e-23,5.282200108098381e-22
SOX18,-0.16838666230081833,4.674326819484502e-23,5.465366742781879e-22
ZFP42,0.853726654986988,5.2433270056212724e-23,6.037770491321465e-22
PA2G4,-0.6401176880871976,8.440603249603903e-23,9.574415626416367e-22
GLI2,0.7844683934982924,1.0416889674702048e-22,1.1642406107019937e-21
PAX3,0.6720446716864343,1.1778943609187932e-22,1.2973908902873664e-21
YY1,0.7047223500281676,1.2510684645259968e-22,1.3583029043425108e-21
GTF2I,0.8940198642036163,3.00872837471628e-22,3.1758799510894065e-21
TET1,0.5219188518410114,2.9822279910452176e-22,3.1758799510894065e-21
TSC22D1,1.069330708442643,4.931554061180171e-22,5.134220666434151e-21
TWIST2,0.8703130841372198,6.692664087615562e-22,6.87354690079436e-21
SP3,0.7768361210285359,8.098183670172785e-22,8.206159452441755e-21
NCOA2,0.5500416277893627,1.3321860707746458e-21,1.3321860707746457e-20
RUNX2,0.7822236841549672,2.2239708356734136e-21,2.195088097547785e-20
SIX3,-0.11669883674196962,2.9016390834591412e-21,2.827238081319163e-20
FOXP1,0.481293370781368,3.1091496668277184e-21,2.991080692138058e-20
LHX1,-0.1464071353011619,3.654788067476616e-21,3.4720486641027854e-20
HNF1A,-0.418875548307009,5.002709160767044e-21,4.693899953312288e-20
NSD2,0.8236144915692084,5.155309492354731e-21,4.7510106444994165e-20
POU4F3,-0.08425438820523024,5.188603730176995e-21,4.7510106444994165e-20
HEY1,0.6652928176120261,5.462727056093747e-21,4.9424673364657714e-20
BMAL2,0.7600690461483443,6.3467481915436995e-21,5.674739559497896e-20
ELK4,1.767029168010497,7.547372886108175e-21,6.669771387723503e-20
NR1D1,0.5608269217722133,7.9444332630106e-21,6.939964689526502e-20
FOXD1,0.9063670871418692,1.006663721693493e-20,8.693913960080166e-20
NKX2-5,0.6073186955034158,2.2677522018286295e-20,1.9365074981907397e-19
NANOG,0.6347679616604571,3.026788993292342e-20,2.5559551498913113e-19
GLI1,0.5814301260402435,3.919275391597258e-20,3.273240986388919e-19
SSRP1,0.7604696153008357,4.2265804096222024e-20,3.4915229470792104e-19
SOX7,-0.0954408151407663,4.966082795245101e-20,4.05830421977019e-19
MLXIP,0.8261007325104766,5.232646629028135e-20,4.2306504660227477e-19
GCM1,0.6403617217199165,6.979440533294722e-20,5.583552426635777e-19
MAML1,1.2328432420189799,7.156144876350682e-20,5.66528136044429e-19
HOXB4,0.42927862471460954,7.445010776799647e-20,5.833204319966733e-19
SMAD7,-1.0009813801200094,8.14200349479151e-20,6.314206791879129e-19
PML,-0.5565651020605863,9.535110494812115e-20,7.319882804098191e-19
ETS1,0.9532789662567365,9.980641321857888e-20,7.585287404611995e-19
HDAC7,-0.7989870433488434,1.494465539515963e-19,1.124548326764487e-18
USF2,0.5830224316881356,1.557475440143242e-19,1.1604718965773177e-18
STAT6,0.8531830099039115,2.4954977904839077e-19,1.841338175502689e-18
