,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ZNF593,157.36812803626052,-1.4245767517592633,0.4594386634229295,-3.1006897441887475,0.0019307047023984676,0.038362960320116754
CLCF1,108.06107848443354,-4.045144365034917,1.2994193413857589,-3.1130399834752303,0.0018517092952902462,0.038362960320116754
HMGA1,149.41135719639993,-3.342410888675821,1.0744469130192984,-3.1108199466861772,0.0018656866070057433,0.038362960320116754
LSM7,391.0735790526532,-1.237675658551444,0.3991662409275187,-3.1006521385063306,0.0019309498937544862,0.038362960320116754
TJP1,422.1049217688349,-1.5090417146403503,0.4851846941605725,-3.110241796170369,0.0018693425053933155,0.038362960320116754
KRT19,1868.9226207848353,-0.9558851394224528,0.3072184890627845,-3.1114180085271625,0.001861911713046981,0.038362960320116754
SCAND1,380.2971792348941,-1.1422437638098506,0.36747553796295823,-3.1083531985331487,0.0018813308430317508,0.038362960320116754
RPL15,3170.981923502247,-1.3561597795501639,0.43674500376280523,-3.105152360911013,0.001901810329704778,0.038362960320116754
DDT,631.3147754814029,-1.9958911010712737,0.6434123894631081,-3.102040205872837,0.001921918533672938,0.038362960320116754
COX4I1,1097.904439869066,-1.0674588187609715,0.34371224520754895,-3.105675848459783,0.001898447026422672,0.038362960320116754
EIF1,3724.3303607871494,-1.015387373875656,0.32875344062638,-3.0885984704556084,0.0020110303614670464,0.039734424065030215
SSR4,1121.8799284158392,-1.921284259973353,0.6230482625689697,-3.083684483849551,0.0020445430269940166,0.04017582909874581
FGFR1,146.44933086507896,-2.6773854704257585,0.8694838693914994,-3.0792813583758645,0.002075006151399583,0.04055283761104837
DUSP23,234.9910084462641,-2.3688077667607614,0.7709910775359974,-3.072419170311556,0.002123313295145882,0.041050723706153716
MRPS15,171.69951037059292,-2.2560073752457233,0.734235291037988,-3.0725945793975757,0.0021220657468145245,0.041050723706153716
ANKRD10,147.73359840368897,-1.539286962106841,0.5016978354464227,-3.0681554779624407,0.002153845246367127,0.04141832890874967
TUFT1,109.23998906372336,-5.011934940589715,1.6382620099544711,-3.059299983846296,0.002218548765694408,0.042435645539558996
NDUFB11,532.9410714150071,-1.1615409174512143,0.3798797560987709,-3.057654162411348,0.0022307686376807517,0.04244361915925916
DUSP2,383.58780298636816,-3.239491822636779,1.0618391683925483,-3.0508309723974882,0.002282090065339186,0.04291324071719382
B4GALNT3,180.31488146785122,-3.76378625774969,1.2335632823317695,-3.0511497153474876,0.002279668721668495,0.04291324071719382
CRISP3,378.67630737401197,-8.224969199267207,2.6970404269360486,-3.0496277019514753,0.002291252007147167,0.04291324071719382
ZC3H12A,167.4653512795892,-2.318175585017503,0.7622884572573685,-3.0410739700271052,0.00235735909455824,0.04347211950785349
PHPT1,395.3732283964739,-1.5100127179665443,0.4963933725462265,-3.041967926003937,0.002350369373745266,0.04347211950785349
ZNF622,105.84680087736133,-1.8577045055194306,0.6107380695979902,-3.0417368721459246,0.0023521741317109285,0.04347211950785349
RPLP0,2067.6034436602586,-1.2942590031284011,0.42594612023293743,-3.0385509848536922,0.002377188757718187,0.043511749680490326
CCL20,385.2466442406925,-8.247718417856529,2.715096495912537,-3.0377257052458795,0.002383708199960121,0.043511749680490326
IL6ST,1602.9473257546751,-3.556041034308966,1.1722370958195207,-3.0335510171028224,0.0024169384105997764,0.04386046479922572
VEGFA,259.8622358915742,-3.5280913792824777,1.1635142503358533,-3.032271739056122,0.002427205921870389,0.04386046479922572
MRPL54,220.7772209390919,-1.3657834422961417,0.451851432827013,-3.022638290092617,0.002505815604238805,0.045054564564213716
RPS16,2716.1144609312473,-1.324701671950883,0.43856271037737754,-3.020552456023893,0.002523139986856891,0.045140355187748164
COX7A2,1063.5319465885416,-1.2086320218258444,0.4022861446731469,-3.004408771790649,0.002660975465575519,0.04523476239584242
ARG2,371.19936225474856,-2.7184298310770494,0.9035876981549182,-3.0084847731193656,0.0026255395866936508,0.04523476239584242
ARHGAP29,166.625270693883,-3.336601553320212,1.1090741134079505,-3.00845679561264,0.0026257813396957656,0.04523476239584242
CD55,1408.8818488456495,-2.3278154907050626,0.7722922327971226,-3.0141640584343006,0.002576884186631604,0.04523476239584242
PLCG2,488.7160025598486,1.775911108336035,0.5908013991751239,3.0059358539359584,0.002647648450128193,0.04523476239584242
EIF4E,160.7602488063649,-1.4433438344593412,0.4798443441829928,-3.007941746019433,0.002630235508659399,0.04523476239584242
ATOX1,254.79556052695932,-0.9709321869289639,0.3230924426291967,-3.005121936706124,0.002654743984158836,0.04523476239584242
GABRP,640.4460349596485,-2.8201193829116176,0.9371568730484235,-3.0092287257502726,0.002619118568332003,0.04523476239584242
LBR,105.73920154138492,-2.0523751075348735,0.6832721007429614,-3.0037449287087923,0.002666787994415626,0.04523476239584242
GABARAPL1,299.77999673780164,-2.4248856265437557,0.8061808985929315,-3.007867875282126,0.0026308749117216245,0.04523476239584242
NCEH1,107.21010367938526,-2.979323988946933,0.9907980674618345,-3.0069941462231373,0.002638448436528498,0.04523476239584242
ZFAS1,441.40135102872335,-1.1449493343023014,0.3816394487386411,-3.000081197283144,0.0026990764428106648,0.04556750651806174
NOSIP,149.70275047364865,-1.4862260871539765,0.4970483789291801,-2.9901034791740773,0.002788829523264711,0.04686276152177524
SLC30A2,184.64211150963592,-5.681317155424839,1.9037063868905213,-2.9843452722268777,0.002841858912296524,0.047311688188047686
CEP89,125.05566182504118,1.2566540467286424,0.4209031678634891,2.985613182973741,0.0028301038447730814,0.047311688188047686
RNF181,216.58774794053406,-1.615920259359003,0.5418925797366574,-2.9819937009366115,0.0028637789107706572,0.047456907664199466
BAIAP2L1,104.42736074929483,0.9965575277069645,0.3347661214942792,2.9768768812646846,0.0029120092506325058,0.04803479479483711
SBDS,257.5888484712946,-1.524427305479122,0.5124172274070629,-2.974972783786056,0.0029301454324889642,0.048113255594658975
DEGS1,213.44267195712203,-2.2725692028173174,0.7644953828589827,-2.972639539454892,0.0029525096864287154,0.04826011287453481
OVOL1,123.53408048154705,-3.002283627814125,1.0109197108435013,-2.969853684333694,0.0029794161923998395,0.04847955035235214
RPL38,2380.492784739585,-1.0676400771815977,0.3601915581365097,-2.964089671354736,0.0030357980926464536,0.04917445919439931
PPP1R14B,306.0570669038409,-2.5725285676137455,0.8686393632315136,-2.9615611224932525,0.0030608373377408425,0.04935771778706757
RPL13,5590.49321596537,-1.2090800860592559,0.40932486939391133,-2.9538397895284123,0.0031384689091422547,0.05038363480926583
S100A16,200.00893166883625,-3.0018197105174287,1.0168510507828685,-2.9520741589501656,0.00315647113444105,0.05044742310866674
RPL14,2499.879308839772,-1.1322899688000632,0.3840365345376836,-2.948391277832857,0.0031943247724603102,0.050826512751182634
C2CD4A,614.9211676747639,-5.946366139650274,2.0179231433282796,-2.946775331513658,0.0032110641157633104,0.05086778220389808
