Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,ncRNA Processing (GO:0034470),6.831868794629362e-06,0.0009626323514497115,0,0,2.9196778700963084,34.726392549265405,POP7;POP1;POP4;RPL11;RPL7;RRP9;RPS15;EXOSC7;EMG1;RPS16;EXOSC4;RPS19;RPL14;RRP36;DCAF13;NOP14;NOP58;RPS7;WDR18;RPS6;WDR74;RPL35A;BYSL;RPS25;EBNA1BP2;RPS28;MRTO4;SBDS;RPL27;RPS24
GO_Biological_Process_2023,Cellular Response To Copper Ion (GO:0071280),1.036165561658974e-05,0.0014143659916644993,0,0,13.505189114391143,155.0044376260835,DAXX;MT2A;MT1M;HSF1;MT1F;MT1G;MT1X;MT1H;MT1E
GO_Biological_Process_2023,"Mitochondrial Electron Transport, Ubiquinol To Cytochrome C (GO:0006122)",1.930176225510484e-05,0.0025548514403120593,0,0,16.0,173.68502652267443,UQCC3;UQCRQ;UQCRC1;CYCS;UQCRFS1;UQCR11;UQCR10;UQCRH
GO_Biological_Process_2023,Positive Regulation Of Wound Healing (GO:0090303),2.6154723861811316e-05,0.003360112759658583,0,0,4.746336238375773,50.08087539983327,XBP1;ANXA1;DMTN;F12;CLDN1;THBS1;ADRA2A;CLDN4;OCLN;CLDN3;EMILIN2;ENPP4;HPSE;HRAS;FERMT2
GO_Biological_Process_2023,Negative Regulation Of Amyloid Fibril Formation (GO:1905907),3.3893737630425445e-05,0.004229938456277095,0,0,20.991935483870968,216.05488385706676,VBP1;PFDN2;PFDN4;CLU;CRYAB;LDLR;PFDN6
GO_Biological_Process_2023,Protein Targeting To Mitochondrion (GO:0006626),3.9589247784925495e-05,0.004803495397904293,0,0,3.4391681568315784,34.86268595511362,TIMM8B;MTCH1;FIS1;TIMM8A;MTCH2;TOMM40;MTX1;TIMM13;TIMM23;TOMM22;HSPD1;TIMM50;AIFM1;GRPEL1;TIMM17A;TIMM17B;TSPO;PMPCA;ROMO1;TOMM5
GO_Biological_Process_2023,"Maturation Of SSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)",4.687288019025021e-05,0.005533533531648998,0,0,5.20720887245841,51.9058293006208,NOP14;RPS8;MRPS11;NGDN;RPP40;KRI1;RPS14;RPS16;RPS19;DHX37;RRS1;RRP36;DCAF13
GO_Biological_Process_2023,Protein Targeting (GO:0006605),4.956263642242159e-05,0.005628133750083333,0,0,2.3855603424887954,23.64632610279909,TOMM40;ZFAND2A;RPL11;TIMM13;ZDHHC23;KATNB1;ZDHHC24;SRP14;ZDHHC2;TOMM22;SEC61A1;SEC61G;MICALL1;TIMM17A;TIMM17B;TSPO;AP1S3;AP1M2;PEX16;TIMM8B;FIS1;RAB3IP;VPS13A;ZDHHC12;TIMM23;VPS37B;ZDHHC14;YIF1B;SPCS3;SPCS2;SPCS1;CDC37;SRPRB;TOMM5
GO_Biological_Process_2023,Ribosomal Large Subunit Assembly (GO:0000027),5.1834494163857667e-05,0.005628133750083333,0,0,7.5040378403322565,74.04575360529192,MRPL20;RPL10;RPL11;RPLP0;PPAN;RRS1;RPL23A;BRIX1;RPF2;RPL6
GO_Biological_Process_2023,7-Methylguanosine Cap Hypermethylation (GO:0036261),5.2828178514976343e-05,0.005628133750083333,0,0,35.972362966374945,354.27258734096046,SNRPD2;SNRPD1;SNRPG;SNRPE;SNRPD3;SNRPF
GO_Biological_Process_2023,RNA Capping (GO:0036260),5.2828178514976343e-05,0.005628133750083333,0,0,35.972362966374945,354.27258734096046,SNRPD2;SNRPD1;SNRPG;SNRPE;SNRPD3;SNRPF
GO_Biological_Process_2023,protein-RNA Complex Assembly (GO:0022618),6.15439363976651e-05,0.006400569385357171,0,0,2.256046445766072,21.874083139135877,RPL10;MRPS11;RPLP0;RPL11;SRSF1;PPAN;RPF2;USP39;RPL6;RPS15;RPS14;MRPL20;RPS19;SNRPD2;SNRPD1;RRS1;BRIX1;SNRPD3;TXNL4A;MCTS1;RPS5;RPSA;RPL23A;MRPS7;LSM4;WDR77;BOP1;RPS28;EIF5;EIF6;EIF3J;SNRPG;GEMIN6;SNRPE;SNRPF;HNRNPC;SNRPB
