,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CAMKK2,18.284167147511845,1.2951949743362725,0.3456448450714055,3.747184408518237,0.00017883061762782998,0.00903752084526526
ADD1,34.473919112454965,0.97586419778266,0.26085813427830856,3.7409766825270405,0.0001833065286310011,0.009196100520298326
GCA,80.95366907883175,1.816166508700649,0.48588662927651194,3.737840062413184,0.00018560795153103125,0.009244082977338969
MEGF9,37.892358465659676,2.352992070865486,0.6326073200459388,3.7195144543926806,0.0001996061248658676,0.009527034001410473
EGR1,430.20615014042517,1.4359567682542156,0.3853896114617536,3.7259872231836773,0.00019455225919428443,0.009527034001410473
MRPL52,59.150100147881254,-0.8419189751819707,0.22615075320473862,-3.72282189314561,0.0001970084997971772,0.009527034001410473
VCAN,626.9754328828144,2.444328306161396,0.6561381879245024,3.7253254743384163,0.0001950633731869531,0.009527034001410473
SULT1A1,27.490769983927585,2.267656083210252,0.6090976549281105,3.722976217135321,0.0001968880745176757,0.009527034001410473
SLC26A2,31.490261956351116,-2.5547109311174125,0.6867289731908273,-3.720115257766346,0.00019913188153161275,0.009527034001410473
PPIH,13.898302176208839,-1.4834156886595666,0.3991842766596346,-3.7161175311631935,0.00020230750364741564,0.00955608100650244
YBX1,473.8605333441299,-0.6854709166467338,0.18450150351524397,-3.715259244974654,0.00020299546441864634,0.00955608100650244
WNK1,62.74123839422003,0.8433208116099189,0.22850768697829235,3.6905577346727605,0.00022376289272938268,0.010391367308980047
ALG5,16.32133624641091,-1.2113985507053635,0.3282003718676136,-3.6910334495111607,0.000223344760972892,0.010391367308980047
PPP1R14B,69.54187045666445,-1.4491022817357213,0.39359798833925397,-3.6816811179601268,0.00023170110045694984,0.010622028407078448
PBX2,21.811825239180255,1.109703830830129,0.30142303847049373,3.6815494809589944,0.0002318207858375916,0.010622028407078448
CMC2,22.714342854705464,-1.005485764921691,0.27361557606870746,-3.674811863302709,0.0002380247439593766,0.01083406665717083
ACAT1,17.244869801686807,-1.3159556662819794,0.3588531663704003,-3.6671145460193006,0.00024530292638218264,0.011019392241991773
TMSB10,3403.1390382530208,-0.7956855162633266,0.21690288897482998,-3.6683951976115,0.00024407770581548273,0.011019392241991773
MARCH1,74.43641604567769,1.4907531241418162,0.4067347625830107,3.6651726414399297,0.0002471717902512239,0.011031244898679623
FAM162A,25.817161120976202,-1.4602173124227453,0.39874067161861976,-3.6620726611490175,0.0002501828713655157,0.011093592741259288
MT2A,229.3983976239467,-2.1314340421897193,0.5827785023204788,-3.6573655920780883,0.000254820804219716,0.011226816585910949
ARHGAP24,9.359071598463531,2.0992597344186414,0.5748584290003523,3.6517856023597677,0.0002604232625673399,0.011400567411626287
PHF21A,25.369668232279047,1.715534482507786,0.4703799932877863,3.6471246800205503,0.0002651912629897749,0.011535819940055208
SNRPG,81.11059149331237,-0.8030162974290178,0.2209318488488234,-3.6346787555220077,0.0002783272240569866,0.01183270071142988
BIN2,46.05621199579312,1.38874582262312,0.3816495672305765,3.638798368619919,0.00027391314976849646,0.01183270071142988
PRKCB,46.529093406687,1.440270916532923,0.39600305637275046,3.6370196980934972,0.00027581084603946275,0.01183270071142988
HIGD1A,18.100876308766566,-1.199818232967859,0.33015133075851155,-3.634146287435271,0.00027890259206338436,0.01183270071142988
PFDN2,64.26896053639192,-1.21625494880122,0.33503945647638206,-3.6301842224572654,0.00028321900634468755,0.011942111844214955
SLC2A1,11.130851727052319,-1.7625717338592084,0.48623704133174506,-3.6249227928660788,0.00028904779091957903,0.012113569920672357
NDUFS6,82.90562352735475,-0.7415641815018265,0.20469715196298924,-3.622738149458507,0.00029150087321136415,0.01214233637322246
SRRM1,145.89850728049458,-0.62086303742636,0.17149697304523245,-3.620256535155328,0.0002943110708419971,0.01218554210781353
RSF1,42.67275028488634,0.8134941144145642,0.22485510785779517,3.6178591723566327,0.00029704994309252635,0.012225294963322956
ANKRD17,25.747801266655344,1.1081759004548097,0.3068140163900505,3.611881600109147,0.00030398335786722497,0.012436176301318078
HP,10.300687722729437,4.861979470398432,1.3489679888678952,3.604221531215717,0.0003130899288220242,0.012658041651728073
ACP5,28.243824855024446,-1.8006962146078906,0.49941253345684006,-3.6056288017919944,0.00031139799143532824,0.012658041651728073
COX17,89.33515386358518,-1.1112471440309468,0.3086846973855352,-3.599942444322215,0.00031828762447345775,0.012792928906468276
EIF1B,86.67035546752854,-0.7378747537450264,0.20508312239177898,-3.597930171627839,0.0003207597033461706,0.012817333959873433
SNRK,13.963824565075724,1.662104185542384,0.46243536524087725,3.5942410777268585,0.0003253384973933508,0.012874155067637446
