Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Toxoplasmosis,-0.4062895089233871,-1.428698006220409,0.017985611510791366,0.14891547000938635,0.982,12/95,5.96%,LDLR;TGFB1;LAMB3;MAP2K3;NFKB1;CYCS;PPIF;NFKBIB;GNAI3;IFNGR2;LAMA5;TLR4
prerank,Oocyte meiosis,0.39135365416668294,1.4270535989871715,0.029345372460496615,0.38079418309461877,0.948,26/94,16.64%,YWHAB;CUL1;MAD2L1;PLK1;IGF1;CCNB2;FBXO5;AR;PRKACB;ANAPC7;CDK1;CCNB1;SMC3;MAPK14;CCNE2;MAPK13;PPP2R5D;PGR;CAMK2G;ITPR2;PPP3CB;CAMK2D;BTRC;CDC27;ANAPC4;REC8
prerank,Cocaine addiction,-0.5110177040663249,-1.4179698493085122,0.07392996108949416,0.15801050690778673,0.985,8/28,12.05%,SLC18A2;NFKB1;MAOA;FOSB;GNAI3;CREB3;MAOB;GNAS
prerank,Herpes simplex virus 1 infection,0.3191756375315664,1.4090147257906471,0.0,0.39474096593224056,0.968,130/386,28.11%,ZNF675;ZNF107;ZNF813;SOCS3;ZNF37A;POU2F2;ZNF737;AKT3;OAS2;PIK3CA;ZNF714;ZNF347;IL1B;ZNF430;ZNF624;ZNF398;ZNF468;MAVS;SYK;ZNF519;ZNF561;ZNF354A;ZNF275;ZNF74;ZNF766;ZNF212;POU2F1;TBK1;ZNF793;ZNF41;ZNF441;ZNF546;ZNF175;ZNF559;ZNF557;HLA-DPA1;ZNF273;HLA-DRB5;ZNF649;RNASEL;ZNF585B;SRSF8;ZNF563;HLA-DPB1;ZNF93;ZNF101;ZNF573;HLA-E;ZNF680;ZNF33B;ZFP90;ZNF33A;ZNF700;ZNF611;ZNF891;IKBKG;ZNF765;ZNF268;ZNF91;ZNF83;ZNF564;ZNF623;ZNF558;STAT1;ZNF773;ZNF160;ZNF333;AKT2;ZNF671;ZNF181;ZNF480;ZNF823;TRAF6;ZNF544;ZNF792;ZNF761;ZNF383;APAF1;ZNF688;ZNF254;ZNF354B;ZNF208;CFP;ZNF302;ZNF77;ZNF100;ZNF621;ZNF583;ZNF124;CCL2;ZNF620;ZNF684;ZNF85;IRF3;ZNF540;HLA-G;ZNF337;ZNF708;ZNF30;PIK3CD;ZNF225;ZNF234;ZNF548;ZNF251;ZNF14;BCL2;ZNF224;ZFP14;CASP3;B2M;TP53;ZNF808;EIF2AK1;ZNF431;ZNF429;TAB1;ZNF566;ZNF419;ZNF514;TSC1;IFNAR2;IRAK4;ZNF324;ZNF257;HCFC2;ZIK1;TRADD;ZNF227;ZNF780A;ZNF283
prerank,Glycosphingolipid biosynthesis,-0.5176605309708175,-1.4072546281827103,0.075,0.16727852962719197,0.987,5/27,8.57%,GLA;GCNT2;B3GNT5;B3GALT5;B4GALT1
prerank,DNA replication,0.4637081267627919,1.4058524703648434,0.056155507559395246,0.3663345461383509,0.971,12/35,26.73%,RNASEH2B;MCM3;POLD3;PRIM2;RPA2;RFC4;RFC5;RPA1;MCM6;PRIM1;DNA2;PCNA
prerank,Arrhythmogenic right ventricular cardiomyopathy,-0.4724659974768442,-1.404731403260631,0.04397705544933078,0.16711068778669114,0.987,13/41,15.34%,JUP;DSP;LMNA;ITGA2;ATP2A2;ITGA5;CACNB1;CTNNB1;DSG2;EMD;GJA1;ITGA1;ITGA3
prerank,Viral protein interaction with cytokine and cytokine receptor,-0.44073309328227905,-1.3971259597957268,0.06203007518796992,0.17379644486422938,0.989,16/54,12.40%,CXCL8;CXCL14;CCL20;IL2;XCL1;IL6;CXCL2;TNFSF14;XCL2;CXCL1;LTA;CCL5;CXCL3;CCL3;CSF1;CCR9
prerank,Chagas disease,-0.40243960371167486,-1.3947637263726569,0.036101083032490974,0.1735576154033962,0.99,34/84,21.40%,TGFB1;CXCL8;C3;NFKB1;PPP2CA;SERPINE1;IL2;IL6;GNAI3;IFNGR2;TLR4;TGFB3;CCL5;FASLG;PPP2R2A;CCL3;MAPK12;GNAS;PLCB4;MAPK11;IFNG;ACE;FOS;NFKBIA;JUN;PLCB1;PPP2CB;TICAM1;IRAK1;RELA;TNF;MAPK8;TLR6;PIK3R3
prerank,p53 signaling pathway,-0.42261452816113887,-1.3898610275059142,0.043936731107205626,0.17685082073736633,0.993,10/67,5.96%,SFN;PERP;CYCS;GADD45A;GADD45B;SERPINE1;BBC3;GADD45G;SIAH1;CDKN1A
prerank,Pathways in cancer,-0.3357434825125963,-1.38774661218233,0.005979073243647235,0.1759997257812528,0.993,75/379,12.42%,CDH1;MET;JUP;PAX8;TGFB1;CXCL8;LAMB3;NFKB1;GSTO2;ITGA2;CYCS;HSP90AB1;TRAF4;EDNRB;PTGS2;DAPK1;RASGRP3;GADD45A;EDN1;GADD45B;SKP1;IL2;BBC3;IL23R;NFKB2;SLC2A1;HIF1A;IL6;GNG12;GNAI3;IFNGR2;HMOX1;DLL4;MGST1;GADD45G;CDC42;RXRA;RALBP1;TPM3;ZBTB17;LAMA5;CDKN1A;GSTO1;RARA;PPARG;RALGDS;GNG2;FGF7;VEGFA;TGFB3;GNA12;HRAS;RAC1;IL23A;CKS2;EML4;FRAT2;FASLG;PTCH2;HSP90B1;HSP90AA1;JAG1;MGST3;MGST2;CTNNB1;BIRC2;RASSF1;AXIN1;NQO1;TFG;KIT;GNAS;DLL1;RALA;PLCB4
prerank,Arginine and proline metabolism,-0.49357493236066935,-1.3795628446410728,0.0936936936936937,0.18381173173886398,0.994,15/29,18.02%,MAOA;ARG2;ODC1;SAT1;GOT1;AMD1;OAT;SRM;MAOB;SMS;SAT2;ALDH2;P4HA1;LAP3;SMOX
prerank,Inflammatory mediator regulation of TRP channels,0.40268991730593506,1.3794238657541218,0.06570841889117043,0.41135174099727334,0.988,16/58,14.19%,PRKCB;GNAQ;PIK3CA;IL1B;IGF1;PRKCQ;PRKACB;MAP2K6;MAPK14;MAPK13;MAPK10;PLCG2;CAMK2G;ITPR2;IL1RAP;CAMK2D
prerank,T cell receptor signaling pathway,0.37438771696330675,1.3721774283372754,0.025404157043879907,0.40219050075821317,0.99,28/96,14.68%,GRAP2;CD4;RASGRP1;CD28;PAK3;AKT3;PIK3CA;LCP2;ITK;PRKCQ;CTLA4;NFATC2;NFATC3;MAPK14;CD8A;MAPK13;MAPK10;PTPRC;KRAS;IKBKG;CD8B;FYN;CD3G;MALT1;PPP3CB;AKT2;NCK2;PDCD1
prerank,Transcriptional misregulation in cancer,-0.377977396719236,-1.368246766849931,0.03767123287671233,0.19495870482155936,0.996,23/127,8.71%,MET;JUP;PAX8;CXCL8;NFKB1;PER2;JMJD1C;NUPR1;SPINT1;GADD45A;GADD45B;IL6;CSF2;GADD45G;RXRA;ZBTB17;CDKN1A;RARA;PPARG;DUSP6;CEBPB;BCL2A1;FUS
prerank,"Growth hormone synthesis, secretion and action",0.37442410066910603,1.361331166950659,0.03225806451612903,0.40379630085650703,0.993,25/90,17.57%,PRKCB;GNAQ;SOCS3;AKT3;CREB1;PIK3CA;IGF1;CACNA1D;PRKACB;MAP3K1;MAP2K6;MAPK14;MAPK13;MAPK10;KRAS;PLCG2;STAT1;ITPR2;AKT2;ATF2;JUNB;GNAI2;PLCG1;CREB3L2;CREB3L1
prerank,Inflammatory bowel disease,-0.43905466339189675,-1.3567644179425842,0.07442748091603053,0.20749944241984225,0.998,11/49,9.29%,TGFB1;NFKB1;IL2;IL23R;IL6;IFNGR2;NFATC1;TLR4;TGFB3;IL23A;RORC
prerank,Lysosome,-0.3841033470731914,-1.3567552970886503,0.05901639344262295,0.20408026671381305,0.998,10/112,5.55%,NEU1;GLA;AP1M2;CTSA;ATP6V0B;LGMN;ATP6V0D1;ABCA2;GGA2;CD68
prerank,Hepatitis C,-0.375577062598374,-1.3539587735222673,0.04060913705583756,0.20439281161225303,0.998,19/117,11.19%,LDLR;CLDN4;CLDN3;CLDN10;NFKB1;CLDN7;CYCS;PPP2CA;OCLN;RXRA;CDKN1A;HRAS;YWHAQ;YWHAE;FASLG;PPP2R2A;CTNNB1;EIF2AK3;YWHAH
prerank,Cysteine and methionine metabolism,-0.47623438703644944,-1.352618881650225,0.10223048327137546,0.20276311469199101,0.998,11/32,12.84%,TST;LDHA;IL4I1;GOT1;CTH;AMD1;MPST;SRM;MDH2;SMS;PSAT1
prerank,Circadian rhythm,-0.4852190500542107,-1.3492046106087652,0.09611451942740286,0.2043729471178768,0.998,9/26,12.27%,PER2;SKP1;PER1;CRY1;CSNK1D;NR1D1;RORC;BHLHE40;PRKAB1
prerank,Graft-versus-host disease,0.4466952631203896,1.347823333783376,0.09009009009009009,0.4117173869892709,0.996,11/32,15.12%,CD28;IL1B;KIR2DL1;KIR3DL1;HLA-DPA1;HLA-DRB5;HLA-DPB1;HLA-E;KIR2DL3;KIR3DL2;PRF1
prerank,Olfactory transduction,0.5385608818399465,1.3399051076471205,0.12552301255230125,0.4078748393769392,0.997,4/16,14.19%,PRKACB;PRKG1;CAMK2G;CAMK2D
prerank,Phosphatidylinositol signaling system,0.37559476053662816,1.3381020460168354,0.06466512702078522,0.3878920170569246,0.997,18/75,16.67%,INPP4B;PTEN;PRKCB;DGKA;PIK3CA;PIP5K1B;DGKH;PIKFYVE;DGKQ;PIP4K2B;MTM1;PLCG2;MTMR3;ITPR2;SACM1L;DGKE;INPP5F;PLCG1
prerank,Phagosome,-0.38101727724903106,-1.3330886219988836,0.05714285714285714,0.22384283522339807,0.999,26/104,15.83%,C3;ITGA2;ATP6V0B;TUBB2A;ATP6V0D1;SEC61B;STX18;TLR4;SEC61G;ATP6V1D;ITGA5;CYBA;THBS2;TUBB4B;RAC1;SEC61A1;HGS;TUBA4A;ATP6V1C2;ITGAM;ATP6V1H;TUBA1A;HLA-DQB1;CANX;TFRC;ATP6V0A1
prerank,Drug metabolism,-0.43299178140160044,-1.3300989787072275,0.07763401109057301,0.2249884886411545,0.999,11/48,10.26%,UGT2B7;GSTO2;MAOA;TPMT;TYMP;MGST1;GSTO1;ITPA;MGST3;MGST2;MAOB
prerank,Pancreatic secretion,-0.42542309031038256,-1.327227045163891,0.0920353982300885,0.22567235255084114,0.999,12/46,12.42%,PLA2G2A;ATP1B1;ATP1B3;FXYD2;ATP2A2;SLC9A1;ATP1A1;CA2;RAC1;ITPR3;GNAS;PLCB4
prerank,Gastric cancer,-0.37603444421846727,-1.323685267373082,0.059233449477351915,0.2273875489071451,0.999,16/94,11.40%,CDH1;MET;JUP;TGFB1;GADD45A;GADD45B;GADD45G;RXRA;CDKN1A;FGF7;TGFB3;HRAS;FRAT2;CTNNB1;CSNK1A1;AXIN1
