,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RPS10,191.30177821338077,-1.121664810215512,0.5526387181113727,-2.0296529603440927,0.04239182753186656,0.9876198347213037
RGS5,56.82487914311073,-1.278530917829244,0.6085990961013005,-2.100776892406745,0.03566055580703697,0.9876198347213037
RPL22L1,56.9050039101277,-1.184641737880411,0.5916904634393438,-2.002130862468857,0.04527065902581315,0.9876198347213037
PSME4,25.81500004209829,-1.3996816157904608,0.6948686878785885,-2.0143109629297635,0.04397689568679119,0.9876198347213037
QPRT,39.495394470580074,1.33854975650517,0.652577417367391,2.0511738850926053,0.04025001611387131,0.9876198347213037
RAN,80.36834021198013,-1.1514680191683306,0.5468759200815582,-2.1055379783344765,0.03524450501921203,0.9876198347213037
POMP,78.64391958013837,-1.0904536866360144,0.5319471516807198,-2.049928612627512,0.04037139758917341,0.9876198347213037
WDR6,20.244221640519072,1.5926626362930998,0.7982431140108627,1.9952099909645153,0.04601998182732776,0.9876198347213037
ZEB2,219.43388648728364,1.0181764032832146,0.4889305963116888,2.082455896530019,0.037300847345034346,0.9876198347213037
LIMA1,195.56499742234476,-0.9554284144623174,0.4737777379819199,-2.01661736689447,0.04373545923681712,0.9876198347213037
KPNA2,19.792842415684373,-1.572154249224791,0.7710267213164134,-2.0390399006412796,0.04144604548992723,0.9876198347213037
ANKRD10,43.99063980484431,-1.24619386241138,0.6008020362032549,-2.0742171086613714,0.03805915200830665,0.9876198347213037
MIR99AHG,55.50723676460617,1.245445731399429,0.5964536977204655,2.0880845171373563,0.036790211434124184,0.9876198347213037
GADD45A,77.61978498124662,-1.0810033660482319,0.5283947389098518,-2.0458253772141726,0.040773554308377216,0.9876198347213037
HEYL,24.767172306907817,1.4919084370620401,0.7467057833523455,1.997986985401529,0.045718071111862046,0.9876198347213037
DSEL,98.51940070514084,-1.3417297309202145,0.6396043851962414,-2.0977494244485975,0.035927286347232266,0.9876198347213037
F10,48.506569637910395,1.3614074683272257,0.660278987524471,2.0618670199265883,0.039220398198062965,0.9876198347213037
ARF6,31.984649088300067,-1.3004665619316695,0.6284902778742782,-2.0691912153839427,0.038528146736749605,0.9876198347213037
CARMN,65.76021936217998,1.595605339310699,0.7588831707377482,2.102570462538432,0.03550333419030855,0.9876198347213037
BNC2,44.706467808217944,1.2814743678612697,0.6323478640100642,2.0265338760452813,0.04271010488954734,0.9876198347213037
CACNA1D,33.30890672445302,1.3648565751231865,0.6686661443794985,2.0411629728759952,0.04123463075111306,0.9876198347213037
C7,191.526494591181,3.457822541650534,1.7321739595047148,1.9962328394771842,0.04590858448531812,0.9876198347213037
CAT,29.523057607805825,1.4414473675292372,0.6970306621863667,2.067982724042395,0.03864164764700376,0.9876198347213037
ATP2B4,62.46891366828378,1.1363976449472561,0.567951572705554,2.0008706720078133,0.04540632887212872,0.9876198347213037
ARPC4,34.141190655120425,-1.263860404022644,0.6223149881128988,-2.0309014376387764,0.0422649939280495,0.9876198347213037
ARPC1B,19.571855278602413,-1.4960740760773708,0.7518300137873182,-1.989910017745831,0.04660084863551516,0.9944985574730052
RAF1,25.15747194695203,0.6170973027157737,0.7228010301365911,0.8537581948370465,0.39323898220014264,0.9989582699096852
RASL12,22.709433867772244,0.22825268449281075,0.7020529472338621,0.3251217524150313,0.7450889264598763,0.9989582699096852
RASSF2,37.63943414466273,0.6422798447288192,0.6516756151629864,0.9855821359345824,0.3243382077600939,0.9989582699096852
RASSF8,29.108987363679134,0.4894305509318215,0.6676228374115777,0.7330943812967504,0.4635008668276228,0.9989582699096852
RB1,20.496699728068958,-0.20642416356806143,0.7257146897415515,-0.2844425867162413,0.7760712266763417,0.9989582699096852
RB1CC1,83.37580236902018,0.01813581267178109,0.5479281985420196,0.033098885437980036,0.9735957315559849,0.9989582699096852
RBBP4,48.386262287203195,0.2859017772834623,0.5940556055480382,0.481271070609135,0.6303238550391959,0.9989582699096852
RBBP6,76.87402624091823,-0.3892439269074177,0.5336513263393783,-0.7293974692754273,0.4657585653988714,0.9989582699096852
RBBP7,47.44793935986998,0.5397567214458793,0.6177452805645607,0.8737528855786526,0.38225284332235243,0.9989582699096852
RBCK1,26.955096892059316,0.2010523150771239,0.6807769402940046,0.29532773978844845,0.7677435277505561,0.9989582699096852
RBFOX2,75.62196340196728,0.6384788835137898,0.555563766859631,1.149245004084487,0.25045496836298053,0.9989582699096852
RBL2,21.22637253678564,0.9736119475140343,0.7826801199297801,1.2439461827667018,0.2135193705716829,0.9989582699096852
