source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Basalis_fibroblast,Decidualized_stromal,TIMP3,CD44,1.3951766,0.0,1.8499128,0.6896242378076258,0.7607823679343725,0.016281456,0.90381986,0.07556792805553825,0.007866178637145484
Basalis_fibroblast,Pericyte,PTN,NCL,1.3948209,0.0,1.8285799,0.6596485301411826,1.1248494498401913,0.013823073,0.90331453,0.07556792805553825,0.007875368998275185
Basalis_fibroblast,Pericyte,LAMA2,RPSA,1.3939826,0.0,1.7824389,0.8359211699026583,0.9029858452718067,0.026779654,0.9021927,0.07556792805553825,0.007902970629277618
Basalis_fibroblast,Erythrocytes,SERPINF1,PLXDC2,1.5967648,0.0,1.3997185,1.8281612701359333,2.060180940541471,0.07110066,0.89099777,0.00025935826517956635,0.00791218102920145
SOX9+LGR5+_stem,NKT_cells,MIF,CD44_CD74,1.3922971,0.0,1.6103429,0.1258371078019504,-0.2780953018432759,0.004986534,0.89762056,1.0,0.007990686342556619
SOX9+LGR5+_stem,NKT_cells,MIF,CD74_CXCR4,1.3922971,0.0,1.6103429,0.1258371078019504,-0.2780953018432759,0.004986534,0.89762056,1.0,0.007990686342556619
SOX9+LGR5+_stem,Secretory_glandular,WNT2B,FZD3_LRP5,0.06113898,0.0,0.0036918414,0.11084489232374105,0.03378224124600074,0.013441404,0.29567543,0.5067182152284787,0.00800027757839832
SOX9+LGR5+_stem,Secretory_glandular,WNT2B,FZD1_LRP5,0.06113898,0.0,0.0036918414,0.11084489232374105,0.03378224124600074,0.013441404,0.29567543,0.5067182152284787,0.00800027757839832
SOX9+LGR5+_stem,Secretory_glandular,WNT2B,FZD6_LRP5,0.06113898,0.0,0.0036918414,0.11084489232374105,0.03378224124600074,0.013441404,0.29567543,0.5067182152284787,0.00800027757839832
SOX9+LGR5+_stem,Secretory_glandular,WNT2B,FZD5_LRP5,0.06113898,0.0,0.0036918414,0.11084489232374105,0.03378224124600074,0.013441404,0.29567543,0.5067182152284787,0.00800027757839832
Basalis_fibroblast,SOX9+LGR5+_stem,TIMP2,ITGB1,1.3917353,0.0,1.9369205,0.8659369594957163,0.7605645719422636,0.019738853,0.9057991,0.07556792805553825,0.008032401917184484
Basalis_fibroblast,Lymphatic_endothelium,SPON2,ITGB1,1.3909171,0.0,1.8904691,1.0894199281390604,1.1594012574885406,0.029190572,0.90475833,0.025733889498582088,0.008088188053375002
SOX9+LGR5+_stem,Glandular_epithelium,MDK,SDC4,1.4488559,0.0,1.3899956,1.0139858454780057,1.2363293211128674,0.02624085,0.8906588,0.043259496559197905,0.008088188053375002
CD133+_progenitor,NKT_cells,HLA-B,KLRD1,1.390461,0.0,1.8107693,0.8971699502175452,0.9726105934932068,0.052986164,0.9028863,0.005335122074156548,0.008106825095692832
Pericyte,CD133+_progenitor,PTN,NCL,1.3896029,0.0,1.9085364,0.6453634942264808,0.7702181172524754,0.014427501,0.90516734,0.07556792805553825,0.008125483130732346
Basalis_fibroblast,Basalis_fibroblast,SPON2,ITGB1,1.3889275,0.0,1.8857708,1.0872529271125164,1.081831786523282,0.029118024,0.90465105,0.04268641549476325,0.008162863161761326
CD133+_progenitor,Macrophages,HLA-A,APLP2,1.3885337,1.0,1.9150493,-0.010762436426751482,-0.0586075128877257,0.005987071,0.9053135,1.0,0.008172220545972875
Basalis_fibroblast,Erythrocytes,COL6A3,CD44,1.3874424,0.0,1.854375,1.0882002808079343,1.0630500125326348,0.026790736,0.9039245,0.047512186740120074,0.008247273438428931
Basalis_fibroblast,Pericyte,COL6A2,CD44,1.5171969,0.0,1.3811877,0.8997060231786747,1.1084909235977558,0.01225221,0.89034885,0.0920396199881806,0.008275504951522206
Basalis_fibroblast,B_cells,LGALS1,ITGB1,1.8203633,0.0,1.3796678,0.23987233394917817,0.09601801742980076,0.003852078,0.89029515,1.0,0.008332109582579468
CD133+_progenitor,Smooth_muscle,LGALS1,ITGB1,1.3844535,0.0,1.6622845,0.1817172028106645,-0.29026773737957756,0.004641153,0.89907,1.0,0.008388902984694161
Basalis_fibroblast,Lymphatic_endothelium,CD99,CD81,1.3819673,0.0,1.8732768,0.28707624746646904,0.24422660015437336,0.0067584063,0.904364,0.5390377085744623,0.008512602069865073
Pericyte,SOX9+LGR5+_stem,COL1A1,ITGA2_ITGB1,1.5224893,0.0,1.3662809,1.2805997983365671,1.231425954188904,0.069561176,0.8898181,0.0012541521750214265,0.008608356645594183
Basalis_fibroblast,Basalis_fibroblast,SERPING1,LRP1,1.3808491,0.0,1.8303901,1.68958984888271,1.6375850226575341,0.07372734,0.90335774,0.0008984914963678992,0.008608356645594183
Secretory_glandular,Basalis_fibroblast,CD99,CD81,1.379878,0.0,1.6035146,0.1879124311446616,0.21454692552276144,0.0057851584,0.8974251,0.758292719963271,0.008646807178515757
Lymphatic_endothelium,Basalis_fibroblast,HSPG2,ITGB1,1.3791451,0.0,1.8545233,1.0408540894012002,1.1702714693411644,0.031616107,0.903928,0.03621456053723581,0.00865643188811743
Basalis_fibroblast,Basalis_fibroblast,COL6A3,CD44,1.3789654,0.0,1.8263469,1.0790684152078065,1.1228637010136564,0.026385807,0.9032611,0.033017966446066055,0.008685339472515234
Lymphatic_endothelium,CD133+_progenitor,VWF,ITGB1,1.3784835,0.0,1.7894077,1.3019009688873227,1.363743330220375,0.054241735,0.90236473,0.004746399703956419,0.008704636016661733
Basalis_fibroblast,Macrophages,SERPINF1,PLXDC2,1.5893636,0.0,1.3602089,1.8125460671653955,2.1012579936686464,0.06909372,0.8895995,0.00022980244525189667,0.008704636016661733
Basalis_fibroblast,Decidualized_stromal,DCN,EGFR,2.134742,0.0,1.3591601,1.7539593102809214,2.45882695980162,0.052061956,0.88956165,5.7569656730532136e-05,0.008752973083766658
Basalis_fibroblast,Glandular_epithelium,HLA-A,APLP2,1.3766359,1.0,1.7757572,-0.04623685342960843,-0.18878271098757227,0.005551598,0.9020269,1.0,0.008762655384158791
Decidualized_stromal,SOX9+LGR5+_stem,COL1A2,ITGAV_ITGB8,1.4125466,0.0,1.3584304,0.9218479175709617,0.9355918354284312,0.027537813,0.88953525,0.07400490478911848,0.008772344967685496
Basalis_fibroblast,Glandular_epithelium,TIMP2,ITGB1,1.3761978,0.0,1.893592,0.8490180693011747,0.7888331502134049,0.019297298,0.90482944,0.07556792805553825,0.00878203773707442
SOX9+LGR5+_stem,Smooth_muscle,LGALS3BP,ITGB1,1.3758194,0.0,1.6296676,0.7737321641313935,0.9103421332023589,0.017100729,0.8981674,0.07556792805553825,0.008791735740113087
SOX9+LGR5+_stem,Basalis_fibroblast,MIF,EGFR,1.3753027,0.0,1.5435497,1.0517750026975003,1.0044294161806384,0.031220047,0.8956576,0.048086906863946975,0.008811149499870373
Basalis_fibroblast,SOX9+LGR5+_stem,COL6A2,ITGA2_ITGB1,1.5118346,0.0,1.3546258,1.671322330187908,1.7907104454690934,0.100764744,0.8893974,0.00013037074232465762,0.008820863203783856
SOX9+LGR5+_stem,Lymphatic_endothelium,CXCL2,ACKR1,1.3736591,0.0,1.8748832,1.3409906301436965,2.3807325560177386,0.1104882,0.90440106,7.430917170457475e-05,0.008859772405143991
SOX9+LGR5+_stem,Glandular_epithelium,SLIT2,PLXNA1,0.06262723,0.0,0.0037613683,0.09971531424318732,0.017274003748406833,0.008704608,0.29762185,0.5545634107240134,0.008870735039870327
Macrophages,Basalis_fibroblast,NAMPT,INSR,1.6257164,0.0,1.3517318,1.1733398906192891,1.9583389833109452,0.032853592,0.8892921,0.0129970693973641,0.008889009765041972
Glandular_epithelium,Basalis_fibroblast,MIF,EGFR,1.3724917,0.0,1.539134,1.048914949634272,1.1009507095823143,0.031130733,0.8955236,0.03762709408210657,0.00891829421493812
Basalis_fibroblast,Smooth_muscle,FBN1,ITGB1,1.370412,0.0,1.6092397,1.2249041631386484,1.3588563075229898,0.041289728,0.897589,0.008516729878711143,0.008977004363462823
Erythrocytes,CD133+_progenitor,VIM,CD44,1.6119223,1.0,1.3450693,-0.16726000814911318,-0.47026729949967006,0.0027728423,0.8890487,1.0,0.009026074019036132
CD133+_progenitor,Glandular_epithelium,DKK1,KREMEN1,0.063339196,1.0,0.0037777864,-0.029438180662696753,-0.0952549771003113,0.0038902375,0.2980773,1.0,0.009028982082287081
Basalis_fibroblast,Decidualized_stromal,COL6A3,CD44,1.3687761,0.0,1.792657,1.0680904090749779,1.0799033552361168,0.025899079,0.9024446,0.0430230884832687,0.009055576071908041
Decidualized_stromal,Basalis_fibroblast,COL1A1,ITGA11_ITGB1,1.815198,0.0,1.3423955,1.987521765405662,1.9404730867670177,0.17381968,0.8889505,3.1878485397413425e-06,0.009065422628347966
SOX9+LGR5+_stem,Lymphatic_endothelium,MMP7,CD151,1.3685019,0.0,1.744333,1.476710726140537,2.180981864436193,0.08052604,0.9012351,0.0005430667056291271,0.009075272331557556
SOX9+LGR5+_stem,Lymphatic_endothelium,FBLN1,ITGB1,1.3678973,0.0,1.8167548,0.4883881749162352,0.5017496909053065,0.011086151,0.9030309,0.1393749859882484,0.009104854893564942
Pericyte,Basalis_fibroblast,GSTP1,EGFR,1.3674284,0.0,1.5311799,0.9093666187981208,0.9254064449790154,0.025371874,0.895281,0.07556792805553825,0.00912460343765563
SOX9+LGR5+_stem,Glandular_epithelium,HLA-A,APLP2,1.3672885,1.0,1.7564802,-0.055893721674530245,-0.20749227792547253,0.005491332,0.9015435,1.0,0.009144370802087954
B_cells,SOX9+LGR5+_stem,CD99,CD81,1.3669089,0.0,1.8529227,0.2289150473290595,0.231341141567029,0.006684973,0.9038905,0.5535393751539485,0.00916416116531746
SOX9+LGR5+_stem,CD133+_progenitor,TNFSF9,PVR,0.064560734,0.0,0.0038278664,0.0799707033615253,0.011388012351531356,0.008852428,0.29945678,0.6541519325858522,0.009187222497586911
SOX9+LGR5+_stem,Basalis_fibroblast,FBLN1,ITGB1,1.3659077,0.0,1.8122398,0.48622117388969105,0.42418021994004795,0.011058599,0.90292186,0.14051515500217251,0.009233588927642481
Basalis_fibroblast,Secretory_glandular,LAMA2,RPSA,1.3658239,0.0,1.7265129,0.8070207145033859,0.6146352686249374,0.025939414,0.90077716,0.07556792805553825,0.009243527481263163
Basalis_fibroblast,SOX9+LGR5+_stem,COL1A1,ITGAV_ITGB8,1.3931739,0.0,1.3346208,0.9407093916387489,1.2116704558731213,0.028887885,0.8886635,0.06337640093045473,0.009243527481263163
Basalis_fibroblast,Pericyte,COL1A2,CD44,1.4754376,0.0,1.3346121,0.4325435012586922,0.7970552637846694,0.0075890725,0.8886632,0.40643000034139465,0.009253473362557685
Basalis_fibroblast,NKT_cells,CD99,CD81,1.3647676,0.0,1.8191607,0.27012826952266855,0.1893177534962569,0.006563166,0.90308875,0.5771238019168641,0.009293302826791021
CD133+_progenitor,CD133+_progenitor,HLA-A,APLP2,1.3646495,1.0,1.84328,-0.03998478683499038,-0.09440458352407521,0.0057626967,0.90366364,1.0,0.009323230305052367
CD133+_progenitor,Glandular_epithelium,EFNA4,EPHA7,0.06338367,0.0,0.0038368613,0.2751106747354547,0.08175733711830702,0.031187767,0.29970306,0.31773124941172626,0.009345458377100609
CD133+_progenitor,B_cells,MIF,CD74_CXCR4,1.3646158,0.0,1.5917033,0.6185632063509985,0.9488509050134407,0.01940144,0.89708436,0.07556792805553825,0.009353204795351056
Basalis_fibroblast,Macrophages,FN1,CD44,1.3639542,0.0,1.5837455,0.8925112770602324,1.0692791251245057,0.026016492,0.89685273,0.07556792805553825,0.009373212493036975
Pericyte,CD133+_progenitor,HLA-A,APLP2,1.3624884,0.998,1.837977,-0.04221642579574733,0.09686633289365787,0.005746118,0.9035381,1.0,0.009433365150246863
CD133+_progenitor,Lymphatic_endothelium,CALM1,INSR,1.3621657,0.0,1.5386395,0.7974611612044455,1.1076833550070144,0.022459017,0.8955086,0.07556792805553825,0.009453458517691016
Basalis_fibroblast,Lymphatic_endothelium,COL6A1,ITGA6,1.3609337,0.0,1.5961466,1.3254702079683665,1.4844865950134314,0.051493872,0.897213,0.004382082849532134,0.009503780110478767
Basalis_fibroblast,Smooth_muscle,NID1,ITGB1,1.3597145,0.0,1.5688276,0.926935911733572,1.1650408130554508,0.026139988,0.89641416,0.07556792805553825,0.009554234332710325
SOX9+LGR5+_stem,CD133+_progenitor,WNT2B,FZD1_LRP6,0.06251866,0.0,0.0038418046,0.12738091392941853,0.04129666828591197,0.015012934,0.2998382,0.4426081690316828,0.009582801731422574
SOX9+LGR5+_stem,CD133+_progenitor,WNT2B,FZD1_LRP5,0.06251866,0.0,0.0038418046,0.12738091392941853,0.04129666828591197,0.015012934,0.2998382,0.4426081690316828,0.009582801731422574
Basalis_fibroblast,Basalis_fibroblast,MDK,LRP1,1.3589795,0.0,1.782079,1.3119070310146501,1.1945687389313209,0.041251987,0.90218383,0.016219440754151167,0.009594690372407119
Secretory_glandular,SOX9+LGR5+_stem,MIF,CD44_CD74,1.3581629,0.0,1.371775,0.1381505788607498,-0.07221896198514466,0.0051682247,0.89001465,0.949233236460677,0.009645379436657017
SOX9+LGR5+_stem,Macrophages,LAMC2,CD44,1.3578024,0.0,1.5604929,1.3140953881361874,1.4048259315521618,0.06491404,0.89616656,0.0018712725433536344,0.00965553204354174
Basalis_fibroblast,Lymphatic_endothelium,CXCL12,ITGB1,1.3555068,0.0,1.7770776,1.4218998844279038,1.257336016652786,0.05261146,0.90205973,0.005541458897630072,0.00979822481626012
Basalis_fibroblast,NKT_cells,COL1A1,ITGA1_ITGB1,1.3877211,0.0,1.3109354,0.9714643607770204,1.420090933708213,0.037517913,0.8877746,0.02370654262320038,0.009818693865796254
Smooth_muscle,Basalis_fibroblast,COL1A1,CD44,1.3554466,0.0,1.7743824,0.4365643471316152,0.7603870061222482,0.010773248,0.9019927,0.15323094373646104,0.009818693865796254
SOX9+LGR5+_stem,CD133+_progenitor,APOC1,VLDLR,0.062013894,1.0,0.0038447767,-0.04934698453933076,-0.1972311387768702,0.0028158228,0.29991937,1.0,0.009820132528101539
SOX9+LGR5+_stem,Smooth_muscle,MMP7,CD151,1.3553704,0.0,1.698979,1.4577671229803444,2.25613102924468,0.0784323,0.9000564,0.0006417490575026132,0.00984943546251947
Basalis_fibroblast,Smooth_muscle,TGM2,ITGB1,1.3549358,0.0,1.5507746,0.8030473711844599,1.1214705020420468,0.02159731,0.8958756,0.07556792805553825,0.009880223979144715
Basalis_fibroblast,SOX9+LGR5+_stem,COL1A2,ITGA2_ITGB1,1.4700754,0.0,1.3089461,1.2041598082679255,1.4792747856560071,0.06241412,0.8876989,0.002286716403851719,0.009890496519481037
Decidualized_stromal,Basalis_fibroblast,PTN,SDC2,1.354051,0.0,1.7452104,1.5635011258712037,1.7308961280701674,0.06500639,0.90125746,0.0012282186181359041,0.009921347586604944
Basalis_fibroblast,Basalis_fibroblast,CXCL12,ITGB1,1.3535172,0.0,1.7726611,1.4197328834013598,1.1797665456875275,0.052480705,0.90194976,0.005610028297526771,0.009931640974063117
Basalis_fibroblast,Basalis_fibroblast,COL1A1,DDR2,1.386805,0.0,1.3069564,1.1855293987062505,1.385972711298489,0.049597543,0.8876231,0.007271339745203997,0.009931640974063117
Erythrocytes,Basalis_fibroblast,ANXA1,EGFR,1.3532735,0.0,1.5089434,0.9350281970024308,0.7833697796670616,0.028825775,0.89459324,0.06382129738425132,0.0099522455612281
SOX9+LGR5+_stem,Smooth_muscle,MDK,SDC2,1.4305097,0.0,1.3059337,1.054498806606928,1.3848999998596143,0.026204694,0.88758403,0.0334061664275569,0.00996255458223619
SOX9+LGR5+_stem,Glandular_epithelium,EFNB1,EPHB4,0.06319704,0.506,0.0038527648,0.011908687563746169,-0.02554578595867387,0.0053065065,0.30013728,1.0,0.009978346082916577
